TIMESTAMP;CGROUP;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1745307499.639665;#SYSTEM;758242218;3029061632;263950336
1745307499.639665;/sys/fs/cgroup/apps/app1;0;0;0
1745307499.639665;/sys/fs/cgroup/apps/app2;0;0;12288
1745307499.639665;/sys/fs/cgroup/apps/app3;0;0;0
1745307499.639665;/sys/fs/cgroup/apps/app4;0;0;0
1745307499.639665;/sys/fs/cgroup/cache/cache1;0;0;0
1745307499.639665;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;397725;756158464;35614720
1745307499.639665;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;595977;695771136;311296
1745307499.639665;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;585627;695721984;212992
1745307499.639665;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;614498;696446976;212992
1745307500.636288;#SYSTEM;11950591044;3032096768;265805824
1745307500.636288;/sys/fs/cgroup/apps/app1;0;0;0
1745307500.636288;/sys/fs/cgroup/apps/app2;0;0;12288
1745307500.636288;/sys/fs/cgroup/apps/app3;0;0;0
1745307500.636288;/sys/fs/cgroup/apps/app4;0;0;0
1745307500.636288;/sys/fs/cgroup/cache/cache1;0;0;0
1745307500.636288;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;7071901;756158464;35614720
1745307500.636288;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6676584;695771136;311296
1745307500.636288;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;6797911;695721984;212992
1745307500.636288;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6323198;696446976;212992
1745307501.637817;#SYSTEM;11997279229;3072397312;284405760
1745307501.637817;/sys/fs/cgroup/apps/app1;0;0;0
1745307501.637817;/sys/fs/cgroup/apps/app2;0;0;12288
1745307501.637817;/sys/fs/cgroup/apps/app3;0;0;0
1745307501.637817;/sys/fs/cgroup/apps/app4;0;0;0
1745307501.637817;/sys/fs/cgroup/cache/cache1;0;0;0
1745307501.637817;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6961519;756158464;35614720
1745307501.637817;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;7266595;695771136;311296
1745307501.637817;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7074865;695721984;212992
1745307501.637817;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6752195;696446976;212992
1745307502.635057;#SYSTEM;11956252384;3074863104;287457280
1745307502.635057;/sys/fs/cgroup/apps/app1;0;0;0
1745307502.635057;/sys/fs/cgroup/apps/app2;0;0;12288
1745307502.635057;/sys/fs/cgroup/apps/app3;0;0;0
1745307502.635057;/sys/fs/cgroup/apps/app4;0;0;0
1745307502.635057;/sys/fs/cgroup/cache/cache1;0;0;0
1745307502.635057;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;8993201;756158464;35762176
1745307502.635057;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;7802116;695771136;311296
1745307502.635057;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7616489;695721984;212992
1745307502.635057;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;7463612;696446976;212992
1745307503.636268;#SYSTEM;11980978588;3074863104;287469568
1745307503.636268;/sys/fs/cgroup/apps/app1;0;0;0
1745307503.636268;/sys/fs/cgroup/apps/app2;0;0;12288
1745307503.636268;/sys/fs/cgroup/apps/app3;0;0;0
1745307503.636268;/sys/fs/cgroup/apps/app4;0;0;0
1745307503.636268;/sys/fs/cgroup/cache/cache1;0;0;0
