HITS;MISSES;MEMORY
115;0;4.42
121;0;4.19
103;0;4.27
100;0;4.27
110;0;4.19
110;0;4.19
98;0;4.15
115;0;4.23
94;0;4.23
91;0;4.19
118;0;4.39
98;0;4.35
101;0;4.19
106;0;4.42
102;0;4.46
107;0;4.27
96;0;4.42
94;0;4.39
95;2;4.46
76;0;4.14
54;1;4.1
14;0;3.01
6;0;3.03
0;0;2.8
0;0;2.8
0;0;2.79
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.75
0;0;2.75
0;0;2.75
10;0;2.9
69;9;4.19
53;0;4.08
65;0;4.31
61;0;4.15
73;0;4.3
65;0;4.23
67;0;4.22
70;0;4.02
64;0;3.86
74;0;3.94
85;10;4.16
98;0;4.39
90;1;4.2
94;0;4.16
86;0;4.35
94;0;4.35
102;0;4.46
92;0;4.39
94;0;4.11
83;0;4.07
98;7;4.36
104;4;4.44
94;0;4.48
104;0;4.56
75;0;4.52
95;0;4.52
78;1;4.36
101;0;4.21
113;0;4.21
87;1;4.13
105;7;4.41
98;1;4.3
107;1;4.42
108;0;4.3
120;0;4.53
125;0;4.53
94;1;4.46
91;0;4.42
98;1;4.3
94;1;4.3
112;0;4.45
135;0;4.53
94;0;4.3
97;0;4.46
114;0;4.5
124;0;4.46
102;0;4.42
112;0;4.5
109;0;4.46
123;0;4.46
100;0;4.54
102;0;4.42
104;0;4.42
123;0;4.46
91;0;4.58
111;0;4.54
125;0;4.5
99;0;4.58
123;0;4.62
105;1;4.62
105;7;4.58
101;1;4.58
104;0;4.58
125;0;4.62
108;0;4.5
88;0;4.58
96;0;4.62
119;0;4.66
88;0;4.54
115;0;4.54
101;5;4.66
94;3;4.46
120;2;4.58
116;0;4.62
108;0;4.54
123;0;4.58
115;0;4.66
80;0;4.58
109;0;4.62
127;2;4.66
132;2;4.7
94;3;4.58
112;2;4.7
120;1;4.7
128;0;4.66
89;0;4.66
111;0;4.66
114;0;4.58
122;0;4.7
114;2;4.7
93;4;4.46
116;2;4.5
131;2;4.5
96;0;4.35
121;0;4.5
109;0;4.5
118;1;4.54
108;0;4.54
104;0;4.5
109;1;4.5
92;0;4.5
121;0;4.54
139;0;4.54
126;0;4.5
110;0;4.58
97;0;4.54
109;0;4.54
88;0;4.54
99;0;4.54
112;0;4.62
105;0;4.58
95;0;4.35
94;0;4.35
97;0;4.39
75;0;4.31
77;0;4.23
62;0;4.35
32;0;3.8
13;0;3.1
6;0;3.1
6;0;3.17
5;0;3.13
4;0;3.0
6;0;3.04
6;0;3.08
6;0;2.99
5;0;3.11
1;0;2.79
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.76
10;0;3.15
68;9;4.25
51;0;3.97
58;0;4.12
64;0;4.24
65;0;4.24
66;0;4.32
67;0;4.27
62;0;4.24
68;0;4.31
74;0;4.19
90;9;4.48
44;0;3.85
70;1;4.13
83;0;4.09
86;0;4.28
109;0;4.36
79;0;4.39
96;0;4.24
88;1;4.16
101;1;3.89
116;8;4.45
97;1;4.33
108;0;4.29
109;1;4.33
120;1;4.25
96;0;4.37
98;1;4.29
110;0;4.33
87;0;4.25
110;1;4.52
110;9;4.49
102;2;4.53
112;0;4.26
108;0;4.26
110;1;4.22
142;0;4.42
104;0;4.1
112;0;4.49
122;0;4.26
112;0;4.38
131;0;4.57
113;0;4.46
120;0;4.3
112;0;4.34
112;0;4.54
102;0;4.5
107;0;4.26
100;0;4.19
120;0;4.3
105;0;4.42
108;0;4.42
130;0;4.34
124;0;4.19
117;0;4.31
122;0;4.27
130;0;4.38
110;0;4.39
100;0;4.42
123;0;4.39
108;2;4.38
116;4;4.38
100;3;4.15
149;0;4.42
105;0;4.35
130;0;4.62
88;0;4.27
109;0;4.39
105;0;4.54
118;0;4.54
115;1;4.58
97;6;4.39
104;2;4.46
128;1;4.46
97;0;4.46
119;0;4.46
99;0;4.38
110;0;4.31
95;0;4.27
122;2;4.42
98;2;4.42
106;6;4.58
123;1;4.54
105;1;4.58
120;1;4.5
103;0;4.54
103;0;4.42
100;0;4.38
118;0;4.42
115;0;4.62
136;2;4.46
118;8;4.5
146;0;4.42
105;0;4.42
102;0;4.46
103;0;4.42
105;0;4.42
100;0;4.31
75;0;4.42
104;0;4.46
127;0;4.54
122;0;4.54
107;0;4.39
98;0;4.5
126;0;4.58
116;0;4.46
110;0;4.46
124;0;4.58
81;0;4.23
99;0;4.42
120;0;4.5
92;0;4.5
94;0;4.58
82;0;4.46
72;0;4.5
74;0;4.42
18;0;3.21
5;0;3.06
4;0;2.94
6;0;2.98
6;0;2.94
0;0;2.82
0;0;2.81
0;0;2.8
0;0;2.8
0;0;2.8
0;0;2.79
0;0;2.79
0;0;2.79
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.77
992;1203;4.52
2503;2545;6.76
1501;1976;8.77
5346;1300;10.47
24960;1630;12.02
34774;1285;13.25
34840;1263;14.44
34824;1329;15.0
34325;1382;15.0
34968;1111;15.0
23096;1580;14.8
7585;1346;14.84
5227;1105;14.86
8237;1247;14.63
17819;1424;14.87
13894;944;15.0
19434;1433;14.63
17222;1241;15.0
19469;1506;15.0
12824;1039;14.9
8638;1622;15.0
5754;1892;15.0
4881;1914;15.0
3471;1511;15.0
3241;1618;15.0
3216;1613;15.0
5224;1944;14.94
4879;1569;14.99
6603;1745;15.0
6142;1722;15.0
5041;1964;15.0
3793;1832;15.0
3295;1745;15.0
4004;2047;15.0
3455;1694;15.0
3963;2049;15.0
3484;2159;15.0
3001;1769;15.0
2832;1699;15.0
2522;1870;15.0
3298;1814;15.0
3204;2059;15.0
3166;1839;15.0
3660;1954;15.0
3834;1854;15.0
3790;1890;15.0
3050;2093;15.0
3587;1792;15.0
2758;1766;15.0
3257;2186;15.0
3042;1431;15.0
3717;1749;15.0
3340;1847;15.0
3391;1807;15.0
3406;2045;15.0
4121;2192;15.0
2887;1642;15.0
3199;1967;15.0
2924;1537;15.0
3070;1780;15.0
2339;2120;15.0
3441;2430;15.0
3359;1900;15.0
3696;2025;15.0
3171;1816;15.0
3216;1675;15.0
2882;1439;15.0
3348;1659;15.0
4121;1920;15.0
3830;1927;15.0
4337;2021;15.0
3918;2074;15.0
3729;1924;15.0
2988;1610;15.0
3798;1561;15.0
3775;2068;15.0
3319;1848;15.0
4005;1789;15.0
3036;1474;15.0
4039;1928;15.0
3092;1756;15.0
3055;2226;15.0
2922;1572;15.0
2956;1625;15.0
4019;1973;15.0
2500;1431;15.0
3818;1967;15.0
4145;2050;15.0
4062;2077;15.0
3304;1766;15.0
3448;1672;15.0
3251;1685;15.0
2531;1833;15.0
2970;1675;15.0
3479;1827;15.0
3306;2082;15.0
2871;1861;15.0
3493;2000;15.0
3094;1884;15.0
2637;1653;15.0
3166;1934;15.0
3879;2262;15.0
3342;1554;15.0
3526;2197;15.0
3044;1862;15.0
3427;1628;15.0
3898;2203;15.0
2530;1601;15.0
3448;1827;15.0
3868;2035;15.0
3397;1818;15.0
4577;2310;14.97
4124;1715;15.0
2822;1834;15.0
3238;1867;15.0
3013;2081;15.0
3418;1491;15.0
3354;2142;15.0
3793;2059;15.0
3017;1442;15.0
3160;2177;15.0
4097;2129;15.0
3198;1581;15.0
3555;1598;15.0
3154;2010;15.0
3506;1797;15.0
2673;1617;15.0
3442;1915;15.0
3399;2313;14.9
3208;1660;14.98
3447;1687;14.94
2965;1711;15.0
3761;2017;14.95
3119;2071;15.0
2952;1823;15.0
3018;1639;15.0
2559;1548;15.0
3162;2238;15.0
3425;1910;15.0
3729;1725;15.0
3083;2020;15.0
3179;1516;15.0
4338;2164;15.0
3227;1737;15.0
4407;2242;15.0
2622;1682;15.0
2463;1816;14.77
2348;1593;14.82
3373;1663;14.82
3922;1594;14.87
3626;1736;15.0
4040;2188;14.82
2795;1618;15.0
2869;1914;15.0
2777;1880;15.0
3497;1518;14.95
3334;1664;14.91
3620;1891;15.0
4121;2259;15.0
3963;2000;15.0
3099;1667;15.0
3095;2162;15.0
2658;1770;15.0
2842;1818;14.74
3413;1603;14.82
3193;1712;14.93
3660;2035;14.82
3251;1844;14.94
3324;1782;14.96
3278;2032;14.97
2760;1777;15.0
3689;1906;14.95
3465;1868;14.99
3931;1948;15.0
3530;1974;15.0
2645;1918;15.0
2414;1836;14.98
2891;1856;15.0
3477;1886;15.0
2371;1762;15.0
3054;2076;15.0
3225;2174;15.0
4092;1772;14.82
3237;2013;14.82
3885;1792;14.9
3373;1435;14.89
3857;2078;14.82
3124;1829;14.94
2619;1689;14.82
3356;2002;15.0
3479;1924;15.0
3267;1831;15.0
2910;1629;15.0
3154;1950;15.0
3114;1951;15.0
3333;1843;15.0
3105;2028;15.0
3304;1758;15.0
2680;1739;15.0
3280;1604;14.89
3971;1945;14.94
2650;1876;14.96
3702;2162;14.95
3012;1949;15.0
2888;1604;15.0
2497;1989;15.0
3381;1958;15.0
2368;1377;15.0
2592;1553;14.97
3305;2026;15.0
3722;1878;15.0
3689;1912;15.0
3254;1559;15.0
2634;1863;15.0
3214;1966;15.0
3638;1665;15.0
3991;1802;15.0
4267;1804;15.0
3962;1889;15.0
2941;1716;15.0
3080;1610;15.0
3201;1872;15.0
3196;1971;15.0
3328;2053;15.0
2891;1783;15.0
3760;1926;15.0
3326;1746;15.0
3164;1911;15.0
3439;1798;15.0
3514;1778;15.0
3019;1874;15.0
3746;1760;15.0
3176;1881;15.0
3169;2090;15.0
2794;1758;15.0
2964;1683;15.0
2962;1934;15.0
2991;1934;15.0
2767;1681;15.0
3005;1984;15.0
3420;2464;15.0
2992;1539;15.0
2843;1879;15.0
4434;2193;15.0
3188;1933;15.0
2544;1646;15.0
2980;1835;15.0
2740;1862;15.0
3481;2045;15.0
3434;1772;15.0
3685;1764;15.0
3155;2140;15.0
2670;1992;15.0
3133;1653;15.0
2750;1755;15.0
3299;1803;15.0
3702;2476;15.0
3732;2097;15.0
3077;1850;15.0
2852;1748;15.0
3305;1791;15.0
2863;1382;15.0
3961;1801;15.0
3728;1656;15.0
4320;2184;15.0
3365;2051;15.0
3324;1935;15.0
2910;1502;15.0
3205;1806;15.0
2852;1651;15.0
3773;1810;15.0
2639;1820;15.0
3299;1722;15.0
3882;1934;15.0
3645;2071;15.0
3112;1939;15.0
3587;1791;15.0
3470;1806;15.0
3238;1651;15.0
2958;1734;15.0
3259;1694;15.0
3243;1945;15.0
3101;1944;15.0
3516;1962;15.0
3000;1872;15.0
2308;1511;15.0
3149;1438;15.0
3644;1990;15.0
3922;2115;15.0
3421;2040;15.0
3688;2022;15.0
3246;1538;15.0
3744;2006;15.0
2907;1786;15.0
2738;1655;15.0
3547;2099;15.0
3395;1948;15.0
2951;1535;15.0
3020;1938;15.0
3648;2258;15.0
2537;1968;15.0
3338;1815;14.96
3597;1869;15.0
3448;1731;15.0
3500;1765;15.0
3854;1924;15.0
4124;1644;15.0
4167;1894;15.0
3520;1827;15.0
3741;1823;15.0
2789;1857;15.0
2751;1648;15.0
3647;1784;15.0
3146;1699;15.0
3459;1896;15.0
2760;1640;15.0
3204;1788;15.0
3005;1660;15.0
3510;1922;14.85
3037;2044;14.86
4044;2323;14.86
3169;1952;14.92
3389;1723;14.87
3617;1845;14.89
2987;1923;14.95
3210;2126;14.96
3498;1519;15.0
3908;2033;14.99
3319;1354;14.99
4734;2412;15.0
3632;1905;14.86
3986;1900;15.0
3469;1545;15.0
3153;1691;15.0
3081;1778;14.86
2686;1787;15.0
3771;1916;15.0
3099;1446;15.0
4277;1834;14.94
4050;1951;14.82
3466;2101;14.87
3099;1679;15.0
3438;1815;14.93
2793;1830;15.0
2963;1918;14.99
2937;1449;15.0
3115;1726;15.0
4270;2082;15.0
4408;1895;15.0
3099;2036;15.0
3000;1559;15.0
3525;1685;15.0
3822;1768;15.0
3348;1956;15.0
3401;1961;15.0
2926;2352;14.77
3004;1429;14.86
2969;1598;14.71
2697;1891;14.87
3274;1820;14.94
3232;1826;14.88
3424;2273;15.0
3573;1696;15.0
3140;2010;14.92
3512;1795;15.0
2665;1641;15.0
2517;1510;15.0
3085;1751;15.0
4055;2463;15.0
3758;2051;15.0
2964;1784;15.0
3760;1963;15.0
3403;1794;14.77
2501;1540;14.83
3734;1981;14.82
3137;1871;14.77
3707;2078;15.0
3841;2097;15.0
3198;1795;14.82
3065;2074;15.0
2486;1753;14.79
3242;1883;15.0
2975;1599;14.91
3422;1865;14.93
2880;1776;15.0
3045;1949;15.0
2528;1669;15.0
3874;2079;15.0
3077;1722;15.0
3203;1874;15.0
4008;2010;14.96
3248;2000;14.94
3227;1671;14.94
3229;1884;15.0
3796;1851;14.95
2640;1677;14.94
3869;1910;15.0
3198;1472;15.0
3904;2048;15.0
2826;1641;15.0
4088;2023;15.0
3092;1649;15.0
3954;1860;15.0
4003;1956;15.0
3048;1498;15.0
3534;2063;15.0
3764;1629;15.0
3775;2017;15.0
3419;1972;15.0
3787;1939;15.0
3842;2370;15.0
2960;1615;15.0
2821;2007;15.0
3314;1605;15.0
2903;1673;15.0
3306;1706;15.0
3669;2064;15.0
2938;2079;15.0
3024;1871;15.0
2869;2036;15.0
2811;1515;15.0
2692;1934;15.0
3452;1980;15.0
3191;1935;15.0
3496;1796;15.0
3101;1744;15.0
3409;2054;15.0
3272;1666;15.0
3666;2013;15.0
3506;1862;15.0
2800;1531;15.0
2926;1829;15.0
3428;2058;15.0
2970;1590;15.0
3415;1555;15.0
3959;1973;15.0
3699;1709;15.0
2880;1803;15.0
3886;1950;15.0
4681;2218;15.0
3056;1754;15.0
2738;1601;15.0
2655;1788;15.0
2184;1240;15.0
3217;1791;15.0
3558;1657;15.0
4414;1952;15.0
4931;2155;15.0
3715;2041;15.0
3093;1987;15.0
3158;1751;15.0
2848;1470;15.0
2710;1999;15.0
2644;1593;15.0
3052;1728;15.0
3435;1807;15.0
2842;1577;15.0
3979;2032;15.0
4466;2207;15.0
3298;1883;15.0
2558;1794;15.0
3507;1776;15.0
3006;1811;15.0
2743;1388;15.0
3510;2038;15.0
3656;2195;15.0
3695;1789;15.0
3377;2101;15.0
3573;1891;15.0
2982;1869;15.0
2909;1409;15.0
3040;1813;15.0
2752;2102;15.0
3349;1574;15.0
3223;1675;15.0
3374;2168;15.0
4116;1796;15.0
4050;1819;15.0
2776;1890;15.0
3577;1950;15.0
3760;1702;15.0
3058;1711;15.0
4210;2038;15.0
3525;1817;15.0
3345;1758;15.0
3275;1562;15.0
4078;1886;15.0
4137;1842;15.0
4966;1851;15.0
4857;1636;15.0
4437;1609;15.0
3470;1741;15.0
2379;1716;15.0
2448;1682;15.0
3253;1681;14.92
3839;1876;15.0
5310;2122;15.0
3968;2219;14.99
3142;1576;15.0
3253;1672;15.0
3094;2010;15.0
2290;1547;15.0
4097;2004;15.0
2914;1971;15.0
2721;1714;15.0
2855;1628;15.0
3505;2273;15.0
2801;1622;15.0
3010;2052;15.0
3171;1743;15.0
3329;1745;15.0
4278;2050;15.0
3525;1777;14.77
2744;1669;14.8
3228;1653;14.91
3102;1894;14.82
3561;1745;14.95
3474;1828;14.9
3753;1890;15.0
3913;2179;14.97
2962;1599;15.0
3411;1711;15.0
3525;2163;15.0
3427;2119;14.94
2976;1745;14.98
2909;1352;15.0
3118;1577;15.0
3553;2257;15.0
3913;2072;15.0
3492;1767;14.86
2498;1533;14.86
3380;2106;14.95
2667;1857;14.87
3095;2020;14.83
3443;1845;14.94
3408;1682;15.0
2518;1439;15.0
2983;2024;14.99
3050;2205;14.93
4050;2088;15.0
3099;1861;15.0
3019;1583;15.0
3453;2174;15.0
3684;1986;15.0
2987;2060;15.0
2261;1271;14.96
3365;1904;14.81
3247;1573;14.82
3763;1869;14.96
2893;1730;14.82
3050;1625;14.97
3349;1651;15.0
3711;2059;15.0
2823;1719;15.0
2662;1837;14.96
2832;1821;14.95
2732;1837;14.82
3647;2075;15.0
2928;2019;15.0
2910;1893;15.0
4200;1876;15.0
4267;1998;15.0
3777;1939;15.0
3397;1905;15.0
2515;1694;14.85
3517;1911;14.84
3344;1688;14.86
4104;1978;14.91
3316;1832;14.92
3759;1984;14.91
3185;1737;15.0
3341;2174;14.98
2960;1871;15.0
2614;1679;14.98
2655;1691;15.0
3990;1731;14.98
3367;2125;15.0
3857;2368;15.0
2962;1583;15.0
2767;1708;15.0
3080;2045;15.0
3121;1938;15.0
2591;1566;15.0
4274;2025;15.0
3331;1369;15.0
3193;1940;15.0
4079;1965;15.0
3695;1612;15.0
4046;2019;15.0
3286;1819;15.0
2977;1903;15.0
3472;1744;15.0
3829;1671;15.0
3278;1863;15.0
4345;2230;15.0
3098;1827;15.0
3159;1867;15.0
3397;1803;15.0
3292;2353;15.0
3469;1778;15.0
3233;1813;15.0
2649;1546;15.0
4187;2132;15.0
3065;1631;15.0
2489;1357;15.0
3201;1821;15.0
3726;1931;15.0
4157;1966;15.0
3820;2216;15.0
3683;1770;15.0
4739;2020;15.0
3915;2030;15.0
4671;1703;15.0
3478;1505;15.0
3334;2088;15.0
3266;1577;15.0
3602;1936;15.0
3487;1524;15.0
4343;2091;15.0
3265;2042;15.0
3535;1609;15.0
3846;2057;15.0
2622;1657;15.0
3017;1806;15.0
2277;1320;15.0
2735;1680;15.0
3411;1974;15.0
3724;1864;15.0
3945;1875;15.0
3309;1923;15.0
3520;1921;15.0
3297;1819;15.0
2964;1910;15.0
3196;1642;15.0
3392;1909;15.0
3010;2125;15.0
3291;1955;15.0
2869;1867;15.0
3507;1980;15.0
3923;1807;15.0
2940;1888;15.0
3279;1918;15.0
3106;1658;15.0
2868;1712;15.0
3391;1812;15.0
3920;1740;15.0
3182;1856;15.0
4269;1906;15.0
3333;1772;15.0
3040;1740;15.0
3349;1637;15.0
4686;2478;15.0
3237;1808;15.0
2655;1613;15.0
3336;1733;15.0
3280;1729;15.0
2508;1704;15.0
2754;2091;15.0
2687;2046;15.0
3479;1912;15.0
4148;2301;15.0
3487;2057;15.0
2800;1905;15.0
3276;1678;15.0
3338;1743;15.0
3256;1639;15.0
4117;2317;15.0
3537;1946;15.0
3348;1467;15.0
3456;1933;15.0
4233;2058;15.0
3034;1764;14.97
3574;1656;15.0
3922;1739;15.0
4155;1620;15.0
3132;1549;15.0
3469;1973;15.0
3969;2149;15.0
3312;1899;15.0
2938;1784;15.0
2799;1675;15.0
3095;1800;15.0
3437;1888;15.0
2738;1560;15.0
3660;1879;15.0
3729;1924;15.0
3159;1897;15.0
3457;1897;15.0
2613;1659;15.0
3534;1843;15.0
3620;1935;15.0
4124;1922;14.98
3185;1613;15.0
4433;2177;15.0
3810;1769;15.0
3698;1748;15.0
3255;1604;14.99
4183;1727;15.0
3120;1717;15.0
3110;1655;15.0
2940;1578;15.0
3741;2283;15.0
3018;1650;15.0
3888;2078;15.0
2575;1508;15.0
4479;2394;14.98
2033;1462;15.0
3310;1903;15.0
3156;2026;14.81
3570;2004;14.88
3497;1934;14.87
3855;1962;14.96
3209;1798;14.87
3522;1989;15.0
3277;2223;15.0
3237;1908;14.89
3395;1942;14.95
2832;1930;14.96
4041;2076;15.0
3735;1875;15.0
3948;2039;14.96
3567;1774;15.0
2909;1688;14.85
3978;1962;15.0
3688;1762;15.0
3267;2045;14.78
3619;1806;14.87
3213;1478;14.87
3260;1870;14.88
4304;2094;14.74
3783;2121;14.89
2870;1402;14.82
3530;2240;14.95
3610;1745;15.0
4224;2267;14.98
4716;2166;15.0
3030;1467;14.93
3515;1514;15.0
3396;1522;15.0
4194;1956;15.0
3763;1940;15.0
4064;1937;15.0
4470;1800;15.0
4073;2082;15.0
3545;1682;14.99
3560;1617;14.77
3756;1747;14.91
3556;1794;14.94
3725;1724;14.99
3741;2009;14.92
3282;1615;14.96
4030;1907;14.84
3301;1915;14.98
3336;1960;15.0
2921;1597;15.0
3249;2019;14.94
3437;1894;15.0
3089;1746;14.82
4119;1992;15.0
2961;1539;15.0
3652;1960;15.0
3785;2080;14.84
3624;1803;14.76
3587;1759;14.83
3846;2003;14.95
2623;1460;14.87
4003;1747;15.0
3972;1623;14.92
5490;2505;15.0
3283;1682;15.0
2921;1899;15.0
3269;1680;14.82
3331;1657;15.0
3206;1631;15.0
3882;1907;15.0
4024;2077;15.0
4036;1953;15.0
4472;2530;15.0
4710;1727;15.0
3166;1736;14.97
3480;1575;15.0
3860;2020;15.0
3601;1569;14.88
4870;2080;15.0
4435;2193;15.0
4057;1319;14.93
6359;2239;15.0
3580;1566;15.0
4683;1806;15.0
4248;1921;15.0
2653;1774;15.0
3195;1523;15.0
4614;1985;15.0
5000;1699;15.0
4503;1555;15.0
4470;1633;15.0
5554;1428;15.0
5533;1483;15.0
4927;1364;15.0
4700;1991;15.0
5018;2120;15.0
3810;1854;15.0
4568;1937;15.0
5140;1397;15.0
7404;1490;15.0
9535;1647;15.0
3893;1677;15.0
4721;1962;15.0
6093;1602;15.0
4998;1779;15.0
4988;1692;15.0
5731;1841;15.0
3707;1634;15.0
4682;1605;15.0
4685;1616;15.0
4923;1548;15.0
4826;1762;15.0
5393;1341;15.0
5319;1771;15.0
7246;1848;15.0
7040;1821;15.0
7116;1470;15.0
6948;1656;15.0
6637;1426;15.0
8348;1711;15.0
7379;1480;15.0
7805;1453;15.0
7031;1186;15.0
9084;1743;15.0
10202;1558;15.0
10543;1738;15.0
10396;974;15.0
14367;1007;15.0
21226;811;15.0
5613;191;14.95
0;0;14.2
0;0;14.2
0;0;14.19
0;0;14.18
0;0;14.16
0;0;14.16
0;0;14.15
0;0;14.13
0;0;14.12
0;0;14.12
0;0;14.11
0;0;14.11
0;0;14.09
0;0;14.08
0;0;14.08
0;0;14.07
0;0;14.06
0;0;14.05
0;0;14.04
0;0;14.02
0;0;14.02
0;0;14.0
0;0;14.0
0;0;13.98
0;0;13.97
0;0;13.97
0;0;13.95
0;0;13.94
0;0;13.92
0;0;13.91
0;0;13.89
0;0;13.87
0;0;13.84
0;0;13.82
0;0;13.79
0;0;13.76
0;0;13.73
0;0;13.69
0;0;13.64
0;0;13.61
0;0;13.57
0;0;13.52
0;0;13.44
0;0;13.28
0;0;12.91
0;0;12.63
0;0;12.32
0;0;11.6
0;0;10.78
0;0;10.29
0;0;9.54
0;0;9.15
0;0;8.41
0;0;7.28
0;0;5.44
0;0;4.77
0;0;3.44
0;0;2.23
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
0;0;0.83
