TIMESTAMP;CGROUP;LLC_MISSES;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1695023587.221023;#SYSTEM;48842;343136357;368287744;29464371200
1695023587.221023;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;57344
1695023587.221023;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695023587.221023;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;86016
1695023587.221023;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;9461;1272416;1740800;131072
1695023588.61443;#SYSTEM;6332947;11961530153;367628288;29464440832
1695023588.61443;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;57344
1695023588.61443;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695023588.61443;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;86016
1695023588.61443;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;68737;1975671;1761280;131072
1695023589.300949;#SYSTEM;7445701;12174828894;429400064;29492682752
1695023589.300949;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;57344
1695023589.300949;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695023589.300949;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;86016
1695023589.300949;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;55436;2868867;1798144;131072
1695023589.300949;/sys/fs/cgroup/system.slice/docker-fd076f8d75b31d5386b7cd4c91fad11440950dc522a44c5c5e0ea43e53dd8920.scope;0;0;2011136;0
1695023590.75035;#SYSTEM;12544366;11923888237;479248384;29548175360
1695023590.75035;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;57344
1695023590.75035;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695023590.75035;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;86016
1695023590.75035;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;55360;2266297;1822720;131072
1695023590.75035;/sys/fs/cgroup/system.slice/docker-fd076f8d75b31d5386b7cd4c91fad11440950dc522a44c5c5e0ea43e53dd8920.scope;5327076;504861349;78094336;55406592
1695023591.276980;#SYSTEM;10230127;12004903425;459284480;29539999744
1695023591.276980;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;57344
1695023591.276980;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695023591.276980;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;86016
