HITS;MISSES;MEMORY
96;2;4.23
119;0;4.42
122;0;4.42
94;0;4.38
103;0;4.35
109;0;4.35
119;0;4.35
102;4;4.54
96;3;4.39
96;3;4.62
104;0;4.58
92;0;4.35
100;0;4.39
106;0;4.42
103;0;4.54
106;0;4.62
89;0;4.39
111;2;4.62
85;2;4.31
117;5;4.39
90;1;4.11
113;0;4.35
95;0;4.15
91;0;4.11
116;0;4.31
105;0;4.31
137;0;4.31
90;2;4.31
92;4;4.23
120;4;4.39
112;0;4.58
103;0;4.39
101;0;4.42
108;0;4.54
96;0;4.58
104;0;4.15
90;0;4.46
101;0;4.11
115;0;4.19
125;0;4.46
104;0;4.46
97;0;4.19
139;0;4.39
107;0;4.27
95;0;4.23
130;0;4.39
92;0;4.42
95;0;4.5
129;0;4.23
82;0;4.39
119;0;4.42
104;0;4.5
91;0;4.42
98;0;4.54
85;0;4.23
75;0;4.23
56;0;3.84
29;1;3.45
11;1;3.05
6;0;2.98
6;0;3.05
5;0;3.0
4;0;2.91
3;0;2.79
0;0;2.79
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.75
0;0;2.75
0;0;2.75
0;0;2.75
0;0;2.75
0;0;2.74
0;0;2.74
0;0;2.73
10;0;3.08
69;9;4.45
65;0;4.41
67;0;4.48
65;0;4.4
62;0;4.44
77;0;4.64
62;0;4.56
66;0;4.48
70;0;4.55
78;0;4.32
79;10;4.61
77;0;4.45
113;0;4.65
97;1;4.61
85;0;4.33
103;0;4.45
89;1;4.37
114;0;4.45
83;0;4.45
85;0;4.18
122;10;4.55
97;0;4.55
86;0;4.47
95;0;4.54
105;0;4.54
90;0;4.5
98;0;4.5
107;0;4.54
107;0;4.62
96;0;4.46
100;7;4.56
93;5;4.56
140;1;4.64
98;0;4.56
107;0;4.52
119;0;4.56
105;0;4.33
102;0;4.37
105;0;4.33
107;0;4.37
125;0;4.53
108;0;4.41
98;0;4.42
114;0;4.38
116;0;4.42
83;0;4.46
92;0;4.46
114;0;4.42
121;0;4.46
117;0;4.46
110;0;4.42
122;0;4.46
123;0;4.54
110;0;4.5
103;0;4.42
101;0;4.34
116;0;4.3
98;0;4.23
122;0;4.46
135;2;4.38
140;2;4.38
102;2;4.38
95;1;4.34
130;2;4.46
116;0;4.35
104;0;4.5
113;0;4.39
85;0;4.31
87;0;4.27
94;2;4.42
108;4;4.35
81;1;4.39
126;1;4.54
121;1;4.23
115;0;4.23
112;1;4.23
100;0;4.07
99;0;4.39
101;0;4.23
100;2;4.31
86;4;4.35
103;2;4.42
85;1;4.27
91;1;4.39
103;0;4.39
84;0;4.27
149;0;4.42
93;0;4.39
149;0;4.54
119;0;4.39
106;5;4.46
104;4;4.54
101;4;4.31
101;1;4.42
106;0;4.31
105;0;4.27
98;0;4.42
84;0;4.39
98;0;4.31
90;0;4.39
108;0;4.23
88;0;4.35
107;0;4.5
94;0;4.23
112;0;4.35
101;0;4.39
92;0;4.35
104;0;4.5
103;1;4.39
116;0;4.46
121;0;4.39
98;0;4.38
105;0;4.27
94;0;4.31
95;0;4.27
84;0;4.15
76;0;4.27
65;0;4.11
41;0;3.64
17;0;3.21
3;0;2.94
6;0;2.98
6;0;2.96
6;0;2.96
3;0;2.88
0;0;2.8
0;0;2.8
0;0;2.8
0;0;2.79
0;0;2.79
0;0;2.78
0;0;2.77
0;0;2.77
10;0;3.0
69;9;4.14
55;0;4.02
63;0;4.14
65;0;4.13
65;0;4.13
67;0;4.21
67;0;4.21
71;0;4.13
66;0;4.2
73;1;4.0
50;8;3.35
72;3;4.37
102;0;4.33
92;0;4.41
98;0;4.44
95;0;4.48
97;1;4.56
79;0;4.4
113;1;4.44
89;2;4.32
120;7;4.37
116;3;4.37
98;0;4.41
112;0;4.37
95;0;4.4
99;0;4.36
99;0;4.52
121;0;4.4
105;0;4.36
115;0;4.4
110;9;4.45
112;1;4.5
113;0;4.53
113;0;4.57
115;0;4.54
123;0;4.5
104;0;4.5
88;0;4.58
108;0;4.65
107;0;4.61
95;0;4.5
137;0;4.69
105;0;4.61
111;0;4.61
102;0;4.5
112;0;4.58
104;0;4.58
113;0;4.58
113;0;4.58
133;0;4.7
129;0;4.62
114;0;4.66
121;0;4.7
112;0;4.62
99;0;4.58
118;0;4.66
127;0;4.62
149;0;4.66
86;0;4.5
122;4;4.62
118;2;4.66
130;2;4.66
127;1;4.62
114;0;4.62
119;0;4.66
105;0;4.58
141;0;4.66
92;0;4.58
105;0;4.66
105;3;4.62
128;5;4.62
103;0;4.58
104;1;4.66
101;0;4.66
105;1;4.62
112;0;4.66
130;1;4.66
153;0;4.62
119;1;4.39
113;3;4.39
121;3;4.5
144;2;4.42
105;1;4.42
98;1;4.39
103;0;4.46
121;0;4.39
101;1;4.42
144;0;4.5
113;0;4.46
103;2;4.5
114;4;4.58
119;0;4.46
105;2;4.5
141;2;4.5
142;0;4.5
109;0;4.54
102;0;4.39
92;0;4.27
110;0;4.35
131;0;4.42
116;0;4.39
88;0;4.39
104;0;4.39
104;0;4.46
133;0;4.42
101;0;4.31
120;0;4.35
91;0;4.42
92;0;4.39
83;0;4.46
67;0;4.42
59;0;4.27
51;0;4.07
33;0;3.6
6;0;3.14
6;0;2.98
5;0;3.1
4;0;3.06
6;0;2.98
6;0;3.02
3;0;2.9
0;0;2.82
0;0;2.82
0;0;2.82
0;0;2.81
0;0;2.8
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.75
0;0;2.75
0;0;2.75
1871;2687;6.02
2348;1571;7.5
1226;1409;8.84
9619;1097;10.1
33191;2098;12.11
34784;1813;13.83
35019;1062;14.87
34706;1274;16.06
35355;768;16.8
35111;1190;18.32
12412;1128;19.3
7428;1050;20.32
7699;534;20.61
20377;442;21.08
36197;425;21.53
36194;404;22.08
36574;358;22.39
36289;320;22.73
36422;449;23.16
35883;341;23.51
20771;636;24.14
10694;537;24.52
10185;344;24.86
26378;229;25.22
36620;167;25.38
36603;194;25.58
36315;30;25.6
36859;113;25.71
36625;129;25.68
36039;144;25.9
23021;361;26.11
15976;302;26.34
13279;173;26.63
22183;148;26.97
35044;69;27.04
36237;87;27.13
36565;48;27.17
36892;49;27.22
36833;51;27.26
36330;48;27.31
37097;56;27.36
36744;53;27.29
36616;36;27.28
36729;21;27.41
37005;21;27.47
36948;29;27.49
36289;23;27.5
36939;43;27.54
36187;36;27.56
37104;23;27.59
36847;28;27.61
36432;13;27.62
37082;35;27.66
36394;32;27.68
37011;21;27.7
36749;15;27.71
36563;31;27.62
36424;40;27.73
37557;33;27.8
36136;476;27.83
33547;1662;27.79
22261;1231;27.63
14354;1069;27.81
13674;1050;27.68
9330;1198;27.53
25122;2110;27.72
29639;1396;27.73
35062;1219;27.7
35412;785;27.68
35676;1019;27.65
29060;953;27.45
17381;817;27.38
18978;551;27.32
20150;464;27.41
20955;436;27.42
35289;568;27.38
36635;472;27.48
36319;367;27.5
35984;374;27.48
36001;394;27.43
28099;491;27.37
21836;430;27.39
14384;348;27.3
17389;359;27.34
19785;192;27.2
36004;295;27.29
36438;163;27.27
36213;111;27.25
36562;183;27.26
36076;237;27.25
29989;303;27.29
16604;345;27.3
17526;200;27.28
17773;116;27.27
25047;171;27.27
34063;89;27.29
36466;73;27.3
36888;109;27.33
36402;96;27.35
36579;80;27.37
36494;39;27.38
37302;111;27.4
36543;57;27.41
36171;71;27.42
36873;30;27.42
36104;100;27.43
36741;68;27.46
37028;64;27.46
36965;70;27.48
36523;47;27.49
36404;40;27.5
36924;73;27.51
36242;50;27.52
36521;81;27.55
37179;49;27.55
36651;26;27.55
36671;41;27.55
36616;57;27.57
37225;47;27.58
35453;853;27.59
34993;1129;27.58
34475;878;27.58
28834;692;27.59
28382;876;27.58
23217;1177;27.54
25518;1654;27.55
32433;1661;27.53
35608;1145;27.54
35685;799;27.54
35943;930;27.56
32010;712;27.54
25501;763;27.51
26534;526;27.49
20078;564;27.48
11750;374;27.43
30523;631;27.4
36273;481;27.4
35679;362;27.39
36274;418;27.38
36312;358;27.39
26372;507;27.38
25221;409;27.38
24421;312;27.38
18858;296;27.35
13908;145;27.32
32562;208;27.3
36217;181;27.29
36465;154;27.27
35620;243;27.26
33403;202;27.23
33901;204;27.21
28671;198;27.17
23743;107;27.12
24209;76;27.09
17828;73;27.06
27468;117;27.03
24127;166;27.02
16491;40;26.98
0;0;25.99
0;0;25.94
0;0;25.91
0;0;25.81
0;0;25.74
0;0;25.64
0;0;25.59
0;0;25.53
0;0;25.45
0;0;25.38
0;0;25.3
0;0;25.24
0;0;25.13
0;0;25.05
0;0;24.99
0;0;24.86
0;0;24.74
0;0;24.63
0;0;24.52
0;0;24.43
0;0;24.28
0;0;24.04
0;0;23.54
0;0;22.64
0;0;21.47
0;0;20.42
0;0;18.0
0;0;16.56
0;0;14.78
0;0;13.96
0;0;12.96
0;0;11.89
0;0;10.86
0;0;10.39
0;0;9.63
0;0;9.29
0;0;8.54
0;0;8.12
0;0;7.54
0;0;7.01
0;0;6.82
0;0;6.19
0;0;5.29
0;0;5.03
0;0;4.37
0;0;4.31
0;0;4.1
0;0;3.8
0;0;3.69
0;0;3.46
0;0;3.15
0;0;3.03
0;0;2.74
0;0;2.63
0;0;2.51
0;0;2.39
0;0;2.27
0;0;2.08
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;0.83
0;0;0.83
