TIMESTAMP;CGROUP;LLC_MISSES;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1695029563.872974;#SYSTEM;19493;24544134;419205120;29554737152
1695029563.872974;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695029563.872974;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695029563.872974;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;212992
1695029563.872974;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;9571;613362;1736704;151552
1695029564.775447;#SYSTEM;5930107;11969137979;418279424;29554749440
1695029564.775447;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695029564.775447;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695029564.775447;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;212992
1695029564.775447;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;77174;1789519;1757184;151552
1695029566.20878;#SYSTEM;6477982;12197694823;491470848;29582577664
1695029566.20878;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695029566.20878;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695029566.20878;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;212992
1695029566.20878;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;54547;1815009;1794048;151552
1695029566.20878;/sys/fs/cgroup/system.slice/docker-5ebaed24586040e6efb0ebe84c120645f0716906550ddff31f8a090b0deb85cc.scope;0;0;1662976;0
1695029566.782852;#SYSTEM;13689813;11826358307;518131712;29638033408
1695029566.782852;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695029566.782852;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695029566.782852;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;212992
1695029566.782852;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;58747;2154008;1818624;151552
1695029566.782852;/sys/fs/cgroup/system.slice/docker-5ebaed24586040e6efb0ebe84c120645f0716906550ddff31f8a090b0deb85cc.scope;5224560;504488722;78086144;55275520
1695029568.903;#SYSTEM;8835379;12063097912;548556800;29654827008
1695029568.903;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695029568.903;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695029568.903;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;212992
1695029568.903;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;87903;3655360;1843200;151552
1695029568.903;/sys/fs/cgroup/system.slice/docker-5ebaed24586040e6efb0ebe84c120645f0716906550ddff31f8a090b0deb85cc.scope;727313;59471957;81829888;70352896
1695029568.903;/sys/fs/cgroup/system.slice/docker-f9ed3dcf0cdc2d3139946ddb2c7d889073a3e94c231ca64862050d8cbdf1b8b7.scope;0;0;1802240;1507328
1695029568.772933;#SYSTEM;18824921;11760447981;511078400;29630898176
1695029568.772933;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695029568.772933;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695029568.772933;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;212992
1695029568.772933;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;55174;1742948;1843200;151552
1695029568.772933;/sys/fs/cgroup/system.slice/docker-5ebaed24586040e6efb0ebe84c120645f0716906550ddff31f8a090b0deb85cc.scope;943635;53717968;84430848;71073792
1695029568.772933;/sys/fs/cgroup/system.slice/docker-f9ed3dcf0cdc2d3139946ddb2c7d889073a3e94c231ca64862050d8cbdf1b8b7.scope;43146;1062383;1802240;1507328
1695029569.771580;#SYSTEM;5495613;11940543449;523448320;29646270464
1695029569.771580;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695029569.771580;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695029569.771580;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;212992
1695029569.771580;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;47692;1611155;1843200;151552
1695029569.771580;/sys/fs/cgroup/system.slice/docker-5ebaed24586040e6efb0ebe84c120645f0716906550ddff31f8a090b0deb85cc.scope;1367299;192867070;96571392;86433792
1695029569.771580;/sys/fs/cgroup/system.slice/docker-f9ed3dcf0cdc2d3139946ddb2c7d889073a3e94c231ca64862050d8cbdf1b8b7.scope;43886;1178860;1826816;1507328
1695029570.770853;#SYSTEM;4514129;11941183324;532254720;29657202688
1695029570.770853;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695029570.770853;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695029570.770853;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;212992
1695029570.770853;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;48521;1396349;1843200;151552
1695029570.770853;/sys/fs/cgroup/system.slice/docker-5ebaed24586040e6efb0ebe84c120645f0716906550ddff31f8a090b0deb85cc.scope;998761;140282916;98676736;89653248
1695029570.770853;/sys/fs/cgroup/system.slice/docker-f9ed3dcf0cdc2d3139946ddb2c7d889073a3e94c231ca64862050d8cbdf1b8b7.scope;36242;1104290;1826816;1507328
1695029571.769230;#SYSTEM;1055933;11944158392;536436736;29670645760
1695029571.769230;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695029571.769230;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695029571.769230;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;212992
1695029571.769230;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;45015;1369834;1843200;155648
1695029571.769230;/sys/fs/cgroup/system.slice/docker-5ebaed24586040e6efb0ebe84c120645f0716906550ddff31f8a090b0deb85cc.scope;312981;209064867;102866944;91394048
1695029571.769230;/sys/fs/cgroup/system.slice/docker-f9ed3dcf0cdc2d3139946ddb2c7d889073a3e94c231ca64862050d8cbdf1b8b7.scope;32018;1173491;1826816;1507328
1695029572.768802;#SYSTEM;1247814;11938496531;544329728;29684785152
1695029572.768802;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695029572.768802;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695029572.768802;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;212992
1695029572.768802;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;18251;968895;1843200;155648
1695029572.768802;/sys/fs/cgroup/system.slice/docker-5ebaed24586040e6efb0ebe84c120645f0716906550ddff31f8a090b0deb85cc.scope;735711;309703047;110759936;93835264
1695029572.768802;/sys/fs/cgroup/system.slice/docker-f9ed3dcf0cdc2d3139946ddb2c7d889073a3e94c231ca64862050d8cbdf1b8b7.scope;33229;1095980;1826816;1507328
1695029573.767825;#SYSTEM;1156543;11923335494;553078784;29708505088
1695029573.767825;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695029573.767825;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695029573.767825;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;212992
1695029573.767825;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;21616;1365353;1843200;155648
