HITS;MISSES;MEMORY
43;86;4.76
44;88;4.9
34;68;4.84
44;91;4.94
48;93;4.99
48;96;4.75
39;78;4.93
47;94;4.86
36;72;4.89
45;94;5.0
33;62;4.91
36;79;4.99
30;77;4.84
43;92;5.0
34;68;5.0
38;76;4.9
39;78;5.0
43;86;4.88
34;68;4.76
46;92;4.9
39;78;4.96
37;93;4.83
37;85;4.86
44;88;4.9
50;100;4.99
41;82;4.84
36;72;4.95
42;84;4.9
48;98;4.91
35;68;4.99
36;72;4.9
32;82;5.0
48;105;4.95
35;73;4.91
36;72;5.0
35;70;4.94
39;78;4.99
45;90;5.0
42;84;4.9
43;86;4.9
40;86;4.94
39;93;5.0
38;82;4.95
48;100;4.8
41;81;4.84
43;86;4.88
40;80;4.87
42;84;4.86
40;80;4.96
46;92;4.87
35;70;4.74
32;64;4.75
42;84;4.89
32;66;5.0
35;68;4.84
29;58;5.0
21;42;4.92
12;24;4.78
5;10;4.81
2;4;4.74
0;0;4.75
0;0;4.75
0;0;4.75
0;0;4.74
0;0;4.74
0;0;4.74
0;0;4.74
0;0;4.74
0;0;4.74
0;0;4.74
0;0;4.74
0;0;4.74
0;0;4.74
0;0;4.74
0;0;4.74
0;0;4.74
15;60;4.78
24;48;4.82
27;54;4.9
24;48;4.9
26;52;4.86
28;56;4.86
27;54;4.86
25;50;4.82
24;48;4.79
24;57;5.0
31;83;4.91
34;68;4.94
31;62;4.85
40;80;4.92
36;72;4.92
37;74;5.0
39;78;4.99
38;76;4.89
32;64;4.9
25;62;4.95
35;85;5.0
34;71;4.97
39;78;5.0
49;98;4.95
40;81;5.0
36;71;5.0
40;80;5.0
31;63;4.99
38;76;4.98
29;66;4.88
33;81;4.74
45;96;4.92
44;87;4.87
44;89;4.84
41;82;5.0
40;80;4.86
39;78;4.83
40;80;4.94
42;83;4.95
38;77;4.79
40;82;4.97
48;94;4.9
35;70;4.95
34;68;4.9
40;80;4.94
44;88;5.0
32;64;4.99
47;94;4.83
51;102;4.91
43;86;5.0
35;70;4.93
41;82;5.0
41;82;5.0
41;82;5.0
38;76;4.88
40;80;4.92
42;84;5.0
43;86;4.92
41;82;5.01
35;82;4.99
30;75;5.0
39;81;5.0
44;88;5.0
45;90;4.79
42;84;4.78
34;68;4.87
42;84;4.81
42;84;4.87
43;86;4.98
30;72;4.9
46;107;4.9
39;78;4.96
35;73;4.9
45;90;5.0
35;70;4.95
54;108;5.0
40;80;4.98
38;76;4.86
47;94;5.0
35;79;4.99
41;100;4.99
36;75;4.86
44;88;4.83
43;86;5.0
37;74;4.9
43;87;4.97
37;73;5.0
42;84;5.0
44;88;4.96
40;88;4.94
35;86;4.81
35;73;4.95
34;73;4.95
41;80;4.9
46;92;4.86
41;83;4.96
36;71;4.86
37;74;4.9
44;88;4.9
36;72;4.87
39;78;4.9
38;76;4.99
28;56;4.94
24;48;4.96
17;34;4.82
2;4;4.75
0;0;4.75
0;0;4.75
0;0;4.75
0;0;4.75
0;0;4.75
0;0;4.75
0;0;4.75
0;0;4.75
0;0;4.75
0;0;4.75
11;43;4.82
24;49;4.94
18;35;4.92
25;56;4.9
24;48;4.92
24;51;4.78
28;56;4.93
26;52;4.98
26;52;4.79
15;30;4.91
25;71;4.97
30;64;5.0
38;75;5.0
35;76;4.99
36;72;4.92
33;66;4.96
39;78;4.96
38;76;4.96
37;74;4.99
35;70;4.9
34;80;5.0
38;85;5.0
47;94;5.0
32;73;4.86
46;92;4.91
36;72;4.84
39;78;4.94
41;84;4.93
42;82;4.94
35;72;4.9
35;95;4.86
43;86;4.8
46;92;4.79
44;88;4.94
41;85;4.95
37;74;4.84
49;98;5.0
48;96;4.93
41;82;4.97
43;87;4.97
55;110;4.95
43;85;4.99
37;74;4.95
43;86;5.0
38;76;4.99
39;78;5.0
38;76;4.95
47;94;5.0
35;70;4.95
43;86;4.96
44;88;5.0
43;86;5.0
47;94;5.0
43;86;5.0
44;90;4.95
35;71;4.92
41;79;4.81
46;92;4.9
45;90;4.92
46;92;4.79
39;90;4.9
37;77;4.86
36;75;4.91
45;96;4.79
45;90;4.99
48;100;5.0
43;85;4.95
40;80;4.91
45;90;5.0
35;77;4.94
37;85;4.89
32;70;5.0
48;96;5.0
34;72;5.0
37;76;4.97
45;90;4.89
41;82;4.98
48;96;5.0
48;96;4.96
38;76;5.0
39;93;4.88
32;70;4.87
43;87;5.0
36;80;4.83
28;56;4.79
42;84;4.94
42;84;4.82
44;88;4.91
37;74;4.9
40;89;4.98
30;72;4.83
40;86;4.94
44;88;4.94
41;85;4.93
48;96;5.0
38;76;5.0
37;74;4.96
42;84;4.98
36;72;4.8
34;69;4.99
38;75;5.0
29;58;4.96
12;24;4.72
6;12;4.75
2;4;4.75
3;6;4.85
1;2;4.78
0;0;4.78
0;0;4.78
0;0;4.78
0;0;4.77
0;0;4.77
0;0;4.77
0;0;4.77
0;0;4.77
0;0;4.77
0;0;4.77
0;0;4.76
0;0;4.76
0;0;4.76
0;0;4.76
0;0;4.76
0;102;5.0
3;70;4.93
5;53;4.93
11;105;4.97
16;75;5.0
14;77;4.99
31;85;4.96
17;70;4.99
37;81;5.0
34;93;4.96
6;121;5.0
0;90;4.94
2;88;4.95
7;85;4.96
8;69;4.98
9;96;4.98
4;90;4.93
0;75;4.99
6;87;4.96
0;111;4.96
5;130;4.96
7;103;4.97
4;89;4.97
3;81;4.99
5;93;4.98
2;86;4.96
5;92;4.8
7;94;4.96
4;90;4.97
0;116;5.0
7;110;4.97
4;108;4.96
2;108;4.95
3;87;4.93
0;98;4.96
0;93;4.96
2;81;4.96
4;90;4.98
0;79;4.97
6;112;5.0
2;122;4.98
4;97;4.97
6;108;4.96
3;87;4.99
6;93;4.96
5;95;4.97
2;95;4.96
6;84;4.96
4;99;4.95
2;106;4.97
2;87;5.0
3;86;4.87
0;100;5.0
2;92;4.98
0;111;4.92
2;87;4.97
8;95;4.97
9;101;4.98
6;86;4.97
1;89;4.98
0;95;4.98
1;85;4.98
1;97;4.97
3;94;4.99
0;96;4.99
1;90;4.96
6;109;4.98
3;102;4.99
2;101;4.96
1;103;4.95
4;92;4.96
3;89;4.97
1;93;4.96
1;92;4.97
0;104;4.98
0;85;4.97
0;99;4.97
2;83;4.98
0;83;4.93
4;110;4.99
3;99;4.99
0;103;4.96
6;102;4.96
2;102;4.99
5;85;4.99
2;79;4.98
3;86;4.91
6;88;5.0
4;95;4.98
5;102;4.94
4;126;4.95
0;94;4.99
5;92;4.97
3;94;5.0
2;99;4.96
0;90;4.99
2;81;4.98
2;93;4.96
1;104;4.98
2;106;4.95
0;118;4.96
2;94;4.97
2;81;4.98
6;92;5.0
4;99;4.98
3;81;4.99
5;106;4.99
2;91;4.98
3;91;4.99
8;124;4.98
2;82;4.97
2;106;4.97
5;86;4.98
3;88;4.97
2;96;4.98
4;85;4.99
6;88;4.96
0;87;4.95
2;100;4.99
6;85;4.99
2;114;4.97
0;111;4.95
6;113;4.97
4;84;4.96
3;97;4.96
3;103;4.99
3;84;4.97
2;80;4.95
4;95;4.98
7;117;4.99
5;94;4.93
1;87;4.97
0;102;4.99
6;89;4.98
2;98;4.96
4;92;4.98
5;101;4.98
6;90;4.97
4;99;4.99
1;84;4.97
2;90;4.97
5;89;4.99
0;103;4.96
2;100;4.97
2;95;4.98
2;83;5.0
0;91;4.96
0;91;5.0
0;99;4.98
2;99;4.99
2;93;4.97
2;94;4.98
3;88;4.97
0;92;4.95
8;108;4.99
0;99;4.96
3;86;4.97
4;74;4.97
0;86;4.93
0;86;4.96
1;105;4.91
2;120;4.98
3;87;5.0
5;96;4.95
0;106;4.99
0;90;4.99
2;93;4.93
4;104;4.97
3;96;4.99
2;107;4.98
3;84;4.97
5;100;4.95
5;89;4.98
10;80;4.98
4;108;4.96
4;132;4.99
3;99;4.96
4;104;5.0
2;88;4.98
0;78;4.98
3;89;4.98
4;87;4.95
0;94;4.97
4;110;4.97
1;96;4.99
2;112;4.95
2;95;4.99
5;92;4.98
3;79;4.95
2;89;4.97
4;89;4.95
0;94;4.95
0;87;4.92
0;99;4.98
3;89;4.88
2;105;4.98
2;106;4.98
4;81;4.96
2;103;4.99
0;91;4.99
2;95;4.99
6;100;4.96
2;87;4.98
2;99;5.0
6;104;5.0
2;89;4.97
4;101;4.96
1;78;4.97
5;99;5.0
5;118;5.0
3;95;4.99
6;104;4.99
6;81;5.0
5;100;5.0
2;95;4.96
0;88;4.98
2;87;4.96
3;131;4.97
2;102;4.96
6;103;4.92
2;97;4.95
4;81;5.0
0;98;4.87
0;92;4.93
6;95;5.0
6;87;4.95
0;85;4.99
2;99;5.0
5;98;5.0
2;94;4.98
0;90;4.94
1;113;5.0
4;99;4.98
2;88;4.99
17;104;4.96
0;74;4.88
0;93;4.98
0;106;5.0
1;94;4.99
2;102;4.98
0;95;4.98
2;108;4.96
2;90;4.99
2;88;5.0
4;99;4.96
4;94;4.98
5;89;4.98
8;94;4.97
0;80;5.0
6;88;4.95
3;102;5.0
0;98;4.98
0;97;4.96
8;102;4.92
2;107;4.96
2;83;4.93
0;83;4.92
4;100;5.0
2;95;4.96
0;91;5.0
2;95;4.99
1;109;5.0
0;84;4.95
0;95;4.92
2;108;4.99
4;98;4.96
8;90;5.0
3;94;4.98
0;106;4.96
2;82;4.99
4;89;4.92
3;111;4.97
8;91;4.96
4;97;4.97
4;103;4.98
0;101;4.97
2;91;4.97
1;87;4.97
1;90;5.0
2;104;5.0
6;79;5.0
3;104;4.99
9;110;4.96
6;97;4.98
0;95;5.0
0;66;4.98
4;98;4.96
5;80;4.99
5;103;4.96
2;126;5.0
7;107;4.97
6;96;4.94
2;97;4.99
3;95;4.97
4;83;4.98
3;96;4.96
2;99;4.94
2;92;4.84
6;108;4.96
2;93;4.97
0;94;4.98
0;103;4.99
2;93;4.99
2;88;4.97
3;95;4.95
0;102;4.96
3;92;4.99
0;94;4.96
2;95;4.97
7;99;4.98
3;84;5.0
0;107;4.99
0;112;4.96
6;98;4.99
3;98;4.96
0;86;5.0
4;86;4.97
8;83;4.97
4;95;4.99
6;77;4.96
3;87;4.97
1;121;4.98
4;103;4.94
3;99;4.98
3;87;4.96
0;99;4.94
4;103;4.97
0;91;5.0
6;92;4.96
4;92;4.97
6;85;4.97
1;81;4.99
0;110;4.97
1;91;4.96
2;99;4.96
4;112;4.97
4;90;4.99
2;104;4.95
4;103;4.98
3;88;4.95
1;92;4.94
0;84;4.98
5;84;4.99
5;111;4.96
4;102;4.96
0;85;4.96
2;95;4.98
2;102;4.96
6;99;4.93
3;95;4.85
4;90;4.98
0;91;4.97
3;97;4.97
3;101;4.97
3;111;4.99
2;103;4.94
1;97;4.98
3;87;4.99
6;90;5.0
2;110;5.0
2;92;4.96
2;88;4.98
4;92;5.0
7;89;5.0
9;94;4.97
0;90;4.98
6;108;4.99
2;88;5.0
2;79;5.0
1;96;4.96
3;100;4.97
3;85;4.98
1;91;5.0
3;117;4.99
0;95;4.96
7;101;4.99
4;99;5.0
1;93;4.97
0;98;5.0
4;89;4.97
2;97;4.97
5;92;4.97
5;98;4.97
0;83;4.95
12;101;4.96
13;104;4.99
9;85;4.88
6;96;4.94
4;92;4.99
10;105;4.99
2;99;5.0
2;92;4.92
2;104;4.97
3;103;4.95
2;81;5.0
2;103;4.97
0;118;4.96
1;100;4.98
0;109;4.99
1;86;4.98
2;98;4.99
2;78;4.98
4;92;4.98
7;102;4.97
3;99;4.95
2;99;4.99
4;84;4.91
2;99;4.96
0;90;4.97
3;96;4.96
5;105;5.0
0;90;4.98
4;112;4.98
2;91;4.92
4;105;4.99
2;105;5.0
3;108;5.0
7;94;5.0
0;73;4.97
1;90;4.93
0;111;5.0
7;99;4.98
2;98;4.97
0;89;4.97
4;88;5.0
4;100;5.0
2;109;4.99
1;94;4.99
3;82;4.99
0;88;4.99
1;86;4.98
5;88;4.99
1;100;4.99
3;87;5.0
0;95;4.95
3;92;4.94
3;92;4.97
7;109;4.95
4;91;4.96
1;81;4.94
5;108;4.98
1;94;4.96
4;95;4.96
2;101;4.98
4;96;5.0
2;86;4.96
3;71;4.95
1;87;4.96
0;107;4.98
3;104;4.98
12;92;4.97
4;87;4.99
3;94;5.0
1;97;4.98
6;93;4.98
3;96;4.97
5;111;4.97
0;99;4.99
0;85;4.96
1;75;4.97
1;80;4.96
4;85;4.98
4;109;4.98
2;93;4.96
6;99;4.98
7;111;4.96
0;83;4.96
1;107;4.96
2;75;4.96
8;107;4.99
1;89;4.95
2;101;4.93
2;88;4.97
5;97;4.97
3;87;4.99
7;99;4.99
4;92;5.0
10;96;4.99
4;88;4.97
4;113;4.97
6;102;4.99
4;81;4.98
2;98;5.0
6;93;4.95
2;92;4.97
8;85;4.97
5;88;4.98
9;95;4.97
0;106;4.96
0;103;4.99
4;86;4.96
0;108;5.0
8;95;4.93
5;91;4.96
4;80;4.96
0;87;4.97
6;94;5.0
8;114;4.95
3;91;5.0
7;107;4.97
2;94;5.0
1;81;4.88
0;101;4.93
2;93;4.96
4;121;4.99
0;93;4.96
2;94;4.96
1;102;5.0
5;111;4.97
4;80;4.96
2;110;4.97
2;103;5.0
9;86;4.97
4;97;4.97
0;114;5.0
2;89;4.98
2;97;4.95
7;107;4.96
5;83;4.98
1;80;4.92
0;91;5.0
4;105;4.96
3;109;4.96
8;95;5.0
8;100;4.98
6;92;4.97
0;89;4.99
2;93;4.97
0;89;4.98
2;107;4.95
2;106;4.97
0;95;4.97
1;92;4.99
0;85;4.98
3;90;4.95
6;79;4.94
6;85;4.9
2;96;4.99
7;100;4.97
13;95;4.96
2;88;4.94
3;100;4.98
1;79;4.98
3;101;4.97
4;108;4.99
3;101;4.93
4;102;4.97
4;106;4.95
2;95;4.96
3;92;5.0
0;95;5.0
4;89;5.0
3;89;4.98
3;109;4.97
1;84;4.99
3;109;4.95
2;99;5.0
0;108;5.0
0;93;4.98
4;96;4.98
2;97;4.97
1;90;4.98
1;81;4.98
1;89;4.99
0;95;5.0
0;94;4.9
0;116;4.96
3;93;4.97
0;108;4.97
2;93;4.98
7;92;4.99
2;99;4.99
8;83;4.89
2;93;5.0
4;91;4.99
0;84;4.97
0;107;4.96
2;114;4.95
2;86;4.94
0;95;4.96
0;79;5.0
3;100;4.97
5;99;4.95
0;91;4.99
0;86;4.95
1;97;4.96
4;98;4.96
3;111;4.99
0;95;4.97
3;89;4.97
5;107;4.99
2;97;4.98
4;88;4.95
0;100;4.99
1;85;5.0
4;101;4.98
1;103;4.94
6;98;4.98
11;92;4.93
2;103;4.96
4;96;4.96
1;97;4.95
2;84;4.96
0;100;4.93
0;96;4.99
7;93;4.99
8;98;4.97
8;87;5.0
5;108;4.96
0;98;4.99
3;88;4.99
2;93;4.95
0;101;5.0
0;106;4.95
2;117;4.97
6;85;4.97
2;84;4.96
0;89;4.97
0;81;4.98
2;107;5.0
3;88;4.98
0;82;4.94
2;96;4.96
4;92;4.99
0;106;4.97
0;102;4.97
0;113;4.96
4;102;4.97
6;82;4.82
1;73;4.95
2;95;4.98
1;87;4.95
8;108;4.92
4;102;4.96
1;80;5.0
0;98;4.96
2;96;4.97
2;102;5.0
0;76;4.99
1;86;4.97
0;86;4.95
4;115;4.96
4;93;4.98
8;115;4.99
0;102;4.99
2;88;4.97
2;86;4.97
0;86;4.95
3;92;4.96
0;84;4.97
2;110;4.98
3;90;5.0
2;114;4.99
9;102;4.95
2;98;5.0
2;87;4.99
0;71;4.99
3;96;4.96
3;109;4.95
7;104;5.0
7;92;4.96
0;90;4.97
0;92;4.87
6;81;4.96
6;91;4.98
9;88;4.95
8;93;4.98
0;110;5.0
0;121;4.96
7;91;4.96
1;86;4.98
0;85;5.0
1;99;4.99
5;90;4.89
6;89;5.0
4;93;4.96
9;95;5.0
11;115;4.98
2;101;4.97
4;93;4.99
0;90;4.97
0;106;4.96
8;83;4.99
1;97;4.96
3;104;4.95
1;95;4.98
6;100;4.98
9;98;4.98
3;89;4.97
3;111;4.98
7;109;4.95
5;87;4.95
4;94;4.97
5;102;4.97
2;103;5.0
0;89;4.98
0;96;4.95
0;98;4.99
0;88;4.95
0;90;4.96
1;111;4.97
0;101;4.99
0;103;4.99
1;94;4.99
1;88;4.95
4;95;4.99
4;72;4.96
5;111;4.97
3;101;4.96
5;85;4.92
0;95;4.97
3;102;4.96
1;106;4.99
4;83;4.99
6;87;4.98
1;104;4.98
2;99;4.97
2;111;4.99
0;88;4.99
0;96;4.93
2;101;4.95
2;87;4.97
3;103;4.99
0;92;4.97
5;100;4.99
4;93;4.99
2;93;4.97
2;104;4.98
0;83;4.98
2;87;4.99
5;83;4.96
6;88;4.97
9;93;4.98
0;97;4.97
2;91;4.97
2;112;4.99
8;99;5.0
4;103;5.0
11;95;4.96
3;99;4.95
0;101;4.96
0;92;4.98
2;90;4.97
5;90;4.96
7;74;4.96
1;97;4.98
4;93;5.0
6;111;4.96
2;102;5.0
0;89;4.96
0;103;4.98
0;95;4.95
2;92;4.96
0;105;4.97
7;110;4.96
2;82;4.93
0;91;4.8
11;100;4.92
0;95;4.92
3;99;4.96
5;112;4.99
4;114;4.99
4;86;5.0
3;101;4.97
4;89;4.97
0;87;4.96
1;92;5.0
4;108;4.99
0;104;4.97
5;93;4.96
4;91;4.96
7;102;4.92
4;97;4.97
0;90;4.98
3;102;4.97
8;94;4.99
6;99;4.95
2;93;4.97
4;100;4.99
0;95;4.96
1;94;4.96
8;96;4.97
1;107;4.99
3;92;4.97
0;101;4.98
0;92;5.0
0;91;4.97
0;91;4.99
1;106;4.97
0;107;4.95
0;95;4.94
0;84;4.97
2;93;4.98
2;91;4.99
0;108;4.96
2;86;5.0
4;88;5.0
9;92;4.97
5;99;4.97
0;86;4.97
5;90;4.98
6;100;5.0
5;84;4.98
5;77;4.97
2;98;4.97
4;111;4.99
5;98;4.96
3;92;4.97
8;77;4.99
4;99;4.99
3;101;4.97
0;94;4.99
3;114;4.97
9;109;4.98
9;99;4.97
3;85;4.96
2;100;4.95
0;90;4.96
4;96;4.96
3;95;4.96
5;89;4.98
1;87;4.97
7;98;5.0
3;103;4.95
1;89;4.92
3;109;5.0
4;89;4.97
4;101;4.96
3;85;4.96
2;101;4.95
2;103;4.96
5;92;4.97
0;81;4.98
0;89;4.95
0;101;5.0
2;106;4.98
3;106;4.99
2;103;4.96
2;82;4.95
0;89;4.97
0;91;4.97
0;84;4.99
2;94;4.99
1;89;4.96
0;103;4.98
3;105;4.98
2;98;4.98
4;94;4.97
3;104;4.98
1;87;4.98
3;103;4.97
6;93;4.98
0;85;4.99
3;87;4.92
10;108;4.99
1;86;4.92
2;99;4.96
3;113;4.98
0;108;4.98
6;99;4.99
4;85;4.96
6;97;4.95
2;91;4.99
2;95;4.99
0;99;4.98
11;97;4.98
6;110;4.97
4;109;4.98
7;103;4.99
2;90;4.97
3;82;4.96
4;109;4.97
2;93;4.99
0;94;4.96
0;93;4.96
6;82;4.97
5;117;4.98
5;110;4.99
4;87;4.99
3;102;4.92
0;82;4.92
0;114;4.97
0;98;4.95
0;103;4.95
3;100;4.97
6;101;4.98
4;104;4.97
3;83;5.0
2;96;4.96
2;103;4.99
9;82;4.96
5;84;4.99
8;104;5.0
2;90;4.95
4;104;4.95
2;91;4.95
5;90;4.96
2;80;4.99
8;86;4.99
6;91;4.98
3;110;4.96
4;107;4.95
2;85;4.96
1;79;4.97
1;114;4.99
0;92;4.99
6;92;4.92
2;89;4.88
8;112;4.95
4;94;4.94
8;114;4.98
4;96;4.95
0;89;4.9
0;96;4.99
0;87;4.93
2;78;4.95
4;92;4.96
7;102;4.99
0;91;4.99
2;107;4.97
6;111;4.95
0;93;4.97
2;101;4.98
3;98;4.98
2;98;5.0
0;113;4.98
2;90;5.0
4;75;4.99
1;82;4.97
1;91;4.99
3;97;4.96
0;89;4.99
0;117;4.99
2;105;4.96
7;96;4.96
4;91;4.96
2;85;4.95
5;100;4.95
4;99;4.97
0;86;4.94
1;104;4.96
5;93;5.0
4;93;4.95
3;94;4.97
6;106;4.99
3;97;4.97
4;77;4.97
0;85;4.97
4;113;4.98
1;99;5.0
5;117;4.99
6;88;4.95
0;96;5.0
2;78;4.92
5;88;5.0
7;92;4.96
2;89;4.95
6;102;4.99
4;94;4.96
0;93;4.98
3;94;5.0
2;84;4.97
6;101;5.0
2;86;4.97
0;103;4.97
6;84;4.99
3;94;4.99
2;83;4.99
4;93;4.89
1;93;4.94
0;91;4.94
1;98;5.0
6;90;4.99
0;70;4.97
6;85;4.84
2;105;4.96
3;86;4.96
9;88;4.99
6;80;4.97
12;86;5.0
6;100;4.95
4;82;4.97
7;80;4.98
9;80;4.98
40;65;4.86
261;42;4.92
232;22;4.99
16;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.49
0;0;4.25
0;0;4.25
0;0;4.25
