TIMESTAMP;PDU;CPU;RAM;GPU
1745308440.43485;3.6;1.95316;0;0
1745308441.40413;21.6;5.10504;0;0
1745308442.39624;46.8;10.7445;0;0
1745308443.40574;64.8;12.8329;0;0
1745308444.40802;86.4;15.8772;0;0
1745308445.37918;104.4;19.5584;0;0
1745308446.38039;126;22.1399;0;0
1745308447.34568;147.6;25.0677;0;0
1745308448.32806;165.6;28.0306;0;0
1745308449.35936;187.2;31.4119;0;0
1745308450.34751;205.2;34.2128;0;0
1745308451.31790;226.8;37.2776;0;0
1745308452.30271;248.4;40.6388;0;0
1745308453.31469;266.4;43.4578;0;0
1745308454.30485;288;46.6743;0;0
1745308455.36633;306;49.8694;0;0
1745308456.28666;327.6;52.8844;0;0
1745308457.26051;349.2;56.0278;0;0
1745308458.28978;367.2;59.0275;0;0
1745308459.24514;385.2;61.1484;0;0
1745308460.24641;406.8;64.1031;0;0
1745308461.23293;424.8;67.1757;0;0
1745308462.23159;446.4;69.5064;0;0
1745308463.20994;464.4;72.2231;0;0
1745308464.22506;486;75.2158;0;0
1745308465.20538;504;77.851;0;0
1745308466.20803;522;80.2688;0;0
1745308467.18639;543.6;83.2301;0;0
1745308468.18676;561.6;86.1357;0;0
1745308469.17657;579.6;88.3286;0;0
1745308470.17019;601.2;91.3514;0;0
1745308471.15749;622.8;94.6752;0;0
1745308472.15569;644.4;98.0773;0;0
1745308473.33275;662.4;101.15;0;0
1745308474.13970;684;104.096;0;0
1745308475.31162;702;107.179;0;0
1745308476.12120;723.6;110.139;0;0
1745308477.10357;745.2;113.73;0;0
1745308478.10402;766.8;116.792;0;0
1745308479.7967;788.4;119.872;0;0
1745308480.8347;806.4;123.332;0;0
1745308481.23416;828;126.592;0;0
1745308482.7214;849.6;129.47;0;0
1745308483.5743;867.6;132.519;0;0
1745308484.5954;889.2;135.503;0;0
1745308485.3763;910.8;139.048;0;0
1745308486.4080;932.4;142.127;0;0
1745308487.1503;954;145.295;0;0
1745308488.619;972;148.519;0;0
1745308488.999871;993.6;151.779;0;0
1745308490.19004;1015.2;154.875;0;0
1745308490.999284;1036.8;157.793;0;0
1745308491.999281;1054.8;160.97;0;0
1745308492.996235;1076.4;163.824;0;0
1745308493.996243;1098;167.525;0;0
1745308494.995502;1119.6;170.397;0;0
1745308495.994550;1137.6;173.479;0;0
1745308496.993707;1159.2;176.706;0;0
1745308497.993799;1180.8;180.132;0;0
