TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11
1695035740.452855;3.17133;0.350876;0;3716134;3532176;3654202;2956942;2797840;3789727;3800084;2269672;3397196;3334484;3777096;2869563
1695035741.350495;38.8817;5.19412;0;3371830;3337611;2952530;3257142;3737027;2802866;3246555;3376184;3573770;3264051;3541349;2879014
1695035742.349682;72.3595;9.95276;0;2110716;2816686;3543093;2798229;2631993;2652426;3444253;2970725;3005044;2595063;2507984;2106117
1695035743.580937;113.828;14.9842;0;1878212;3333232;1401652;3817776;1231613;1702651;1201424;3135974;1200049;3800692;2858979;2326525
1695035744.354572;144.461;19.6039;0;2486129;3315796;2380007;3426756;1328169;2732189;2780066;3014863;2520756;2759830;2367513;2544326
1695035745.346038;183.51;24.7985;0;2756247;3390549;2937801;3578421;3068982;2532577;2639500;3047530;3236871;3757303;3064208;3059907
1695035746.345220;226.272;29.7976;0;3311334;3203360;3213439;2830339;3278498;3153784;3409812;3405803;3562298;3214564;3523030;3444247
1695035747.344593;252.894;34.4392;0;1604902;3113274;1364861;1466468;1763654;2143207;1403416;1662998;1770632;1674284;1388635;1554453
1695035748.343434;276.715;39.0251;0;1505649;1576537;1621693;1205395;1245917;1309197;1474767;1629729;1992556;1230586;1257271;1259404
1695035749.342703;303.491;43.9583;0;1487357;1832892;2877792;1389008;1323979;1578466;1776129;1368555;1911235;2137757;1521595;1715936
1695035750.341678;338.371;49.1045;0;1588542;3179760;2664415;1721602;1817772;1919495;1582485;1887672;1726882;1735751;1781598;1850448
1695035751.340816;361.902;53.6108;0;1801350;1810819;2195372;2140844;2297026;1749120;3154651;1984768;2414075;2307537;1608519;1668605
1695035752.552845;408.722;58.8209;0;3800000;3800000;3799972;3800025;3800000;3653092;3800004;3799971;3800141;3717356;3799409;3788087
1695035753.354704;470.719;64.416;0;3721678;3775188;3785948;3699946;3764602;3702535;3471470;3668494;3774308;3689793;3721588;3785569
1695035754.338465;521.253;69.768;0;2902429;3268797;3684611;3762873;3679974;3529509;3214048;3544849;3493192;3706797;3645432;3774762
1695035755.337724;537.956;73.3148;0;1361149;1317359;1276242;1286288;1362631;1261223;1344808;1284857;1326914;1297846;1534368;1634877
1695035756.336895;555.743;77.2763;0;1232284;1299297;1351474;1339518;1262969;1324516;1352155;1950621;1410762;1629647;1324423;1607258
1695035757.335572;573.447;81.3374;0;1228885;1302536;1269061;1242536;1261753;1257393;1220114;1607549;1253104;1287505;1358598;1498058
1695035758.334881;591.167;85.4096;0;1453771;1268881;1332078;1304221;1240622;1270113;1405409;1227688;1662922;1339546;1235260;1295392
1695035759.334052;614.113;89.7645;0;2349240;3207010;1886629;1625333;1804442;1266687;1273890;3709323;1603570;1272169;1612980;1404235
1695035760.332357;636.882;94.0873;0;2558259;3032923;3395622;2917141;1832889;1268688;1339893;2562347;1871839;1580398;1359782;1393928
1695035761.332080;677.879;99.3306;0;1829629;1255918;3777168;3606950;3411458;1711098;1795579;1259176;3740453;2929326;3142536;1569248
1695035762.331806;701.25;103.21;0;1373049;1298469;3688944;3085331;2514628;1247557;1945914;1435903;2089728;2163108;2161585;1217874
1695035763.330557;718.738;107.177;0;1335347;1396416;1266878;1632823;1356639;1406616;1325431;1304037;1297751;1336821;1311138;1307374
1695035764.330156;736.524;111.15;0;1456350;1400238;1250784;1230477;1959728;1287095;1368254;1308582;1294742;1253435;1341432;1273931
1695035765.329096;754.201;115.138;0;1268585;1321266;1232978;1348290;1290978;1232601;1263873;1278551;1314550;1380520;1281935;1339767
1695035766.328068;778.227;119.59;0;1754551;3402481;1682215;1316255;1302806;1457284;1518568;2508780;1330010;2614686;1223765;3703482
1695035767.326421;805.085;124.617;0;2880505;1245159;1496815;1431681;1216399;1250090;1288016;1293871;1686093;1296037;1736969;1805990
1695035768.326468;833.317;129.048;0;2908283;3106957;2846068;2765323;3017284;2865816;2496963;3313815;3157405;3255958;2896354;3000866
1695035769.564910;865.846;133.541;0;3800101;3804138;3735442;3782351;3158129;3799096;1695128;2517688;3799901;3794186;3820890;3770298
1695035770.323704;921.31;139.015;0;3678481;3662555;3770734;3701710;3733944;3640861;3773209;3609903;3752039;3734235;3595059;3677177
1695035771.323141;973.997;144.56;0;3766230;3697741;3658206;3417086;3411093;3462192;3714400;3616814;3608338;3415466;3338457;3426068
1695035772.322944;992.689;148.167;0;3199362;3299728;3075512;2280163;2686851;2275966;3303114;2557737;2771038;2223094;3001172;2395341
1695035773.322118;1007.76;151.397;0;1211444;1202728;1378343;1229575;1232197;1202406;1757528;1201127;1325201;1549788;1489384;1202793
1695035774.321042;1030.37;155.306;0;2646636;2436580;2705743;3040639;2655927;2824264;2781195;3104875;2629203;2542473;3190329;2586212
1695035775.320581;1061.51;159.799;0;3022239;3236020;3311575;2449712;3119824;2554852;2470737;2440062;2981850;2499958;2865646;2322561
1695035776.319509;1076.97;163.117;0;1534282;1235518;1202573;1209508;1202557;1200135;1207728;2517565;1200284;1223504;1205437;1200117
1695035777.318760;1091.88;166.339;0;1243636;1201506;1226367;1375868;1202027;1200099;1889738;1200977;1207086;1441511;1203603;1202934
