TIMESTAMP;CGROUP;LLC_MISSES;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1695025111.340890;#SYSTEM;61162;388980626;381628416;29506535424
1695025111.340890;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695025111.340890;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695025111.340890;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;167936
1695025111.340890;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;10273;1402632;1740800;53248
1695025112.500952;#SYSTEM;16533966;12151986335;426512384;29528698880
1695025112.500952;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695025112.500952;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695025112.500952;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;167936
1695025112.500952;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;90156;3117250;1798144;53248
1695025113.258150;#SYSTEM;8592142;11974942966;469766144;29538205696
1695025113.258150;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695025113.258150;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695025113.258150;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;167936
1695025113.258150;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;73096;3258256;1822720;53248
1695025113.258150;/sys/fs/cgroup/system.slice/docker-391ca1eab1e313011d54edbcbc4950350722cba3e4ed7a657d71df6d035f0099.scope;228872;18960533;1261568;0
1695025114.240014;#SYSTEM;12836315;11751645216;536666112;29593718784
1695025114.240014;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695025114.240014;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695025114.240014;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;167936
1695025114.240014;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;45665;1399199;1822720;53248
1695025114.240014;/sys/fs/cgroup/system.slice/docker-391ca1eab1e313011d54edbcbc4950350722cba3e4ed7a657d71df6d035f0099.scope;4885202;444631321;78082048;55275520
1695025115.440912;#SYSTEM;8277659;12175310505;514105344;29584572416
1695025115.440912;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695025115.440912;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695025115.440912;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;167936
1695025115.440912;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;45373;1797563;1847296;53248
1695025115.440912;/sys/fs/cgroup/system.slice/docker-391ca1eab1e313011d54edbcbc4950350722cba3e4ed7a657d71df6d035f0099.scope;644224;65791528;81825792;70356992
1695025115.440912;/sys/fs/cgroup/system.slice/docker-b686e2758dbc5322f2f4eae1d5dbaf608609cbed9aa97db043498953db4e8077.scope;0;0;1798144;1835008
1695025116.237892;#SYSTEM;18898385;11731086793;515018752;29588979712
1695025116.237892;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695025116.237892;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695025116.237892;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;167936
1695025116.237892;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;54168;1532331;1847296;53248
1695025116.237892;/sys/fs/cgroup/system.slice/docker-391ca1eab1e313011d54edbcbc4950350722cba3e4ed7a657d71df6d035f0099.scope;1086173;65109011;85409792;71360512
1695025116.237892;/sys/fs/cgroup/system.slice/docker-b686e2758dbc5322f2f4eae1d5dbaf608609cbed9aa97db043498953db4e8077.scope;45683;1307199;1826816;1835008
1695025117.237543;#SYSTEM;6812730;11940017739;534495232;29608300544
1695025117.237543;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695025117.237543;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695025117.237543;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;167936
1695025117.237543;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;43802;1189904;1847296;53248
1695025117.237543;/sys/fs/cgroup/system.slice/docker-391ca1eab1e313011d54edbcbc4950350722cba3e4ed7a657d71df6d035f0099.scope;1655845;191791489;96747520;86564864
1695025117.237543;/sys/fs/cgroup/system.slice/docker-b686e2758dbc5322f2f4eae1d5dbaf608609cbed9aa97db043498953db4e8077.scope;38215;977551;1826816;1835008
1695025118.236245;#SYSTEM;1218937;11947146932;536838144;29623582720
1695025118.236245;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;61440
1695025118.236245;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1695025118.236245;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;167936
1695025118.236245;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;51865;1378291;1847296;53248
1695025118.236245;/sys/fs/cgroup/system.slice/docker-391ca1eab1e313011d54edbcbc4950350722cba3e4ed7a657d71df6d035f0099.scope;475827;186934165;99098624;90181632
1695025118.236245;/sys/fs/cgroup/system.slice/docker-b686e2758dbc5322f2f4eae1d5dbaf608609cbed9aa97db043498953db4e8077.scope;34864;1144526;1826816;1835008
