TIMESTAMP;CGROUP;LLC_MISSES;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1694592892.376875;#SYSTEM;133736;537541128;373891072;26790551552
1694592892.376875;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592892.376875;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592892.376875;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694592892.376875;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;10434;1601475;1744896;16384
1694592893.246709;#SYSTEM;6905230;11968414087;379318272;26817044480
1694592893.246709;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592893.246709;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592893.246709;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694592893.246709;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;77201;2604096;1765376;16384
1694592894.460834;#SYSTEM;10773016;12261574992;379478016;26790830080
1694592894.460834;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592894.460834;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592894.460834;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694592894.460834;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;60842;3006517;1802240;16384
1694592894.460834;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;305350;26190964;8753152;0
1694592895.244774;#SYSTEM;9673510;11664123348;489746432;26872578048
1694592895.244774;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592895.244774;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592895.244774;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694592895.244774;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;61969;1721531;1802240;16384
1694592895.244774;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;4018841;381052797;78090240;55242752
1694592896.460943;#SYSTEM;8245420;12125346570;463790080;26861404160
1694592896.460943;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592896.460943;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592896.460943;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694592896.460943;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;36542;1959723;1826816;16384
1694592896.460943;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;607874;55016318;81833984;70332416
1694592896.460943;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;0;0;1798144;0
1694592897.242309;#SYSTEM;19007690;11780700617;466059264;26862309376
1694592897.242309;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592897.242309;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592897.242309;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694592897.242309;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;64056;1587803;1826816;16384
1694592897.242309;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;885460;51398464;84566016;71102464
1694592897.242309;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;53746;1387447;1822720;0
1694592898.242481;#SYSTEM;6048582;11938427798;486969344;26882486272
1694592898.242481;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592898.242481;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592898.242481;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694592898.242481;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;45421;1240469;1826816;16384
1694592898.242481;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;1456417;193837443;96690176;86503424
1694592898.242481;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;36726;1090358;1822720;0
1694592899.240553;#SYSTEM;1134018;11945110001;489025536;26897412096
1694592899.240553;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592899.240553;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592899.240553;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694592899.240553;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;47527;1868159;1826816;16384
1694592899.240553;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;467395;172799125;98766848;89763840
1694592899.240553;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;32087;1258127;1822720;0
1694592900.239953;#SYSTEM;879195;11948013674;489709568;26910904320
1694592900.239953;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592900.239953;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592900.239953;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694592900.239953;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;17570;1067457;1826816;20480
1694592900.239953;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;295962;181094316;103436288;91553792
1694592900.239953;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;31495;1215645;1822720;0
1694592901.238899;#SYSTEM;1135627;11932527648;497623040;26926071808
1694592901.238899;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592901.238899;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592901.238899;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694592901.238899;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;16945;1310249;1826816;20480
1694592901.238899;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;718820;387876128;111349760;95023104
1694592901.238899;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;32464;1145447;1822720;0
1694592902.237748;#SYSTEM;1652731;11930233083;507105280;26951385088
1694592902.237748;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592902.237748;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592902.237748;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694592902.237748;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;16065;1048481;1826816;20480
1694592902.237748;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;891330;527063562;120786944;108670976
1694592902.237748;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;44285;1489733;1826816;0
1694592903.236753;#SYSTEM;3995094;11933265194;504233984;26957205504
1694592903.236753;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592903.236753;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592903.236753;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694592903.236753;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;16335;772401;1826816;20480
1694592903.236753;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;770389;124631882;122032128;109223936
1694592903.236753;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;38251;1654277;1826816;0
1694592904.380849;#SYSTEM;24406114;11993936091;598343680;26958729216
1694592904.380849;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592904.380849;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694592904.380849;/sys/fs/cgroup/SocialNetworkAKKA/registry;11722103;1373022751;83341312;32768
1694592904.380849;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;48963;1301479;1851392;20480
1694592904.380849;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;2455408;125604132;127209472;110682112
1694592904.380849;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;44851;1074664;1826816;0
1694592905.234999;#SYSTEM;44927136;11881425038;728567808;26960240640
1694592905.234999;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592905.234999;/sys/fs/cgroup/SocialNetworkAKKA/front;21068220;2240347318;84803584;32768
1694592905.234999;/sys/fs/cgroup/SocialNetworkAKKA/registry;19305978;1553082623;125583360;32768
1694592905.234999;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;60553;1492756;1851392;20480
1694592905.234999;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;2637852;121323039;128827392;112156672
1694592905.234999;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;57887;1299663;1826816;0
1694592906.235330;#SYSTEM;17017437;11962037834;830652416;26961948672
1694592906.235330;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592906.235330;/sys/fs/cgroup/SocialNetworkAKKA/front;14193414;1303356708;181358592;32768
1694592906.235330;/sys/fs/cgroup/SocialNetworkAKKA/registry;121586;6306257;125599744;32768
1694592906.235330;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;32941;1347306;1851392;24576
1694592906.235330;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;1742405;133090837;134291456;113860608
1694592906.235330;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;52392;1458016;1826816;0
1694592907.234161;#SYSTEM;738293;11958008179;830496768;26961956864
1694592907.234161;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592907.234161;/sys/fs/cgroup/SocialNetworkAKKA/front;77382;17652804;181379072;32768
1694592907.234161;/sys/fs/cgroup/SocialNetworkAKKA/registry;35435;10562834;125628416;32768
1694592907.234161;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;21656;2070325;1851392;24576
1694592907.234161;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;260206;66853031;134017024;113868800
1694592907.234161;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;15737;1934195;1826816;0
1694592908.233361;#SYSTEM;572445;11943068490;830500864;26961956864
1694592908.233361;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592908.233361;/sys/fs/cgroup/SocialNetworkAKKA/front;15486;9198419;181379072;32768
1694592908.233361;/sys/fs/cgroup/SocialNetworkAKKA/registry;46818;7575402;125632512;32768
1694592908.233361;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;15486;1780008;1851392;24576
1694592908.233361;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;104894;92902187;134017024;113868800
1694592908.233361;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;13650;1981556;1826816;0
1694592909.232561;#SYSTEM;497637;11942619365;825470976;26961956864
1694592909.232561;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592909.232561;/sys/fs/cgroup/SocialNetworkAKKA/front;18549;9795314;181379072;32768
1694592909.232561;/sys/fs/cgroup/SocialNetworkAKKA/registry;22141;5437228;120602624;32768
1694592909.232561;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;18230;1815878;1851392;24576
1694592909.232561;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;115336;97194725;134017024;113868800
1694592909.232561;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;13268;1978854;1826816;0
1694592910.231814;#SYSTEM;673722;11942960351;820707328;26961956864
1694592910.231814;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592910.231814;/sys/fs/cgroup/SocialNetworkAKKA/front;11431;9335739;176611328;32768
1694592910.231814;/sys/fs/cgroup/SocialNetworkAKKA/registry;17011;6043059;120606720;32768
1694592910.231814;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;18107;1907144;1851392;24576
1694592910.231814;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;141634;100645344;134017024;113868800
1694592910.231814;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;15039;1879488;1826816;0
1694592911.230597;#SYSTEM;2201780;11957169817;886829056;26948939776
1694592911.230597;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592911.230597;/sys/fs/cgroup/SocialNetworkAKKA/front;46140;9858224;176611328;32768
1694592911.230597;/sys/fs/cgroup/SocialNetworkAKKA/registry;36498;6801324;120610816;32768
1694592911.230597;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;20637;1839262;1851392;28672
1694592911.230597;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;1736185;302957827;200941568;100847616
1694592911.230597;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;22206;2087769;1826816;0
1694592912.230074;#SYSTEM;4395821;11969354704;1055043584;26945949696
1694592912.230074;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592912.230074;/sys/fs/cgroup/SocialNetworkAKKA/front;63794;8020847;176611328;32768
1694592912.230074;/sys/fs/cgroup/SocialNetworkAKKA/registry;69204;5841012;120610816;32768
1694592912.230074;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;22231;1579122;1851392;28672
1694592912.230074;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;3590283;473390787;368340992;97853440
1694592912.230074;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;42699;1701007;1826816;0
1694592913.228070;#SYSTEM;1255738;11927944864;1079169024;26957729792
1694592913.228070;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592913.228070;/sys/fs/cgroup/SocialNetworkAKKA/front;42320;8299255;176615424;32768
1694592913.228070;/sys/fs/cgroup/SocialNetworkAKKA/registry;38285;4506461;120610816;32768
1694592913.228070;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;19737;1385517;1851392;28672
1694592913.228070;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;690842;931611041;392462336;109633536
1694592913.228070;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;35958;1324005;1826816;0
1694592914.228500;#SYSTEM;1424516;11949471998;1065787392;26967601152
1694592914.228500;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592914.228500;/sys/fs/cgroup/SocialNetworkAKKA/front;52248;8036881;176635904;32768
1694592914.228500;/sys/fs/cgroup/SocialNetworkAKKA/registry;26236;3960065;120610816;32768
1694592914.228500;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;18548;1191711;1851392;28672
1694592914.228500;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;887571;704950163;379056128;119504896
1694592914.228500;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;34178;1302085;1826816;0
1694592915.227237;#SYSTEM;658774;11956040636;1065967616;26967601152
1694592915.227237;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694592915.227237;/sys/fs/cgroup/SocialNetworkAKKA/front;57961;14397305;176656384;32768
1694592915.227237;/sys/fs/cgroup/SocialNetworkAKKA/registry;18762;6287764;120614912;32768
1694592915.227237;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;18058;1988101;1851392;28672
1694592915.227237;/sys/fs/cgroup/system.slice/docker-5b11cb5c6726fef3e56fab6787e0a94af8c61a2a5c294d891baa2cb2b6191866.scope;235853;77327851;379207680;119504896
1694592915.227237;/sys/fs/cgroup/system.slice/docker-04909df55aa594d417367435b8162cf69dbd5317c5beecd632d2b2732d938824.scope;15043;1816542;1826816;0
