TIMESTAMP;PDU;CPU;RAM;GPU
1744720193.886675;0;1.80441;0;0
1744720194.884290;21.6;4.69731;0;0
1744720195.882493;43.2;9.14488;0;0
1744720196.884467;61.2;11.6432;0;0
1744720197.884773;82.8;14.5921;0;0
1744720198.881239;104.4;18.4503;0;0
1744720199.880623;122.4;20.7561;0;0
1744720200.882999;144;23.8558;0;0
1744720201.878184;165.6;27.7515;0;0
1744720202.878855;183.6;29.8652;0;0
1744720203.876588;201.6;32.9168;0;0
1744720204.879174;223.2;36.8709;0;0
1744720205.876324;241.2;39.0265;0;0
1744720206.876214;262.8;42.0606;0;0
1744720207.872215;288;47.3981;0;0
1744720208.873960;313.2;53.4292;0;0
1744720209.870892;338.4;57.9124;0;0
1744720210.882144;360;61.5995;0;0
1744720211.869963;381.6;64.7365;0;0
1744720212.869874;399.6;67.5454;0;0
1744720213.870010;421.2;70.4713;0;0
1744720214.870073;439.2;73.4105;0;0
1744720215.867152;460.8;76.7666;0;0
1744720216.868308;478.8;79.4787;0;0
1744720217.866069;500.4;82.426;0;0
1744720218.865014;522;86.0311;0;0
1744720219.863923;540;88.4221;0;0
1744720220.865659;558;91.3448;0;0
1744720221.862048;579.6;94.3502;0;0
1744720222.863110;601.2;97.213;0;0
1744720223.861951;619.2;100.177;0;0
1744720224.862015;640.8;103.412;0;0
1744720225.859846;662.4;106.791;0;0
1744720226.875904;680.4;109.863;0;0
1744720227.857777;702;112.783;0;0
1744720228.863592;720;115.897;0;0
1744720229.856941;741.6;118.706;0;0
1744720230.855539;763.2;122.403;0;0
1744720231.855035;784.8;125.395;0;0
1744720232.854108;806.4;128.469;0;0
1744720233.853934;824.4;131.83;0;0
1744720234.867854;846;135.096;0;0
1744720235.851510;867.6;137.976;0;0
1744720236.851743;889.2;141.163;0;0
1744720237.848257;910.8;144.24;0;0
1744720238.848150;932.4;147.752;0;0
1744720239.848884;950.4;150.753;0;0
1744720240.847885;972;153.741;0;0
1744720241.846687;993.6;156.821;0;0
1744720242.847009;1011.6;160.336;0;0
1744720243.862114;1033.2;163.453;0;0
1744720244.844783;1054.8;166.399;0;0
1744720245.843915;1072.8;169.479;0;0
1744720246.843470;1094.4;172.376;0;0
1744720247.842460;1116;175.994;0;0
1744720248.842426;1137.6;178.975;0;0
1744720249.840653;1155.6;182.045;0;0
1744720250.841820;1177.2;185.293;0;0
1744720251.837284;1202.4;189.776;0;0
1744720252.847079;1220.4;193.03;0;0
1744720253.838223;1242;196.052;0;0
1744720254.837822;1263.6;199.165;0;0
1744720255.836107;1285.2;202.14;0;0
1744720256.836349;1310.4;205.794;0;0
1744720257.832855;1332;208.869;0;0
1744720258.833981;1353.6;211.808;0;0
1744720259.832418;1371.6;213.889;0;0
1744720260.833590;1389.6;215.998;0;0
1744720261.831337;1411.2;218.056;0;0
1744720262.831423;1429.2;220.164;0;0
1744720263.830737;1447.2;222.232;0;0
1744720264.829830;1465.2;224.27;0;0
1744720265.826880;1497.6;237.239;0;0
1744720266.826895;1548;262.004;0;0
1744720267.825000;1598.4;286.582;0;0
1744720268.827246;1648.8;311.131;0;0
1744720269.826418;1699.2;335.749;0;0
1744720270.826383;1742.4;360.173;0;0
1744720271.822259;1792.8;384.61;0;0
1744720272.822466;1843.2;409.137;0;0
1744720273.822607;1893.6;433.768;0;0
1744720274.819464;1944;458.251;0;0
1744720275.820539;1990.8;482.902;0;0
1744720276.820757;2041.2;507.013;0;0
1744720277.819778;2091.6;531.816;0;0
1744720278.816072;2142;556.382;0;0
1744720279.817979;2188.8;581;0;0
1744720280.815898;2239.2;604.925;0;0
1744720281.815954;2286;628.019;0;0
1744720282.812970;2332.8;652.094;0;0
1744720283.814109;2379.6;674.449;0;0
1744720284.812344;2430;699.199;0;0
1744720285.808513;2476.8;723.449;0;0
1744720286.809707;2527.2;748.266;0;0
1744720287.809682;2574;771.616;0;0
1744720288.808581;2624.4;796.267;0;0
1744720289.806874;2671.2;819.972;0;0
1744720290.805801;2721.6;844.698;0;0
1744720291.804920;2768.4;869.021;0;0
1744720292.804409;2818.8;893.764;0;0
1744720293.803247;2865.6;918.358;0;0
1744720294.802208;2916;942.306;0;0
1744720295.800875;2962.8;965.307;0;0
1744720296.798409;3009.6;988.781;0;0
1744720297.799441;3056.4;1013.14;0;0
1744720298.799121;3106.8;1036.02;0;0
1744720299.797775;3153.6;1059.28;0;0
1744720300.796583;3200.4;1082.77;0;0
1744720301.795637;3247.2;1106.4;0;0
1744720302.794617;3294;1130.9;0;0
1744720303.793693;3340.8;1154.26;0;0
1744720304.793857;3387.6;1175.78;0;0
1744720305.793519;3434.4;1200.63;0;0
1744720306.792905;3484.8;1225.56;0;0
1744720307.791412;3535.2;1250.47;0;0
1744720308.790752;3585.6;1275.39;0;0
1744720309.788186;3636;1300.28;0;0
1744720310.788001;3686.4;1325.2;0;0
1744720311.784697;3736.8;1350.07;0;0
1744720312.786928;3787.2;1375.06;0;0
1744720313.786331;3837.6;1400;0;0
1744720314.783976;3888;1424.89;0;0
1744720315.783344;3938.4;1449.81;0;0
1744720316.782490;3988.8;1474.72;0;0
1744720317.779045;4039.2;1499.59;0;0
1744720318.778342;4089.6;1524.51;0;0
1744720319.779968;4140;1549.49;0;0
1744720320.781262;4190.4;1574.46;0;0
1744720321.778002;4240.8;1599.31;0;0
1744720322.774928;4291.2;1624.18;0;0
1744720323.774629;4341.6;1649.12;0;0
1744720324.772681;4392;1674.01;0;0
1744720325.772690;4442.4;1698.97;0;0
1744720326.770909;4492.8;1723.86;0;0
1744720327.770830;4543.2;1748.77;0;0
1744720328.769094;4593.6;1773.64;0;0
1744720329.769221;4644;1798.58;0;0
1744720330.767155;4694.4;1823.47;0;0
1744720331.767011;4744.8;1848.41;0;0
1744720332.765239;4795.2;1873.31;0;0
1744720333.765506;4845.6;1898.23;0;0
1744720334.763513;4896;1923.11;0;0
1744720335.763497;4946.4;1948.05;0;0
1744720336.763119;4996.8;1973;0;0
1744720337.761019;5043.6;1997.89;0;0
1744720338.760591;5094;2022.83;0;0
1744720339.758997;5144.4;2047.73;0;0
1744720340.760344;5198.4;2072.7;0;0
1744720341.756805;5248.8;2097.56;0;0
1744720342.757432;5299.2;2122.51;0;0
1744720343.755678;5349.6;2147.4;0;0
1744720344.755446;5400;2172.34;0;0
1744720345.754601;5450.4;2197.25;0;0
1744720346.754752;5500.8;2222.2;0;0
1744720347.752796;5551.2;2247.12;0;0
1744720348.751766;5601.6;2272.03;0;0
1744720349.751439;5652;2296.97;0;0
1744720350.750149;5702.4;2321.87;0;0
1744720351.748146;5756.4;2346.75;0;0
