TIMESTAMP;CGROUP;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1744722864.867516;#SYSTEM;728225186;3051995136;327098368
1744722864.867516;/sys/fs/cgroup/apps/app1;0;0;0
1744722864.867516;/sys/fs/cgroup/apps/app2;0;0;0
1744722864.867516;/sys/fs/cgroup/apps/app3;0;0;32768
1744722864.867516;/sys/fs/cgroup/apps/app4;0;0;0
1744722864.867516;/sys/fs/cgroup/cache/cache1;0;0;0
1744722864.867516;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;427661;756056064;35614720
1744722864.867516;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;361605;695730176;311296
1744722864.867516;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;538927;695619584;212992
1744722864.867516;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;439913;696410112;212992
1744722865.866452;#SYSTEM;11954471902;3051454464;327426048
1744722865.866452;/sys/fs/cgroup/apps/app1;0;0;0
1744722865.866452;/sys/fs/cgroup/apps/app2;0;0;0
1744722865.866452;/sys/fs/cgroup/apps/app3;0;0;32768
1744722865.866452;/sys/fs/cgroup/apps/app4;0;0;0
1744722865.866452;/sys/fs/cgroup/cache/cache1;0;0;0
1744722865.866452;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6849131;756056064;35614720
1744722865.866452;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6566150;695730176;311296
1744722865.866452;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7015217;695619584;212992
1744722865.866452;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6859122;696410112;212992
1744722866.866632;#SYSTEM;11985942721;3094228992;347058176
1744722866.866632;/sys/fs/cgroup/apps/app1;0;0;0
1744722866.866632;/sys/fs/cgroup/apps/app2;0;0;0
1744722866.866632;/sys/fs/cgroup/apps/app3;0;0;32768
1744722866.866632;/sys/fs/cgroup/apps/app4;0;0;0
1744722866.866632;/sys/fs/cgroup/cache/cache1;0;0;0
1744722866.866632;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6346732;756056064;35614720
1744722866.866632;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6278441;695730176;311296
