TIMESTAMP;PDU;CPU;RAM;GPU
1745303518.640130;3.6;2.10591;0;0
1745303519.636935;21.6;5.4543;0;0
1745303520.637274;46.8;9.61588;0;0
1745303521.635085;64.8;12.4098;0;0
1745303522.636947;82.8;15.501;0;0
1745303523.634339;104.4;19.2231;0;0
1745303524.633195;126;21.9729;0;0
1745303525.632491;144;25.1834;0;0
1745303526.632765;165.6;28.8997;0;0
1745303527.630732;183.6;31.501;0;0
1745303528.631056;208.8;35.8941;0;0
1745303529.630165;226.8;39.0036;0;0
1745303530.630171;248.4;42.3207;0;0
1745303531.627693;266.4;45.308;0;0
1745303532.627727;288;48.8103;0;0
1745303533.642913;309.6;52.1438;0;0
1745303534.625424;327.6;55.1691;0;0
1745303535.625158;349.2;58.3766;0;0
1745303536.624092;367.2;61.349;0;0
1745303537.624743;385.2;63.7134;0;0
1745303538.622608;406.8;66.834;0;0
1745303539.622129;428.4;70.0676;0;0
1745303540.620890;446.4;72.4529;0;0
1745303541.621795;464.4;75.5737;0;0
1745303542.620083;486;78.8231;0;0
1745303543.620073;504;81.2118;0;0
1745303544.618968;522;84.3282;0;0
1745303545.617191;543.6;87.4837;0;0
1745303546.616225;561.6;89.8359;0;0
1745303547.616079;583.2;92.8479;0;0
1745303548.615248;604.8;96.4136;0;0
1745303549.632444;626.4;100.421;0;0
1745303550.613622;644.4;103.438;0;0
1745303551.632585;666;106.92;0;0
1745303552.611636;687.6;110.215;0;0
1745303553.612861;709.2;113.905;0;0
1745303554.610123;727.2;117.051;0;0
1745303555.611108;748.8;120.157;0;0
1745303556.610621;770.4;123.599;0;0
1745303557.609121;788.4;127.127;0;0
1745303558.622817;810;130.52;0;0
1745303559.607033;831.6;133.592;0;0
1745303560.605262;849.6;136.744;0;0
1745303561.604144;871.2;139.878;0;0
1745303562.604654;892.8;143.522;0;0
1745303563.603586;910.8;146.646;0;0
1745303564.603736;932.4;149.996;0;0
1745303565.602091;954;153.472;0;0
1745303566.615461;975.6;156.85;0;0
1745303567.599058;993.6;159.967;0;0
1745303568.599800;1015.2;163.177;0;0
1745303569.598596;1036.8;166.322;0;0
1745303570.598051;1058.4;169.901;0;0
1745303571.598214;1080;173.185;0;0
1745303572.594130;1098;176.212;0;0
1745303573.596960;1119.6;179.754;0;0
1745303574.597626;1141.2;183.247;0;0
1745303575.611320;1162.8;186.402;0;0
1745303576.593374;1180.8;189.494;0;0
1745303577.590859;1202.4;192.706;0;0
1745303578.593114;1224;195.68;0;0
1745303579.591961;1245.6;199.579;0;0
1745303580.591150;1263.6;202.603;0;0
1745303581.588845;1285.2;205.504;0;0
1745303582.592119;1303.2;207.637;0;0
1745303583.588150;1321.2;209.715;0;0
1745303584.588359;1339.2;211.817;0;0
1745303585.586454;1357.2;213.899;0;0
1745303586.585581;1375.2;216.001;0;0
1745303587.586626;1393.2;218.076;0;0
1745303588.584646;1411.2;220.173;0;0
1745303589.583669;1429.2;222.284;0;0
1745303590.583727;1447.2;224.411;0;0
1745303591.582986;1465.2;226.51;0;0
1745303592.585102;1483.2;228.633;0;0
1745303593.580950;1501.2;230.748;0;0
1745303594.580422;1537.2;247.163;0;0
1745303595.579219;1587.6;272.08;0;0
1745303596.578916;1638;297;0;0
1745303597.577999;1688.4;321.916;0;0
1745303598.576639;1742.4;346.821;0;0
1745303599.575416;1792.8;371.743;0;0
1745303600.572989;1843.2;396.609;0;0
1745303601.574606;1893.6;421.597;0;0
1745303602.573131;1944;446.492;0;0
1745303603.572116;1994.4;471.411;0;0
1745303604.570411;2048.4;496.302;0;0
1745303605.569062;2098.8;521.245;0;0
1745303606.568388;2149.2;546.165;0;0
1745303607.567817;2199.6;571.082;0;0
1745303608.567749;2250;596.021;0;0
1745303609.563725;2300.4;620.858;0;0
