HITS;MISSES;MEMORY
110;0;4.27
111;5;4.19
102;3;4.11
91;2;4.31
108;0;4.23
107;0;4.27
107;0;4.03
117;0;4.54
106;0;4.42
98;0;4.35
116;0;4.58
95;4;4.35
119;3;4.46
123;3;4.42
98;0;4.31
107;0;4.42
140;0;4.54
123;0;4.38
100;0;4.5
108;0;4.39
107;0;4.58
94;2;4.5
120;5;4.54
100;2;4.5
103;1;4.42
97;0;4.42
121;0;4.62
101;0;4.46
117;0;4.62
109;0;4.42
116;0;4.66
121;0;4.54
87;0;4.54
117;0;4.5
116;0;4.54
101;0;4.42
103;0;4.7
95;0;4.58
122;0;4.62
100;0;4.66
114;0;4.7
90;0;4.62
110;0;4.58
105;0;4.54
111;0;4.66
106;0;4.66
91;0;4.54
90;0;4.46
60;0;4.46
35;0;4.11
22;0;3.88
11;2;3.25
5;0;3.06
4;0;3.09
6;0;3.0
6;0;3.0
0;0;2.81
0;0;2.8
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
4;0;3.04
61;9;4.41
57;0;4.49
61;0;4.45
60;0;4.29
61;0;4.44
61;0;4.28
66;0;4.36
69;0;4.55
72;0;4.31
73;0;4.23
80;9;4.25
100;1;4.4
80;0;4.36
97;0;4.24
95;1;4.2
101;0;4.36
85;0;4.36
96;0;4.55
77;0;4.24
96;1;4.2
94;7;4.48
121;3;4.49
89;0;4.49
112;0;4.48
95;0;4.6
108;0;4.48
104;0;4.52
107;0;4.6
91;0;4.13
89;0;4.21
104;9;4.22
119;1;4.34
123;0;4.42
100;0;4.34
103;0;4.3
113;0;4.49
95;0;4.42
106;0;4.42
105;0;4.26
98;0;4.38
112;0;4.42
95;0;4.26
117;1;4.46
122;0;4.42
100;0;4.46
113;5;4.34
96;0;4.46
114;0;4.58
92;0;4.23
110;0;4.27
91;0;4.11
106;0;4.19
114;0;4.46
110;0;4.27
106;0;4.35
121;0;4.39
127;0;4.31
130;0;4.39
106;0;4.42
111;0;4.5
112;4;4.42
106;3;4.31
96;1;4.35
98;1;4.39
95;0;4.27
103;0;4.23
99;0;4.19
130;0;4.23
113;0;4.35
105;0;4.31
100;6;4.27
109;3;4.35
89;0;4.31
97;1;4.42
126;0;4.42
108;0;4.23
129;0;4.42
102;0;4.39
123;0;4.39
121;0;4.31
107;6;4.39
90;4;4.35
98;0;4.27
98;0;4.42
97;0;4.23
141;0;4.5
130;0;4.54
117;0;4.19
99;0;4.23
110;0;4.19
76;2;4.07
80;3;4.19
99;4;4.31
94;0;4.31
105;1;4.11
99;0;4.27
79;0;4.15
89;0;4.27
88;0;4.31
111;0;4.27
111;0;4.19
80;0;4.27
92;0;4.27
103;0;4.5
107;2;4.42
105;0;4.46
95;1;4.39
115;0;4.54
125;0;4.42
110;0;4.27
101;0;4.46
95;0;4.38
93;0;4.31
118;0;4.31
115;0;4.07
89;0;4.27
94;0;4.42
92;0;4.39
49;0;4.03
52;0;3.88
6;0;3.04
6;0;2.92
6;0;3.0
3;0;2.8
0;0;2.8
0;0;2.79
0;0;2.79
0;0;2.79
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.75
0;0;2.75
0;0;2.75
0;0;2.75
0;0;2.74
0;0;2.74
0;0;2.74
0;0;2.73
0;0;2.73
0;0;2.73
0;0;2.72
0;0;2.72
0;0;2.72
0;0;2.71
0;0;2.71
0;0;2.71
0;0;2.7
0;0;2.7
0;0;2.69
0;0;2.68
0;0;2.68
0;0;2.67
0;0;2.67
0;0;2.66
0;0;2.65
0;0;2.63
0;0;2.63
0;0;2.61
8;2;2.91
52;13;4.07
53;0;4.1
58;0;4.14
65;0;4.02
69;0;4.16
70;0;4.07
68;3;4.07
59;0;3.86
71;1;3.8
68;3;3.84
73;10;3.63
66;2;4.02
88;0;3.97
89;1;3.9
85;0;4.0
91;0;4.09
88;0;4.26
91;0;4.12
101;0;4.25
105;1;4.03
98;8;4.33
94;2;4.19
94;0;4.2
96;0;4.4
101;0;4.37
102;0;4.34
107;0;4.42
109;0;4.47
96;0;4.36
94;0;4.05
118;8;4.41
106;2;4.26
114;0;4.43
103;0;4.35
113;0;4.35
131;0;4.32
116;0;4.48
118;0;4.33
102;0;4.25
145;0;4.45
112;0;4.1
102;0;4.37
107;0;4.29
115;0;4.41
126;0;4.41
102;0;4.34
133;0;4.34
122;0;4.42
106;0;4.34
111;0;4.46
93;0;4.3
127;0;4.26
100;0;4.26
107;0;4.11
107;0;4.3
118;0;4.23
94;0;4.15
118;0;4.35
134;0;4.31
101;3;4.23
109;3;4.35
108;3;4.42
109;2;4.35
106;0;4.31
121;0;4.39
104;0;4.39
118;0;4.42
124;0;4.54
129;0;4.46
113;2;4.19
111;5;4.34
123;1;4.26
93;1;4.19
109;1;4.27
112;0;4.19
130;0;4.31
129;0;4.31
106;0;4.35
106;0;4.31
119;0;4.31
108;5;4.46
100;2;4.42
104;3;4.5
115;0;4.35
122;0;4.39
109;0;4.42
130;0;4.54
104;0;4.27
123;0;4.54
113;1;4.31
90;6;4.11
95;3;4.07
132;0;4.42
133;0;4.31
97;0;4.27
132;0;4.62
153;0;4.5
104;0;4.19
112;0;4.39
103;0;4.35
119;0;4.5
91;0;4.39
122;0;4.27
125;0;4.5
91;0;4.27
110;0;4.46
102;0;4.5
93;0;4.27
117;0;4.46
101;0;4.27
104;0;4.31
79;0;4.07
81;0;4.19
63;0;3.92
29;0;3.53
21;0;3.49
6;0;3.02
6;0;2.98
6;0;3.1
4;2;3.1
3;0;2.9
0;0;2.82
0;0;2.81
0;0;2.8
0;0;2.79
0;0;2.79
0;0;2.79
0;0;2.79
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.75
0;0;2.75
0;0;2.74
0;0;2.74
0;0;2.74
0;0;2.73
0;0;2.73
0;0;2.73
0;0;2.72
0;0;2.72
0;0;2.71
0;0;2.71
0;0;2.7
0;0;2.69
0;0;2.69
0;0;2.68
0;0;2.67
0;0;2.66
0;0;2.64
0;0;2.63
0;0;2.62
0;0;2.61
0;0;2.59
0;0;2.55
0;0;2.54
0;0;2.51
0;0;2.47
0;0;2.44
0;0;2.41
0;0;2.36
0;0;2.32
0;0;2.26
0;0;2.23
0;0;2.18
0;0;2.11
0;0;2.09
0;0;2.08
0;0;2.07
0;0;2.07
0;0;2.06
0;0;2.04
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.42
1884;2671;5.0
1688;2345;5.0
1290;1627;5.0
2796;2299;5.0
1770;1950;5.0
2020;2253;5.0
2448;2501;5.0
1368;1931;5.0
2042;1870;5.0
3169;2841;5.0
2338;3601;5.0
1766;2657;5.0
1462;2018;5.0
1878;1716;5.0
2329;2336;5.0
1968;3711;5.0
2251;2991;5.0
1609;2526;5.0
1472;2329;5.0
2151;2561;5.0
2336;3332;5.0
2196;3383;5.0
1596;3403;5.0
2047;2562;5.0
1573;2533;5.0
1725;2833;5.0
1710;2143;5.0
2203;3213;5.0
2177;2551;5.0
1844;3316;5.0
2298;3435;5.0
1994;3592;5.0
1804;3072;5.0
1827;2667;5.0
1661;2259;5.0
2096;3181;5.0
1568;2462;5.0
1946;2934;5.0
1876;2595;5.0
1778;2672;5.0
1888;3419;4.78
2345;3657;4.85
1822;2844;4.82
1919;2897;4.84
2004;2648;4.9
1814;2517;4.89
1845;2443;4.96
1405;2658;4.88
2267;2480;4.95
1992;3300;5.0
1960;3300;4.89
1919;3687;4.95
1890;3234;5.0
2317;2703;5.0
1574;2950;5.0
1518;2353;5.0
1605;2227;4.99
1872;2294;5.0
2052;3027;4.88
1728;2733;4.94
1672;2664;4.99
1975;3034;4.94
1737;2983;4.99
2366;3369;5.0
2183;3393;5.0
1595;2986;5.0
1690;3115;5.0
1704;2552;5.0
1762;2959;5.0
1603;2614;5.0
1738;2786;5.0
2192;3043;5.0
2328;3239;5.0
1966;3099;4.77
2271;2901;4.85
1918;2655;4.82
1744;3211;4.92
1843;3163;4.9
1713;2198;4.82
1825;2312;4.87
2128;3569;5.0
1490;2422;5.0
1861;2624;5.0
1918;2677;5.0
2328;3609;5.0
1613;3059;5.0
1730;3055;5.0
2208;2481;5.0
1352;2627;4.82
1558;3547;4.81
1870;2677;4.98
1486;2367;5.0
1756;2734;5.0
2404;3198;4.92
1782;3579;5.0
1692;2871;5.0
1926;2999;5.0
1551;3090;4.87
2140;3885;5.0
2014;2773;5.0
2255;2702;5.0
1625;2454;5.0
1669;2677;5.0
2026;2721;5.0
2084;3691;5.0
2013;2744;4.88
1685;2478;5.0
1681;2743;5.0
2248;3567;4.98
1620;2553;4.92
1778;3049;5.0
1689;2841;5.0
1850;2638;5.0
2043;2959;5.0
1710;2799;5.0
2220;3464;5.0
1626;2803;4.94
1532;3459;5.0
1878;2743;5.0
1564;2848;5.0
1968;2214;5.0
2094;2933;5.0
2672;2828;5.0
1779;3117;5.0
1548;2695;5.0
1721;2663;5.0
1703;2961;5.0
2006;3172;5.0
1988;2445;5.0
2177;3030;5.0
1806;2778;5.0
1834;2940;5.0
1928;3351;5.0
1817;3090;5.0
1885;3261;5.0
1401;2742;5.0
1912;3317;5.0
1995;2806;5.0
1675;2561;5.0
2029;3370;5.0
1868;3212;5.0
2021;3103;5.0
1659;2741;5.0
1687;2529;5.0
1873;3606;5.0
1654;3136;5.0
1832;2676;5.0
1596;2346;5.0
2047;2441;5.0
2124;3097;5.0
2060;3289;5.0
2027;2446;5.0
1824;3452;5.0
1282;2878;5.0
1944;2812;5.0
1966;3195;5.0
1784;2778;5.0
1913;2888;5.0
1759;3069;5.0
1673;3036;5.0
1778;2556;5.0
1599;2416;5.0
2503;2948;5.0
2401;2991;5.0
1632;2967;5.0
1497;3166;5.0
1891;3196;5.0
1552;2782;5.0
2220;3277;5.0
1620;3252;5.0
1796;3600;5.0
1999;2573;5.0
1916;2669;5.0
1960;2722;5.0
1930;2588;5.0
1823;3294;5.0
1792;3105;5.0
1781;3110;5.0
1876;3442;5.0
1757;3603;5.0
1531;2800;5.0
1785;2798;5.0
2026;2807;5.0
1768;2916;5.0
1957;2727;5.0
1877;3119;5.0
1709;3354;5.0
1782;3269;5.0
1396;2300;5.0
1956;2694;5.0
1914;3468;5.0
2015;3121;5.0
1947;3066;5.0
1690;2722;5.0
1630;3179;5.0
1846;3125;5.0
1592;2110;5.0
1711;3285;5.0
1750;2678;5.0
1890;2381;4.82
2461;3687;4.91
1448;2771;4.96
2144;3822;4.97
1681;2825;5.0
1507;2929;5.0
2278;2960;4.92
1620;2186;5.0
1717;2779;4.91
1709;3059;5.0
1841;3119;4.87
1764;2743;5.0
1998;2783;5.0
1741;2960;5.0
1531;2552;4.96
1707;3040;5.0
1947;3695;4.94
1791;2804;4.92
1816;2709;4.98
1398;3012;4.99
1610;3098;4.9
1865;2742;5.0
1819;2318;4.94
2158;2977;4.97
1820;3136;4.97
1812;2693;5.0
2169;2691;4.97
2120;3116;5.0
1830;3010;5.0
1585;2799;5.0
1820;2950;5.0
1480;2721;5.0
1537;2843;4.84
1822;2288;4.95
2157;2576;4.95
1855;3621;4.98
2141;3807;5.0
2022;2907;4.82
1504;3000;4.91
1692;2724;4.9
1763;3697;5.0
1979;3508;5.0
1741;2873;5.0
1568;2726;5.0
1433;2858;5.0
1892;2733;5.0
1835;3110;5.0
1918;2671;5.0
2041;3182;5.0
1800;2718;4.77
2182;2834;4.82
2112;3242;4.86
1648;2718;4.82
1787;2726;5.0
1630;2925;4.87
2124;2529;5.0
1820;2867;5.0
1812;2581;5.0
1623;2873;4.99
2079;2655;5.0
1922;3121;5.0
1373;2445;4.92
1849;2977;5.0
2108;3310;5.0
1605;2491;4.77
1670;3011;4.99
1708;2622;4.97
2011;2470;4.92
1812;3217;5.0
1983;2816;5.0
1462;2734;5.0
2174;3195;5.0
1635;3122;4.95
1985;2906;5.0
2210;3183;5.0
1687;2521;5.0
1823;2811;5.0
2043;2751;5.0
2204;2701;5.0
1733;3117;5.0
1975;3162;5.0
1594;2517;5.0
1998;3105;5.0
2041;3362;5.0
1397;2840;5.0
2148;2401;5.0
1850;2709;5.0
1981;3085;5.0
1564;2541;5.0
1822;2834;5.0
2106;2819;5.0
1787;2994;5.0
1851;3200;5.0
1925;2381;5.0
1976;3522;5.0
1366;2615;5.0
1735;2980;5.0
1607;2546;5.0
1722;2714;5.0
1945;2831;5.0
2279;3012;5.0
2160;3306;5.0
2135;3477;5.0
1883;3197;5.0
1953;2364;5.0
1516;2951;5.0
1699;2873;5.0
1504;2540;5.0
2083;2264;5.0
1839;2791;5.0
2039;3374;5.0
1755;3317;5.0
1808;3298;5.0
1758;3052;5.0
1449;2580;5.0
1833;2745;5.0
1838;2492;5.0
1672;2798;5.0
1927;2385;5.0
1682;3124;5.0
1530;2779;5.0
2548;3521;5.0
1648;3253;5.0
1804;3046;5.0
1713;2228;5.0
1744;3081;5.0
2007;2816;5.0
1869;2661;5.0
1804;3061;5.0
1856;2755;5.0
1962;2579;5.0
2266;3040;5.0
2304;3192;5.0
1691;2879;5.0
1677;2299;5.0
2175;3052;5.0
1406;2238;5.0
1920;2733;5.0
1800;2366;5.0
2008;2893;5.0
1584;2992;5.0
1591;2831;5.0
2064;2854;5.0
1922;2928;5.0
2019;2457;5.0
1624;2915;5.0
1629;2536;5.0
2125;2523;5.0
1900;2416;5.0
1754;2727;5.0
2132;3513;5.0
1964;3483;5.0
1549;2392;5.0
1697;2532;5.0
2114;3099;5.0
1404;2537;5.0
1809;2370;5.0
1764;2468;5.0
2625;3704;4.96
1888;2999;5.0
1887;2762;5.0
1836;3227;5.0
1497;3049;5.0
1837;3206;5.0
1787;2472;5.0
1453;2557;5.0
1660;2591;5.0
1733;2804;5.0
1631;2477;5.0
1796;2990;5.0
2375;3111;5.0
1683;3506;5.0
1943;3406;5.0
2478;3946;5.0
1856;2676;4.86
1845;3492;4.82
1532;2710;4.82
1744;2573;4.82
1797;2463;4.97
2230;3163;4.88
2198;2767;4.87
1971;3393;5.0
1678;3170;4.95
1566;2341;4.97
1899;2853;5.0
1946;2629;5.0
1861;2945;5.0
1832;2672;5.0
1803;2479;4.93
1695;2862;5.0
1965;3500;4.9
2232;2800;4.93
1633;2693;5.0
2156;3044;4.97
1988;2987;5.0
1818;2566;5.0
1543;3120;5.0
1868;2766;4.94
1981;2518;5.0
1594;2909;5.0
1589;3021;5.0
1999;4026;5.0
1463;3130;5.0
1699;2836;5.0
2350;2711;5.0
1680;2749;5.0
1797;2602;4.76
2123;2982;4.83
1734;2740;4.97
1663;3257;4.93
1934;2975;4.86
1870;2715;5.0
2110;3184;4.96
1507;2601;5.0
2076;3373;5.0
1831;2677;4.82
1496;2570;5.0
1481;3129;5.0
1746;2899;5.0
1660;2234;5.0
2122;3420;5.0
1781;3255;4.81
1983;3162;4.87
1788;3374;4.91
2023;3245;4.87
1886;2711;5.0
1641;2755;4.97
1680;2911;5.0
2011;2771;5.0
1480;2660;5.0
1703;3375;5.0
2056;2758;5.0
2204;3758;5.0
1628;2903;5.0
1683;2798;5.0
1586;2804;5.0
1830;2441;5.0
1705;2894;4.9
1615;3465;4.94
1702;2664;4.94
1712;3211;5.0
1862;3196;5.0
1927;2545;5.0
2257;2653;5.0
1620;3327;5.0
1786;3044;5.0
1771;3126;5.0
1737;2432;4.94
1987;2911;5.0
1898;2657;5.0
1827;2820;5.0
1814;3102;5.0
1926;2547;5.0
1805;2388;5.0
1867;3278;5.0
1715;2839;5.0
1675;2899;5.0
2033;2957;5.0
2208;2014;5.0
1890;3296;5.0
1687;2455;5.0
1697;3100;5.0
2255;3682;5.0
1964;3466;5.0
1672;2757;5.0
1985;3525;5.0
1818;2717;5.0
1828;2708;5.0
1955;3292;5.0
1469;3476;5.0
2064;2899;5.0
1498;2559;5.0
2097;2601;5.0
2070;3105;5.0
1679;2743;5.0
1977;2642;5.0
1683;3286;5.0
1951;3120;5.0
1785;3219;5.0
1656;2969;5.0
1997;2817;5.0
1933;3648;5.0
1700;2431;5.0
1674;3156;5.0
2138;2216;5.0
2153;2701;5.0
2000;2859;5.0
2217;3020;5.0
1757;3064;5.0
1859;2397;5.0
1915;3434;5.0
1845;2825;5.0
1781;3315;5.0
1762;2641;5.0
1925;3201;5.0
2244;2804;5.0
1572;3043;5.0
1797;2406;5.0
1971;2787;5.0
1834;2983;5.0
2237;2918;5.0
1884;3005;5.0
1472;2730;5.0
1903;2586;5.0
2056;3039;5.0
1634;3220;5.0
1710;2726;5.0
1593;2452;5.0
1882;2707;5.0
2293;3215;5.0
2032;2980;5.0
1939;2596;5.0
1908;3364;5.0
1849;3316;5.0
1592;3284;5.0
1745;2268;5.0
1703;2299;5.0
1951;2118;5.0
2102;3151;5.0
1673;2685;5.0
2110;3425;5.0
2013;2995;5.0
1964;3238;5.0
1853;2669;5.0
1685;2169;5.0
2066;2881;5.0
1859;2892;5.0
1846;3529;5.0
2157;2848;5.0
1557;2301;5.0
2247;2826;4.81
1881;3363;4.92
1749;2931;4.96
1712;3063;4.91
2003;2716;5.0
1707;2410;4.98
1871;2125;4.89
1653;2566;5.0
1902;3236;5.0
1891;3718;5.0
1956;3761;5.0
1798;2642;5.0
2089;2566;5.0
1893;2634;5.0
1122;2642;5.0
1550;2258;4.88
2182;3086;4.98
1798;2780;4.96
2236;3628;5.0
1685;3294;5.0
1653;2721;4.8
1789;3084;5.0
1700;2724;5.0
2057;2754;5.0
1866;2975;5.0
1940;2903;5.0
2214;2972;5.0
1713;2881;5.0
1717;3341;5.0
2256;2516;5.0
1831;2976;4.82
1525;2977;4.89
2085;2410;5.0
1566;2771;4.91
1908;2803;4.94
2150;3318;5.0
2161;3093;5.0
1505;2518;5.0
1922;3232;4.97
1735;2785;4.91
1836;2622;4.96
1981;2323;5.0
1847;3404;5.0
1694;2756;5.0
1927;2441;5.0
1807;1848;5.0
2085;3014;5.0
1945;3738;4.82
1817;3277;4.92
2180;2717;4.82
1822;2492;4.82
1946;3156;4.97
1614;2825;5.0
2164;2613;5.0
1639;2985;5.0
1624;3246;5.0
2182;2693;5.0
1756;3117;4.96
1573;2734;5.0
2432;2517;5.0
2057;2924;5.0
1785;3214;5.0
1789;2375;4.8
1850;3248;4.88
1732;2698;5.0
1755;3290;4.93
1664;3049;4.93
1557;2801;5.0
1765;3346;5.0
1736;2246;4.97
1693;1945;5.0
2050;3225;5.0
1832;2737;5.0
1613;3202;5.0
1932;2647;5.0
1805;3008;5.0
2106;3475;5.0
2205;3118;5.0
1495;3106;5.0
1889;2999;5.0
1695;2444;5.0
1961;2435;5.0
1693;3298;5.0
1939;3137;5.0
2005;2522;5.0
2139;3176;5.0
1530;2331;5.0
1647;2724;5.0
2239;2735;5.0
2029;3227;5.0
1477;3251;5.0
1575;2589;5.0
1895;2997;5.0
2121;3490;5.0
1693;3163;5.0
1572;2583;5.0
1620;2088;5.0
1903;3136;5.0
1793;2816;5.0
1984;2874;5.0
2004;3126;5.0
2058;3835;5.0
2080;3664;5.0
2067;3241;5.0
1452;2895;5.0
1467;2556;5.0
1447;2269;5.0
1781;2783;5.0
1590;2622;5.0
1766;2838;5.0
1753;2244;5.0
2439;3710;5.0
1757;2748;5.0
2243;2934;5.0
1899;3376;5.0
1753;3254;5.0
1664;2689;5.0
1559;2697;5.0
1530;2835;5.0
1761;2803;5.0
1694;2632;5.0
1975;2859;5.0
1874;2374;5.0
2167;3154;5.0
1673;2975;5.0
1686;3004;5.0
1748;2668;5.0
1881;2857;5.0
1642;2639;5.0
1460;3000;5.0
2002;3088;5.0
1766;2720;5.0
1943;2356;5.0
1795;2815;5.0
2030;2854;5.0
1594;2688;5.0
1984;2685;5.0
1802;2368;5.0
1974;3177;5.0
1776;3873;5.0
1837;3300;5.0
1660;3202;5.0
1691;3024;5.0
1894;3065;5.0
1284;2404;5.0
1701;3218;5.0
2111;2494;5.0
1931;2424;5.0
2074;3425;5.0
1873;3077;5.0
1961;2993;5.0
1780;3048;5.0
1650;3119;5.0
1531;2585;5.0
1559;2602;5.0
1948;2849;5.0
1994;3264;5.0
2107;3311;4.93
1772;2892;4.95
1798;2303;4.99
1801;2790;4.99
1546;2812;5.0
1733;2404;5.0
1942;2488;4.94
1731;3312;5.0
1522;2508;5.0
1984;2907;5.0
1821;2867;5.0
1763;3507;5.0
1966;3318;5.0
2073;3281;5.0
1960;2962;5.0
1591;2749;4.92
2025;2425;5.0
1912;2630;4.94
2155;3230;5.0
1625;3206;4.96
1602;2267;5.0
1721;2972;5.0
2113;2698;5.0
2434;3328;5.0
2222;3509;5.0
1868;3022;5.0
1876;3009;5.0
1535;2187;5.0
1720;2718;5.0
1695;2265;5.0
1583;2572;5.0
1512;2429;4.84
2176;3409;4.91
2790;2957;5.0
1675;3493;5.0
1850;2988;5.0
1802;2565;4.9
1742;2958;5.0
1821;2825;5.0
1763;3034;5.0
2032;2693;5.0
1720;2407;5.0
1881;2980;5.0
1743;2456;5.0
1668;2708;5.0
2156;2939;5.0
1836;2862;5.0
2012;3105;4.82
1604;2701;4.85
1496;2642;4.82
1650;2932;5.0
1701;2782;4.89
1504;2568;5.0
1950;2914;5.0
2111;3396;5.0
2206;3641;4.93
1941;2804;5.0
1596;2766;5.0
1642;2483;5.0
1995;2578;5.0
2075;3267;5.0
1437;2822;4.91
1482;2824;5.0
1900;2729;5.0
2115;2568;5.0
2166;3608;4.82
1987;2897;4.88
2039;3016;4.92
2036;3105;4.94
1786;2989;4.93
1520;2571;5.0
1656;3218;5.0
1793;2545;5.0
1529;2967;5.0
2153;3334;5.0
2098;2861;5.0
1698;2727;4.89
2397;3726;5.0
1936;2623;5.0
1929;2528;5.0
1863;2455;5.0
1958;2625;5.0
1331;2338;5.0
2045;3080;5.0
1641;2773;5.0
2181;3412;5.0
1746;3103;5.0
2048;3113;5.0
1655;2704;5.0
1917;3210;5.0
1834;2394;5.0
1580;2377;5.0
1964;2757;5.0
1988;3345;5.0
1685;2649;5.0
1553;2789;5.0
1767;2541;5.0
1828;2435;5.0
2071;3523;5.0
1789;2422;5.0
1612;2920;5.0
1835;3381;5.0
1707;3042;5.0
1595;2579;5.0
1697;2497;5.0
1482;2840;5.0
1917;3089;5.0
2146;3036;5.0
1976;3196;5.0
1788;2558;5.0
1951;3466;5.0
1541;2456;5.0
1729;2918;5.0
1451;2561;5.0
2143;2637;5.0
2074;2508;5.0
1548;3269;5.0
1658;2422;5.0
1818;2338;5.0
2269;3517;5.0
1827;3322;5.0
1686;3288;5.0
1798;2652;5.0
1881;2981;5.0
2014;2952;5.0
1871;2937;5.0
1619;2796;5.0
1489;2709;5.0
1945;2907;5.0
2117;2630;5.0
1848;2852;5.0
1347;2508;5.0
1795;2987;5.0
2119;3014;5.0
2106;3859;5.0
1809;3016;5.0
2353;2781;5.0
1719;3268;5.0
1374;2936;5.0
1575;2498;5.0
1641;2425;5.0
1935;2778;5.0
2004;3211;5.0
2712;3431;5.0
1431;3017;5.0
1493;2675;5.0
2037;2927;5.0
1530;2376;5.0
1687;2638;5.0
1756;2829;5.0
1899;2875;5.0
2224;3573;5.0
1986;3365;5.0
1954;2962;5.0
1794;3008;5.0
1947;3374;5.0
1613;2608;5.0
1520;2622;5.0
2256;3179;5.0
1893;2508;5.0
1905;2712;5.0
2046;2775;5.0
1755;2157;5.0
1683;2944;5.0
1700;2892;5.0
1542;2534;5.0
2508;3439;5.0
2113;2918;5.0
1825;2963;5.0
1775;2782;5.0
1860;3146;5.0
1709;2603;5.0
2179;3178;5.0
1920;3460;5.0
1230;2491;5.0
1690;3002;5.0
2069;3258;5.0
1636;2450;5.0
1795;3392;5.0
2284;3158;5.0
1556;2208;4.94
2193;2666;4.94
2149;3126;4.93
1963;2785;4.98
2106;2927;5.0
1888;3412;5.0
1393;2366;5.0
2061;2906;5.0
2041;3354;5.0
1791;2906;4.99
1904;2776;5.0
1549;3301;5.0
1992;2555;5.0
2092;3007;5.0
2072;2437;5.0
1654;2591;5.0
1584;2873;4.91
2007;3285;4.96
1772;2563;4.9
1843;3164;5.0
1948;3469;5.0
2092;3123;5.0
1764;3046;5.0
1935;3072;5.0
1656;2365;5.0
1806;3083;5.0
1743;2696;4.96
2233;2799;5.0
1550;2390;5.0
2130;2881;5.0
2067;3015;4.9
1927;3266;4.84
1863;3845;4.97
1732;2428;4.9
1841;3066;4.95
1935;3155;5.0
1534;3190;5.0
2123;3122;5.0
2026;3017;5.0
