TIMESTAMP;CGROUP;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1744721043.282938;#SYSTEM;703811165;3050942464;322392064
1744721043.282938;/sys/fs/cgroup/apps/app1;0;0;0
1744721043.282938;/sys/fs/cgroup/apps/app2;0;0;0
1744721043.282938;/sys/fs/cgroup/apps/app3;0;0;0
1744721043.282938;/sys/fs/cgroup/apps/app4;0;0;69632
1744721043.282938;/sys/fs/cgroup/cache/cache1;0;0;0
1744721043.282938;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;293429;756092928;35614720
1744721043.282938;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;265956;695681024;311296
1744721043.282938;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;318196;695586816;212992
1744721043.282938;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;256498;696356864;212992
1744721044.282031;#SYSTEM;11968845880;3062738944;327684096
1744721044.282031;/sys/fs/cgroup/apps/app1;0;0;0
1744721044.282031;/sys/fs/cgroup/apps/app2;0;0;0
1744721044.282031;/sys/fs/cgroup/apps/app3;0;0;0
1744721044.282031;/sys/fs/cgroup/apps/app4;0;0;69632
1744721044.282031;/sys/fs/cgroup/cache/cache1;0;0;0
1744721044.282031;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6751312;756092928;35614720
1744721044.282031;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6974577;695681024;311296
1744721044.282031;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;6740118;695586816;212992
1744721044.282031;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6451536;696356864;212992
1744721045.282407;#SYSTEM;11985838839;3093602304;342626304
1744721045.282407;/sys/fs/cgroup/apps/app1;0;0;0
1744721045.282407;/sys/fs/cgroup/apps/app2;0;0;0
1744721045.282407;/sys/fs/cgroup/apps/app3;0;0;0
1744721045.282407;/sys/fs/cgroup/apps/app4;0;0;69632
1744721045.282407;/sys/fs/cgroup/cache/cache1;0;0;0
1744721045.282407;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;7763848;756092928;35614720
1744721045.282407;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;7786515;695681024;311296
1744721045.282407;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7095166;695586816;212992
1744721045.282407;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;7383901;696356864;212992
1744721046.281394;#SYSTEM;11967609915;3095519232;345731072
1744721046.281394;/sys/fs/cgroup/apps/app1;0;0;0
1744721046.281394;/sys/fs/cgroup/apps/app2;0;0;0
1744721046.281394;/sys/fs/cgroup/apps/app3;0;0;0
1744721046.281394;/sys/fs/cgroup/apps/app4;0;0;69632
1744721046.281394;/sys/fs/cgroup/cache/cache1;0;0;0
1744721046.281394;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;9074360;756092928;35762176
1744721046.281394;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;8183686;695681024;311296
1744721046.281394;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7619131;695586816;212992
1744721046.281394;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;7482141;696356864;212992
1744721047.281174;#SYSTEM;11970336273;3094581248;345743360
1744721047.281174;/sys/fs/cgroup/apps/app1;0;0;0
1744721047.281174;/sys/fs/cgroup/apps/app2;0;0;0
1744721047.281174;/sys/fs/cgroup/apps/app3;0;0;0
1744721047.281174;/sys/fs/cgroup/apps/app4;0;0;69632
1744721047.281174;/sys/fs/cgroup/cache/cache1;0;0;0
1744721047.281174;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;8003622;756092928;35762176
1744721047.281174;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;7898493;695681024;311296
1744721047.281174;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7564457;695586816;212992
1744721047.281174;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;7341233;696356864;212992
1744721048.279620;#SYSTEM;11969204171;3046748160;345759744
