TIMESTAMP;PDU;CPU;RAM;GPU
1744721043.282938;3.6;1.96692;0;0
1744721044.282031;25.2;5.2506;0;0
1744721045.282407;46.8;9.19917;0;0
1744721046.281394;64.8;11.9472;0;0
1744721047.281174;86.4;14.8043;0;0
1744721048.279620;108;18.4185;0;0
1744721049.278314;126;20.8271;0;0
1744721050.276805;147.6;23.862;0;0
1744721051.278683;169.2;27.5298;0;0
1744721052.275626;187.2;29.821;0;0
1744721053.275290;205.2;32.7975;0;0
1744721054.274530;226.8;36.5871;0;0
1744721055.275905;244.8;38.6891;0;0
1744721056.273155;266.4;41.7207;0;0
1744721057.272945;291.6;47.4158;0;0
1744721058.271046;316.8;53.2293;0;0
1744721059.271700;342;57.9319;0;0
1744721060.271088;363.6;61.2183;0;0
1744721061.269661;385.2;64.779;0;0
1744721062.267472;406.8;67.3262;0;0
1744721063.268525;424.8;70.3875;0;0
1744721064.266986;446.4;73.8878;0;0
1744721065.267042;464.4;76.4472;0;0
1744721066.265736;486;79.4972;0;0
1744721067.264760;507.6;82.8139;0;0
1744721068.263821;525.6;85.3605;0;0
1744721069.262487;547.2;88.4434;0;0
1744721070.261727;568.8;91.8873;0;0
1744721071.262400;586.8;94.537;0;0
1744721072.260619;608.4;97.7206;0;0
1744721073.259750;630;101.348;0;0
1744721074.279430;651.6;104.553;0;0
1744721075.268338;673.2;107.783;0;0
1744721076.257759;694.8;110.919;0;0
1744721077.257151;716.4;114.5;0;0
1744721078.254492;734.4;117.378;0;0
1744721079.255970;756;120.445;0;0
1744721080.253723;777.6;123.594;0;0
1744721081.254226;799.2;126.868;0;0
1744721082.267314;817.2;129.802;0;0
1744721083.253016;838.8;132.829;0;0
1744721084.250539;860.4;135.736;0;0
1744721085.249792;878.4;138.896;0;0
1744721086.250543;900;142.166;0;0
1744721087.249177;921.6;145.189;0;0
1744721088.248533;943.2;148.225;0;0
1744721089.247514;964.8;151.634;0;0
1744721090.267540;986.4;154.747;0;0
1744721091.245516;1004.4;157.693;0;0
1744721092.244053;1026;160.64;0;0
1744721093.244502;1047.6;163.608;0;0
1744721094.244022;1069.2;167.201;0;0
1744721095.244114;1090.8;170.168;0;0
1744721096.242374;1108.8;173.116;0;0
1744721097.242229;1130.4;176.361;0;0
1744721098.238789;1152;179.651;0;0
1744721099.260567;1173.6;182.856;0;0
1744721100.239624;1191.6;185.742;0;0
1744721101.238270;1213.2;188.732;0;0
1744721102.237934;1234.8;192.917;0;0
1744721103.238697;1256.4;196.559;0;0
1744721104.236923;1278;199.471;0;0
1744721105.235864;1296;202.402;0;0
1744721106.237855;1314;204.516;0;0
1744721107.235035;1332;206.602;0;0
1744721108.236792;1350;208.691;0;0
1744721109.233893;1368;210.794;0;0
1744721110.234253;1386;212.852;0;0
1744721111.232132;1404;214.868;0;0
1744721112.231283;1422;216.874;0;0
1744721113.232377;1440;218.869;0;0
1744721114.232469;1458;220.877;0;0
1744721115.229779;1501.2;244.015;0;0
1744721116.228826;1551.6;268.579;0;0
1744721117.227452;1602;293.252;0;0
1744721118.224933;1652.4;317.849;0;0
1744721119.223937;1702.8;342.367;0;0
1744721120.226147;1749.6;366.971;0;0
1744721121.224390;1800;391.667;0;0
1744721122.223825;1850.4;416.316;0;0
1744721123.222497;1900.8;440.945;0;0
1744721124.219460;1951.2;465.51;0;0
1744721125.218379;1998;490.179;0;0
1744721126.219440;2048.4;514.935;0;0
1744721127.219837;2098.8;539.297;0;0
1744721128.217650;2149.2;563.928;0;0
1744721129.217426;2196;588.67;0;0
1744721130.213766;2246.4;613.315;0;0
1744721131.215851;2296.8;638.001;0;0
1744721132.214174;2347.2;662.69;0;0
1744721133.213336;2397.6;687.419;0;0
1744721134.211955;2444.4;712.055;0;0
1744721135.211401;2494.8;736.818;0;0
1744721136.210315;2545.2;761.439;0;0
1744721137.209540;2595.6;786.218;0;0
1744721138.207556;2642.4;810.906;0;0
1744721139.207686;2692.8;835.642;0;0
1744721140.207792;2743.2;860.372;0;0
1744721141.203962;2793.6;885.058;0;0
1744721142.204839;2840.4;909.894;0;0
1744721143.204004;2890.8;934.604;0;0
1744721144.202724;2941.2;959.292;0;0
1744721145.201063;2991.6;983.994;0;0
1744721146.200873;3038.4;1008.67;0;0
1744721147.200117;3088.8;1033.29;0;0
1744721148.198139;3139.2;1057.94;0;0
1744721149.198239;3189.6;1082.73;0;0
1744721150.196331;3236.4;1107.37;0;0
1744721151.195539;3286.8;1132.05;0;0
1744721152.194335;3337.2;1156.74;0;0
1744721153.193621;3387.6;1181.34;0;0
1744721154.193805;3434.4;1206.07;0;0
1744721155.191833;3484.8;1230.95;0;0
1744721156.192445;3535.2;1255.92;0;0
1744721157.190019;3585.6;1280.79;0;0
1744721158.189868;3636;1305.73;0;0
1744721159.186180;3686.4;1330.6;0;0
1744721160.185567;3736.8;1355.52;0;0
1744721161.184556;3787.2;1380.44;0;0
1744721162.183567;3837.6;1405.35;0;0
1744721163.184879;3888;1430.32;0;0
1744721164.181706;3938.4;1455.19;0;0
1744721165.182167;3988.8;1480.12;0;0
1744721166.180819;4039.2;1505.03;0;0
1744721167.181240;4089.6;1529.98;0;0
1744721168.179089;4140;1554.89;0;0
1744721169.179342;4190.4;1579.84;0;0
1744721170.177227;4240.8;1604.73;0;0
1744721171.177819;4291.2;1629.67;0;0
1744721172.174582;4341.6;1654.54;0;0
1744721173.174468;4392;1679.48;0;0
1744721174.173527;4442.4;1704.39;0;0
1744721175.171577;4492.8;1729.26;0;0
1744721176.170847;4543.2;1754.18;0;0
1744721177.171060;4593.6;1779.12;0;0
1744721178.169601;4640.4;1804.04;0;0
1744721179.168590;4690.8;1828.96;0;0
1744721180.167525;4741.2;1853.87;0;0
1744721181.166646;4791.6;1878.77;0;0
1744721182.166013;4842;1903.7;0;0
1744721183.166286;4892.4;1928.64;0;0
1744721184.166254;4942.8;1953.59;0;0
1744721185.165301;4993.2;1978.51;0;0
1744721186.164548;5043.6;2003.43;0;0
1744721187.164013;5094;2028.34;0;0
1744721188.160458;5144.4;2053.21;0;0
1744721189.161127;5198.4;2078.15;0;0
1744721190.159274;5248.8;2103.07;0;0
1744721191.158643;5299.2;2127.99;0;0
1744721192.156726;5349.6;2152.91;0;0
1744721193.157102;5400;2177.85;0;0
1744721194.155345;5450.4;2202.74;0;0
1744721195.154393;5500.8;2227.66;0;0
1744721196.153812;5551.2;2252.57;0;0
1744721197.152704;5601.6;2277.49;0;0
1744721198.152469;5652;2302.43;0;0
1744721199.151327;5706;2327.35;0;0
1744721200.150507;5756.4;2352.27;0;0
1744721201.149055;5806.8;2377.17;0;0
1744721202.148868;5857.2;2402.1;0;0
1744721203.146798;5907.6;2427.02;0;0
1744721204.147050;5958;2451.97;0;0
1744721205.145081;6008.4;2476.86;0;0
1744721206.145314;6058.8;2501.8;0;0
1744721207.144338;6109.2;2526.72;0;0
1744721208.143435;6159.6;2551.64;0;0
1744721209.142415;6210;2576.55;0;0
1744721210.140330;6260.4;2601.44;0;0
1744721211.140414;6310.8;2626.39;0;0
1744721212.139590;6364.8;2651.3;0;0
1744721213.137819;6415.2;2676.22;0;0
