TIMESTAMP;CGROUP;LLC_MISSES;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1694604836.208837;#SYSTEM;27351;26202063;427216896;29313699840
1694604836.208837;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694604836.208837;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694604836.208837;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694604836.208837;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;9214;671938;1740800;20480
1694604837.60369;#SYSTEM;5874515;11972523163;424927232;29313748992
1694604837.60369;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694604837.60369;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694604837.60369;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694604837.60369;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;66301;1838769;1761280;20480
1694604838.312949;#SYSTEM;5781311;12249496896;460636160;29340532736
1694604838.312949;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694604838.312949;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694604838.312949;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694604838.312949;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;49750;2282343;1798144;20480
1694604839.74223;#SYSTEM;14597578;11867223276;511451136;29397278720
1694604839.74223;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694604839.74223;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694604839.74223;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694604839.74223;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;65948;3605820;1822720;20480
1694604839.74223;/sys/fs/cgroup/system.slice/docker-59dd94fa98f0d83861730456575ce3ec93ab99def4fdd3fbd1758f5aafc65f40.scope;1173;92197;75100160;56274944
1694604840.73954;#SYSTEM;7611491;11966707197;554684416;29413625856
1694604840.73954;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694604840.73954;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694604840.73954;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;0
1694604840.73954;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;67718;2375903;1847296;20480
1694604840.73954;/sys/fs/cgroup/system.slice/docker-59dd94fa98f0d83861730456575ce3ec93ab99def4fdd3fbd1758f5aafc65f40.scope;707416;66780108;81838080;71430144
1694604840.73954;/sys/fs/cgroup/system.slice/docker-2af67725430d9ad5eed134a83644589f29531890e90fec6bc4b41efad90da10f.scope;29749;4516065;1740800;946176
