HITS;MISSES;MEMORY
51;9;3.95
52;0;4.03
68;0;4.06
66;0;4.14
65;0;4.1
61;0;4.05
64;0;4.09
60;0;4.13
68;0;4.16
69;0;4.16
83;9;4.37
92;1;4.38
84;0;4.18
89;1;4.34
91;0;4.14
94;1;4.29
85;1;4.22
90;0;4.29
84;0;4.25
89;1;4.14
93;8;4.35
107;3;4.47
101;0;4.47
93;0;4.2
122;0;4.51
98;0;4.51
97;0;4.12
84;0;4.39
108;0;4.5
90;0;4.35
105;6;4.47
102;2;4.44
111;2;4.55
119;2;4.56
111;1;4.4
132;1;4.48
98;0;4.6
107;0;4.36
112;0;4.52
129;0;4.56
120;0;4.53
103;0;4.41
108;0;4.57
93;0;4.49
118;0;4.61
101;0;4.42
96;0;4.54
102;0;4.61
134;0;4.58
103;0;4.5
89;0;4.58
99;0;4.62
99;0;4.54
89;0;4.54
98;0;4.58
88;0;4.5
104;0;4.5
105;0;4.58
130;0;4.54
110;0;4.62
116;4;4.57
96;3;4.62
96;1;4.54
127;1;4.62
125;0;4.58
126;0;4.66
104;0;4.62
106;0;4.58
137;0;4.66
112;2;4.62
128;5;4.62
102;0;4.62
119;1;4.66
84;1;4.42
99;1;4.38
123;0;4.54
143;0;4.5
136;1;4.5
113;0;4.38
111;0;4.42
117;6;4.46
118;2;4.46
116;0;4.62
122;2;4.46
109;0;4.5
99;0;4.46
119;0;4.38
111;0;4.46
150;0;4.58
123;2;4.54
110;2;4.54
125;1;4.58
89;0;4.19
102;1;4.27
81;3;4.31
97;2;4.31
122;1;4.39
88;0;4.15
104;0;4.35
83;0;4.39
84;0;4.39
91;0;4.42
93;0;4.31
117;0;4.35
122;0;4.31
108;0;4.31
93;0;4.31
81;0;4.35
100;0;4.27
83;0;4.35
104;0;4.39
77;0;4.15
96;0;4.07
72;0;4.03
89;0;4.19
78;0;4.19
65;0;4.27
55;0;4.03
56;0;4.11
32;0;3.88
16;0;3.29
4;0;2.98
6;0;3.06
6;0;3.05
6;0;3.05
6;0;3.13
3;0;3.01
6;0;2.91
0;0;2.8
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.75
0;0;2.75
0;0;2.75
0;0;2.74
0;0;2.74
0;0;2.74
0;0;2.74
0;0;2.73
0;0;2.73
0;0;2.72
0;0;2.71
0;0;2.71
0;0;2.7
0;0;2.7
0;0;2.69
0;0;2.66
0;0;2.65
0;0;2.63
0;0;2.62
0;0;2.61
0;0;2.6
0;0;2.59
0;0;2.58
0;0;2.56
0;0;2.54
0;0;2.5
0;0;2.49
0;0;2.46
0;0;2.44
0;0;2.41
0;0;2.38
0;0;2.34
0;0;2.3
0;0;2.26
0;0;2.21
0;0;2.18
0;0;2.15
0;0;2.09
0;0;2.07
0;0;2.06
0;0;2.06
0;0;2.05
0;0;2.05
0;0;2.05
0;0;2.04
0;0;2.04
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
27;21;3.46
66;0;3.54
75;0;3.7
72;0;3.74
71;0;3.78
71;0;3.66
70;0;3.6
68;0;3.79
77;0;3.74
63;0;3.88
61;11;3.81
61;5;4.15
74;1;3.98
95;0;4.24
79;0;4.02
101;0;4.09
82;0;4.25
97;0;4.23
102;0;4.13
110;0;3.99
108;9;4.26
94;2;4.08
111;1;4.28
106;0;4.29
85;0;4.22
96;0;4.19
102;0;4.23
120;0;4.36
99;0;4.4
94;0;4.33
121;7;4.5
100;1;4.27
111;2;4.39
112;0;4.28
121;0;4.4
120;0;4.21
106;0;4.09
114;0;4.25
112;0;4.41
113;0;4.37
132;0;4.26
103;0;3.98
138;0;4.57
120;0;4.22
118;0;4.45
123;0;4.38
93;0;4.42
139;0;4.46
99;0;4.58
112;0;4.46
98;0;4.34
140;0;4.5
106;0;4.34
119;0;4.54
100;0;4.38
134;0;4.5
116;0;4.54
113;0;4.5
93;0;4.35
86;0;4.19
100;8;4.27
132;2;4.42
107;1;4.42
102;0;4.35
130;0;4.19
115;0;4.35
113;0;4.35
128;0;4.39
103;0;4.39
114;0;4.39
115;2;4.34
103;6;4.31
114;1;4.31
106;0;4.31
102;1;4.35
104;0;4.42
106;0;4.35
120;0;4.35
113;0;4.42
115;0;4.58
112;4;4.54
111;4;4.66
98;1;4.5
112;1;4.54
101;0;4.27
109;0;4.35
118;0;4.42
124;0;4.31
120;0;4.5
114;0;4.46
104;3;4.46
121;3;4.42
113;1;4.46
96;2;4.31
93;0;4.35
100;1;4.39
105;0;4.54
114;0;4.46
122;0;4.54
100;0;4.5
100;0;4.5
121;0;4.54
143;0;4.58
101;0;4.39
111;0;4.35
94;0;4.35
117;0;4.42
98;0;4.39
99;0;4.35
107;0;4.5
121;0;4.54
77;0;4.31
78;0;4.35
73;0;4.38
57;0;4.03
45;0;3.96
6;0;3.1
6;0;3.1
4;0;3.02
3;0;2.86
0;0;2.82
0;0;2.82
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.76
0;0;2.76
0;0;2.76
0;0;2.75
0;0;2.75
0;0;2.75
0;0;2.75
0;0;2.74
0;0;2.74
0;0;2.73
0;0;2.73
0;0;2.73
1563;1650;5.11
1977;2006;6.9
1626;1862;8.69
7314;1177;10.0
18061;1385;9.96
12224;1025;10.0
13824;1138;10.0
14436;1121;10.0
16194;1151;10.0
15239;1819;10.0
10853;2734;10.0
3360;1698;10.0
2744;1835;10.0
2108;1645;10.0
2804;1632;10.0
3816;1696;10.0
3615;2084;10.0
3136;1761;10.0
2763;1375;10.0
3531;2232;10.0
4088;2422;10.0
3347;2697;10.0
3662;2018;10.0
2191;1830;10.0
2214;1847;10.0
2084;1736;10.0
2666;2006;10.0
3145;2713;10.0
2806;2199;10.0
2563;1972;10.0
2636;2194;10.0
3625;2351;10.0
2828;2017;10.0
2809;2514;10.0
3326;2214;10.0
2417;1876;10.0
2125;1859;10.0
2292;2212;10.0
3090;1892;10.0
2266;2216;10.0
2728;2492;10.0
2589;1844;10.0
3434;2851;10.0
3161;2228;10.0
2746;2319;10.0
2568;1993;10.0
2645;2301;10.0
2146;1973;10.0
2324;2477;10.0
2330;2110;10.0
2801;2141;10.0
2755;1938;10.0
2760;2246;10.0
2982;2109;10.0
3065;2399;10.0
3046;2399;10.0
2890;2162;10.0
2510;2030;10.0
2204;1826;10.0
2227;2237;10.0
2693;3093;10.0
2518;2064;10.0
2748;1904;10.0
2738;2552;10.0
3339;2402;10.0
2938;2211;10.0
2486;2189;10.0
2803;2131;10.0
2362;1745;10.0
2682;2128;10.0
2294;1800;10.0
3078;1845;10.0
3383;3204;10.0
2533;2109;10.0
2680;2447;10.0
2216;2301;10.0
2242;2216;10.0
2705;2094;10.0
2663;1854;10.0
3156;2284;10.0
3034;2116;10.0
2244;2451;10.0
2774;1856;10.0
2146;1890;10.0
2859;2378;10.0
2069;2135;10.0
2976;2344;10.0
2670;2145;10.0
3055;1982;9.97
2446;1895;10.0
3254;2350;10.0
2388;2170;10.0
2174;2001;10.0
2575;2309;10.0
2709;2062;10.0
2281;2120;10.0
2583;1704;10.0
2592;2384;10.0
2809;2163;10.0
3104;2192;10.0
2551;1583;10.0
3116;2506;10.0
2945;2165;10.0
2681;2187;10.0
2263;2099;10.0
2728;2026;9.89
2865;2057;9.91
2470;1942;10.0
2075;2294;9.97
2396;1865;10.0
2325;2034;10.0
2497;1993;9.94
2967;2379;10.0
2713;2230;10.0
2575;2621;10.0
2461;2281;10.0
3116;2179;10.0
2379;2292;10.0
2203;1664;10.0
2417;2624;10.0
2016;2412;10.0
2520;2344;9.82
2859;2255;9.99
3007;2014;9.84
2750;2251;9.74
3045;2278;9.92
2829;2747;10.0
2128;2071;9.96
2415;2169;9.86
2436;1950;9.89
2605;2324;9.89
2645;2235;10.0
2539;1870;10.0
2592;2006;10.0
2106;2409;10.0
2745;2292;10.0
2299;2114;10.0
2449;1908;10.0
2322;2066;9.77
2708;2314;9.91
3053;2304;9.82
2851;2163;9.95
2841;2355;9.88
2338;1906;9.77
2602;2365;10.0
2459;1876;10.0
2960;2513;10.0
3344;1739;10.0
2275;1893;10.0
2691;2380;9.82
3139;2144;10.0
2738;2235;9.98
2734;2277;10.0
2702;1895;10.0
2313;2600;10.0
2597;1874;10.0
2142;1901;9.84
2556;2403;9.9
3004;2292;10.0
3499;2637;10.0
2813;2008;10.0
3075;2086;10.0
2130;2306;9.85
2258;2151;10.0
2575;2289;10.0
2367;2123;10.0
2107;2578;10.0
2878;2396;10.0
2270;1975;10.0
2541;2087;10.0
2886;2259;10.0
2809;2327;10.0
2698;2137;10.0
2536;2137;9.93
2190;1809;10.0
2368;2200;9.98
2815;2278;10.0
2696;1985;10.0
2609;2307;9.99
2750;2342;10.0
2082;2356;10.0
2690;2314;10.0
2669;1975;10.0
2647;2407;10.0
2958;2487;10.0
2237;2074;10.0
2729;1773;10.0
2398;2094;10.0
2662;2214;10.0
2837;2425;10.0
2646;2522;10.0
2451;1762;10.0
2967;2397;10.0
2496;2113;10.0
2381;2130;10.0
2456;1985;10.0
2298;2289;10.0
2684;1877;10.0
2727;2041;10.0
2809;2068;10.0
2983;2526;10.0
2815;1882;10.0
2575;1932;10.0
2644;2028;10.0
1882;2072;10.0
2032;1866;10.0
2232;1983;10.0
3286;3014;10.0
2945;2645;10.0
2615;2014;10.0
3186;1886;10.0
2487;2471;10.0
2438;1736;10.0
2485;2216;10.0
2829;2250;10.0
2785;2289;10.0
2788;2570;10.0
2752;1738;10.0
2781;2258;10.0
2332;2272;10.0
2209;1864;10.0
2307;2453;10.0
2875;1862;10.0
2997;2059;10.0
3066;2201;10.0
2901;2158;10.0
2448;2131;10.0
2901;2392;10.0
2949;2243;10.0
2220;1885;10.0
2126;2179;10.0
2684;2272;10.0
2738;2139;10.0
2627;2194;10.0
2315;2222;10.0
2631;2141;10.0
2472;2248;10.0
2922;2155;10.0
2865;2536;10.0
2691;2261;10.0
2590;1999;10.0
2601;2213;10.0
2805;2146;10.0
2525;2519;10.0
2427;2434;10.0
2300;1856;10.0
2635;2111;10.0
2570;2379;10.0
2325;1997;10.0
2891;2292;10.0
2547;2381;10.0
2878;2646;10.0
2825;2145;10.0
2543;2211;10.0
2266;2366;10.0
2856;2068;10.0
2254;1989;10.0
2335;1950;10.0
2752;2283;10.0
2437;2200;10.0
2539;2468;10.0
2620;2097;10.0
3034;2513;10.0
2660;2299;10.0
2393;1587;10.0
2463;2180;10.0
2153;1811;10.0
2534;2258;10.0
2997;2424;10.0
3322;2236;10.0
2974;2485;10.0
2510;2078;10.0
2388;1958;10.0
2291;1847;10.0
2224;2215;9.93
2271;2030;9.98
2983;2358;9.98
2308;2145;10.0
2441;1908;10.0
2945;2406;10.0
3007;2285;10.0
2704;2271;10.0
2819;2232;10.0
2978;1898;10.0
2409;2555;10.0
2165;2170;10.0
2703;2191;10.0
2412;2180;10.0
2488;2036;10.0
2350;2098;9.83
3163;2254;9.87
2790;2349;9.82
3809;2295;9.92
3088;2165;9.87
2479;2036;10.0
2937;2152;10.0
2024;1895;9.99
2504;2317;9.98
2018;1992;10.0
2059;2189;10.0
2217;1915;10.0
3482;2910;10.0
2933;2505;10.0
2764;2144;10.0
2863;2478;10.0
2359;2036;9.77
2556;2275;9.94
3218;2389;9.82
2387;2008;9.94
2951;2057;9.87
3100;1962;9.77
2610;2053;10.0
2921;2278;9.92
2388;2378;9.93
2196;1918;9.85
2105;1906;9.89
2331;2087;9.89
2629;2430;9.84
2691;2080;10.0
2579;1927;9.93
3284;2412;10.0
2440;2488;10.0
2725;2110;10.0
2250;2042;9.81
2556;2331;9.87
2563;2151;9.9
2872;2187;9.82
1945;2233;9.89
2065;2072;9.97
2607;2248;9.95
3121;2297;9.82
3387;2561;10.0
2437;1988;9.96
2812;1865;10.0
2573;1914;10.0
3050;2244;9.97
2829;2559;10.0
2378;1990;10.0
2647;2574;10.0
2105;1946;10.0
2656;1800;9.88
2294;2082;9.94
2255;1491;10.0
2643;2233;10.0
2517;2150;10.0
3125;2522;10.0
2843;2223;10.0
2418;2287;9.99
3028;2663;9.98
3030;2287;10.0
2034;1754;10.0
2262;2653;9.98
2639;1907;10.0
2590;1983;10.0
2955;2549;10.0
2280;2307;10.0
2360;2078;10.0
1936;1904;9.99
2407;2870;9.93
2472;2284;9.98
2188;2023;10.0
2386;1847;10.0
3069;2299;9.98
3584;2789;10.0
2374;1933;10.0
2951;2026;10.0
2388;2388;10.0
2520;2021;10.0
2126;1707;10.0
2642;2576;10.0
2372;1894;10.0
2228;1968;10.0
2708;2052;10.0
2440;2428;10.0
2462;2365;10.0
2738;1976;10.0
2707;2650;10.0
2886;2356;10.0
2070;1840;10.0
2594;1617;10.0
2716;2348;10.0
3339;2536;10.0
2605;2024;10.0
2946;2170;10.0
2625;2587;10.0
2734;2275;10.0
2179;1855;10.0
3258;1776;10.0
2246;2454;10.0
2400;1987;10.0
2429;2177;10.0
2719;1854;10.0
2157;1739;10.0
2949;2087;10.0
2963;2268;10.0
3329;2322;10.0
2866;2313;10.0
2578;2230;10.0
2221;2258;10.0
2905;2113;10.0
2439;2340;10.0
2918;2468;10.0
2696;2352;10.0
2737;2212;10.0
2531;2247;10.0
2272;2088;10.0
2152;2109;10.0
2635;2186;10.0
3188;2218;10.0
2930;1934;10.0
2444;2643;10.0
3084;2441;10.0
2318;2164;10.0
1992;2135;10.0
2533;2506;10.0
2962;2257;10.0
2228;1865;10.0
2455;2410;10.0
2648;1805;10.0
2732;2846;10.0
2937;2340;10.0
2128;2322;10.0
3007;2537;10.0
2401;2050;10.0
2296;2379;10.0
2054;1889;10.0
2415;2029;10.0
2518;2001;10.0
2647;2296;10.0
3443;2474;10.0
2884;2154;10.0
2973;2476;10.0
2627;1780;10.0
2255;2135;10.0
2277;2166;10.0
2537;2678;10.0
2510;2280;10.0
3063;2039;10.0
2328;2013;10.0
2709;2164;9.93
2823;1775;9.98
2372;1849;9.98
2591;2650;10.0
2753;1900;10.0
1934;2263;10.0
2266;2373;10.0
2717;1972;10.0
2381;2208;10.0
2717;2509;10.0
2474;2165;10.0
2447;2239;10.0
2525;2009;10.0
2171;1666;10.0
3128;2700;10.0
2731;2325;10.0
2337;2103;9.89
2992;2127;9.9
3175;2190;9.9
2858;2339;10.0
2631;2194;10.0
2641;2002;9.94
1938;1931;10.0
2399;1901;9.98
2871;2037;10.0
3124;2501;10.0
2086;2156;10.0
2250;2100;10.0
2384;2069;9.94
2911;2182;10.0
2814;2145;10.0
2569;1941;10.0
2044;1871;9.71
2740;2120;9.91
2949;2356;9.93
2663;2098;9.83
3227;2252;10.0
2503;2503;9.9
1956;2055;9.92
2446;2144;10.0
2046;2167;9.97
2487;2181;9.9
2733;1805;10.0
2758;2463;10.0
2839;2299;10.0
2652;2046;10.0
2563;2259;9.89
3001;2239;10.0
2616;2341;9.77
2870;2010;9.86
2338;2216;9.88
2340;1890;9.82
1975;2181;9.9
2497;2176;10.0
2199;2122;10.0
2360;2223;9.99
3020;2375;10.0
2714;2648;10.0
2989;2053;10.0
2572;1736;9.97
3091;2259;10.0
2498;2236;10.0
2768;2266;10.0
2425;2224;10.0
2431;2795;10.0
2156;1767;9.77
2869;2395;9.84
2563;2138;9.9
2365;2112;9.91
2873;2089;9.9
2953;2387;9.88
3524;1954;9.99
2791;2563;10.0
3341;2189;10.0
2481;2185;10.0
2483;2209;10.0
2019;1927;10.0
2844;1942;10.0
2704;2374;10.0
3168;2850;10.0
2889;2207;9.93
2540;1796;10.0
3030;2731;10.0
2452;2148;9.98
2062;1837;9.94
2402;2178;10.0
2851;2412;10.0
2545;2226;10.0
3046;1845;10.0
2873;2084;10.0
3251;2466;10.0
2239;2158;10.0
2672;2206;10.0
2383;2087;10.0
2289;2003;10.0
2808;2147;10.0
2949;2170;10.0
2892;2314;10.0
2845;2112;10.0
2770;2417;10.0
2991;2296;10.0
2681;2396;10.0
2553;2188;10.0
2766;2548;10.0
2588;1823;10.0
2371;1760;10.0
2313;2116;10.0
2566;2089;10.0
2218;1841;10.0
2903;2094;10.0
2541;2251;10.0
3379;2331;10.0
2442;2504;10.0
2499;1975;10.0
2737;2017;10.0
2416;1844;10.0
1897;2076;10.0
2807;2183;10.0
3102;2417;10.0
3224;2527;10.0
2800;2247;10.0
2713;2213;10.0
2883;2145;10.0
2302;2247;10.0
2860;2280;10.0
1910;1836;10.0
2787;1988;10.0
2536;2136;10.0
2114;2080;10.0
3173;2232;10.0
2298;2393;10.0
3066;2465;10.0
2668;2687;10.0
2760;2104;10.0
2476;2099;10.0
2312;2161;10.0
2923;2042;10.0
1803;2062;10.0
2507;1929;10.0
3401;2614;10.0
2477;1743;10.0
2990;2295;10.0
3426;2421;10.0
2459;2130;10.0
2769;2274;10.0
2014;2247;10.0
2516;1970;10.0
2450;1845;10.0
2255;1850;10.0
2749;2141;10.0
2963;2558;10.0
2686;2056;10.0
2784;1926;10.0
2804;2277;10.0
2883;2265;10.0
2336;1876;10.0
2542;2122;10.0
2189;2197;10.0
2442;2364;10.0
2894;2185;10.0
2671;2346;10.0
2696;2185;10.0
3013;1782;10.0
2512;2510;10.0
2765;1601;9.97
2473;2492;10.0
2386;2155;10.0
2725;2633;10.0
2554;1974;10.0
2506;2068;10.0
2336;2057;10.0
2392;2241;10.0
2842;2071;10.0
3001;2182;10.0
2740;2044;10.0
2676;2120;10.0
3596;2864;10.0
2675;2377;10.0
2998;2110;10.0
2024;2126;10.0
2612;2267;10.0
2033;1886;9.89
3035;2168;9.96
2150;2212;9.9
2440;2204;10.0
2243;1961;10.0
2970;2154;10.0
2216;2114;10.0
2351;2181;10.0
3575;2211;9.99
2376;2357;10.0
2493;2017;10.0
2262;1893;10.0
2708;2583;10.0
2879;2480;10.0
2870;2202;10.0
2153;2205;9.77
2164;2175;9.82
2208;1919;9.83
2062;1975;9.92
2797;2146;9.9
2267;2565;9.93
2939;2409;9.98
2664;2152;9.89
2808;2215;9.94
2174;2090;10.0
2343;2407;10.0
2504;1894;10.0
2405;2047;9.98
2781;2352;10.0
2692;2192;10.0
3012;2443;10.0
3128;2224;9.87
2431;2333;9.88
2270;1655;9.82
2720;2296;10.0
2635;1820;9.8
1984;1815;9.9
2413;2294;10.0
2816;1942;10.0
3155;2273;10.0
2431;2270;10.0
2936;2322;10.0
2677;2791;10.0
2504;1938;9.82
2134;2150;10.0
2180;2051;10.0
2023;1850;10.0
2969;2721;10.0
2576;1782;10.0
3156;1924;9.81
3051;2694;9.82
2060;1930;9.82
2712;2038;10.0
2541;2227;9.82
3461;2431;9.86
2778;2140;10.0
2567;2291;9.98
2325;1898;9.78
2937;1886;10.0
2584;2251;9.95
2678;2211;10.0
2925;2277;10.0
2281;1861;10.0
2457;2142;10.0
2979;2686;10.0
2854;2269;10.0
2760;1997;9.98
2669;2161;10.0
2296;2480;10.0
2620;2279;10.0
2639;1893;10.0
2454;2044;10.0
1973;2526;10.0
2519;1956;10.0
2654;1821;10.0
2745;2206;10.0
2650;2299;10.0
3303;2477;10.0
2617;2183;10.0
3081;2363;10.0
2617;2480;10.0
2447;2102;10.0
2503;2232;10.0
2830;2308;10.0
2593;1963;10.0
3008;2191;10.0
2865;2401;10.0
2330;2056;10.0
2359;2324;10.0
2874;2378;10.0
2554;2150;10.0
2977;2120;10.0
2742;2456;10.0
2539;2147;10.0
2374;2035;10.0
2157;2234;10.0
2002;1996;10.0
2438;1793;10.0
2799;2523;10.0
2552;2437;10.0
2609;2338;10.0
2563;2171;10.0
2489;2399;10.0
2952;2286;10.0
3162;2190;10.0
2170;1951;10.0
2750;2170;10.0
3064;2209;10.0
3237;2647;10.0
2380;2091;10.0
2545;2039;10.0
2848;2196;10.0
3038;2685;10.0
2551;1932;10.0
1963;2238;10.0
2467;1645;10.0
2894;2950;10.0
2214;1542;10.0
3511;2413;10.0
3744;2644;10.0
2401;2361;10.0
2241;1847;10.0
2374;1999;10.0
2375;2329;10.0
2729;2564;10.0
2388;1809;10.0
2421;2026;10.0
3066;2431;10.0
3113;2204;10.0
2772;2370;10.0
2081;2205;10.0
2265;1851;10.0
2717;2151;10.0
2818;2054;10.0
2770;1780;10.0
2754;2576;10.0
2010;2402;10.0
2627;1791;10.0
2290;1766;10.0
2302;2178;10.0
3044;2408;10.0
3156;2210;10.0
2353;2193;10.0
2569;2452;10.0
2382;2185;9.98
2861;2068;10.0
2357;2178;10.0
2498;2220;10.0
2919;2392;10.0
2759;2266;10.0
2778;1927;10.0
2881;2513;10.0
2392;2172;10.0
2910;2334;10.0
2316;2063;10.0
2245;2220;10.0
1902;1717;10.0
2370;2053;10.0
2593;2120;9.92
2894;2413;10.0
2762;2592;9.98
2564;2366;9.98
3687;2105;10.0
2641;2471;10.0
2918;2414;10.0
2363;2089;10.0
2328;1737;10.0
2254;2163;10.0
2654;2055;9.99
2323;2447;10.0
2972;2276;10.0
2972;2328;10.0
2487;2203;10.0
2748;2064;10.0
2591;2148;9.78
2819;1966;9.84
2641;2627;9.91
2562;1954;9.98
2245;2210;9.82
2965;2018;10.0
2826;2254;9.93
2542;2356;10.0
2782;2421;9.93
2494;2248;10.0
2683;1706;10.0
2291;1860;10.0
2807;2421;10.0
2622;2225;9.98
2451;2112;10.0
3134;2291;10.0
2804;2008;10.0
2751;2071;9.86
2255;2044;9.81
2439;1940;9.92
3039;2467;9.88
2236;2041;9.91
2762;2439;9.93
3257;2051;9.98
2656;2173;9.89
2694;2129;9.94
2918;2037;9.93
3260;2514;10.0
2207;2230;10.0
2570;2062;9.89
2474;2339;9.97
1630;2187;10.0
3262;1803;9.93
3520;2472;10.0
3010;2010;9.78
2868;2149;9.85
2850;2601;9.84
2410;2105;10.0
2188;2024;9.83
2752;2094;10.0
2596;1717;9.99
3203;2286;10.0
2587;2720;9.93
2572;2075;9.96
2421;2150;9.97
2161;1954;10.0
2252;2323;10.0
2006;1867;10.0
2800;2326;10.0
3074;2566;10.0
2877;2252;9.96
2880;2405;10.0
2227;1995;9.88
2046;1909;9.94
2253;2055;10.0
2665;2033;9.96
2428;2232;9.96
2154;2107;10.0
2568;2491;10.0
2511;2175;10.0
3285;2221;10.0
2945;2079;10.0
2249;2441;10.0
1911;1640;10.0
2577;2289;10.0
2909;1969;10.0
3187;2406;10.0
2491;2510;9.99
2806;2033;10.0
2314;1993;9.98
2880;2198;10.0
2985;2253;10.0
2666;1945;10.0
2249;2024;10.0
2435;2282;10.0
2604;2355;10.0
2623;1528;10.0
2687;2285;10.0
2356;1864;10.0
2578;1767;10.0
2853;2210;10.0
2763;2349;10.0
2682;2031;10.0
3107;2393;10.0
2778;2091;10.0
2578;2444;10.0
2751;2266;10.0
2468;1963;10.0
2970;2490;10.0
2349;2302;10.0
2701;2381;10.0
2827;1927;10.0
2092;2370;10.0
2237;1969;10.0
2692;2534;10.0
2733;2123;10.0
2260;2142;10.0
3260;2249;10.0
