TIMESTAMP;CGROUP;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1745303518.640130;#SYSTEM;748042605;3033862144;264503296
1745303518.640130;/sys/fs/cgroup/apps/app1;0;0;0
1745303518.640130;/sys/fs/cgroup/apps/app2;0;0;0
1745303518.640130;/sys/fs/cgroup/apps/app3;0;0;0
1745303518.640130;/sys/fs/cgroup/apps/app4;0;0;0
1745303518.640130;/sys/fs/cgroup/cache/cache1;0;0;0
1745303518.640130;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;621834;756113408;35614720
1745303518.640130;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;604733;695762944;311296
1745303518.640130;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;668510;695676928;212992
1745303518.640130;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;638361;696422400;212992
1745303519.636935;#SYSTEM;11950462418;3043696640;268693504
1745303519.636935;/sys/fs/cgroup/apps/app1;0;0;0
1745303519.636935;/sys/fs/cgroup/apps/app2;0;0;0
1745303519.636935;/sys/fs/cgroup/apps/app3;0;0;0
1745303519.636935;/sys/fs/cgroup/apps/app4;0;0;0
1745303519.636935;/sys/fs/cgroup/cache/cache1;0;0;0
1745303519.636935;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6983172;756113408;35614720
1745303519.636935;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;7553118;695762944;311296
1745303519.636935;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7615761;695676928;212992
