TIMESTAMP;PDU;CPU;RAM;GPU
1745305214.837123;3.6;1.97449;0;0
1745305215.834967;21.6;5.00775;0;0
1745305216.835870;43.2;9.46698;0;0
1745305217.834048;64.8;12.1731;0;0
1745305218.834147;82.8;15.2047;0;0
1745305219.831171;104.4;19.0624;0;0
1745305220.831410;122.4;21.57;0;0
1745305221.833284;140.4;24.7418;0;0
1745305222.832289;162;28.729;0;0
1745305223.829184;176.4;30.9235;0;0
1745305224.831235;198;34.1184;0;0
1745305225.829505;216;38.012;0;0
1745305226.829566;237.6;40.3622;0;0
1745305227.827917;255.6;43.5925;0;0
1745305228.826699;280.8;48.8667;0;0
1745305229.823946;306;55.0722;0;0
1745305230.825862;331.2;59.4501;0;0
1745305231.837727;352.8;63.4786;0;0
1745305232.823287;370.8;66.4406;0;0
1745305233.822965;392.4;69.6808;0;0
1745305234.819580;410.4;72.7125;0;0
1745305235.821041;432;75.8627;0;0
1745305236.821154;450;79.294;0;0
1745305237.817800;471.6;82.3046;0;0
1745305238.819514;489.6;85.5097;0;0
1745305239.819732;511.2;88.9948;0;0
1745305240.815361;529.2;91.7475;0;0
1745305241.815889;547.2;94.8684;0;0
1745305242.814877;568.8;98.723;0;0
1745305243.813562;586.8;101.279;0;0
1745305244.813507;608.4;104.592;0;0
1745305245.810868;630;108.086;0;0
1745305246.828864;648;111.512;0;0
1745305247.811257;669.6;114.654;0;0
1745305248.823304;691.2;118.066;0;0
1745305249.809519;709.2;121.177;0;0
1745305250.810277;730.8;124.881;0;0
1745305251.808319;752.4;127.903;0;0
1745305252.807366;770.4;131.233;0;0
1745305253.805437;792;134.731;0;0
1745305254.815825;813.6;138.288;0;0
1745305255.804337;831.6;141.36;0;0
1745305256.804669;853.2;144.468;0;0
1745305257.804149;871.2;147.635;0;0
1745305258.800588;892.8;151.367;0;0
1745305259.802477;914.4;154.583;0;0
1745305260.802496;936;158.152;0;0
1745305261.800149;957.6;161.701;0;0
1745305262.806025;975.6;165.178;0;0
1745305263.797035;997.2;168.203;0;0
1745305264.797514;1018.8;171.386;0;0
1745305265.796971;1036.8;174.484;0;0
1745305266.797150;1058.4;178.11;0;0
1745305267.793744;1076.4;181.232;0;0
1745305268.792635;1098;184.387;0;0
1745305269.792755;1119.6;187.877;0;0
1745305270.790972;1137.6;191.35;0;0
1745305271.818043;1159.2;194.548;0;0
1745305272.789809;1180.8;197.588;0;0
1745305273.790113;1202.4;201.937;0;0
1745305274.788770;1220.4;205.081;0;0
1745305275.786421;1245.6;208.815;0;0
1745305276.786002;1263.6;211.963;0;0
1745305277.785850;1285.2;215.109;0;0
1745305278.787688;1303.2;217.225;0;0
1745305279.784378;1321.2;219.316;0;0
1745305280.783724;1339.2;221.414;0;0
1745305281.782974;1353.6;223.505;0;0
1745305282.784665;1371.6;225.618;0;0
1745305283.781707;1389.6;227.694;0;0
1745305284.780961;1407.6;229.783;0;0
1745305285.780131;1425.6;231.867;0;0
1745305286.779183;1443.6;233.957;0;0
1745305287.779660;1458;236.052;0;0
1745305288.778450;1476;238.127;0;0
1745305289.775884;1508.4;250.988;0;0
1745305290.776325;1558.8;275.957;0;0
1745305291.774460;1609.2;300.852;0;0
1745305292.774214;1659.6;325.793;0;0
1745305293.772483;1710;350.687;0;0
1745305294.772242;1760.4;375.628;0;0
1745305295.770980;1810.8;400.522;0;0
1745305296.770266;1861.2;425.465;0;0
1745305297.769056;1915.2;450.383;0;0
1745305298.767614;1965.6;475.272;0;0
1745305299.767699;2016;500.216;0;0
1745305300.766120;2066.4;525.133;0;0
1745305301.766244;2116.8;550.076;0;0
1745305302.766231;2167.2;575.019;0;0
1745305303.764248;2217.6;599.908;0;0
1745305304.763791;2268;624.852;0;0
1745305305.762662;2318.4;649.745;0;0
1745305306.762326;2368.8;674.686;0;0
1745305307.760434;2419.2;699.576;0;0
1745305308.759730;2469.6;724.496;0;0
1745305309.758899;2520;749.44;0;0
1745305310.757694;2570.4;774.33;0;0
1745305311.757747;2620.8;799.299;0;0
1745305312.755904;2671.2;824.191;0;0
1745305313.755589;2721.6;849.13;0;0
1745305314.753982;2772;874.022;0;0
1745305315.752569;2818.8;898.94;0;0
1745305316.752053;2869.2;923.848;0;0
1745305317.751299;2919.6;948.761;0;0
1745305318.750039;2970;973.678;0;0
1745305319.749298;3020.4;998.593;0;0
1745305320.747958;3070.8;1023.5;0;0
1745305321.746844;3121.2;1048.42;0;0
1745305322.747231;3171.6;1073.36;0;0
1745305323.745996;3222;1098.26;0;0
1745305324.744138;3272.4;1123.15;0;0
1745305325.743126;3319.2;1147.91;0;0
1745305326.742843;3369.6;1171.99;0;0
1745305327.741329;3420;1196.9;0;0
1745305328.740740;3466.8;1221.55;0;0
1745305329.739528;3517.2;1246.13;0;0
1745305330.738509;3567.6;1270.87;0;0
1745305331.737915;3618;1295.92;0;0
1745305332.736876;3668.4;1320.8;0;0
1745305333.736785;3715.2;1345.54;0;0
1745305334.735337;3765.6;1370.45;0;0
1745305335.736341;3816;1395.39;0;0
1745305336.734408;3866.4;1419.87;0;0
1745305337.735398;3913.2;1444.79;0;0
1745305338.732967;3963.6;1469.65;0;0
1745305339.734508;4014;1494.63;0;0
1745305340.734126;4064.4;1519.56;0;0
1745305341.733867;4111.2;1544.48;0;0
1745305342.733191;4158;1569.38;0;0
1745305343.732582;4208.4;1594.29;0;0
1745305344.731199;4258.8;1618.57;0;0
1745305345.729852;4305.6;1642.13;0;0
1745305346.729016;4356;1667.01;0;0
1745305347.727876;4402.8;1690.72;0;0
1745305348.728564;4453.2;1714.8;0;0
1745305349.726388;4500;1739.53;0;0
1745305350.726692;4550.4;1764.4;0;0
1745305351.722474;4597.2;1788.5;0;0
1745305352.724552;4647.6;1813.15;0;0
1745305353.722706;4694.4;1836.91;0;0
1745305354.723036;4741.2;1860.22;0;0
1745305355.720675;4791.6;1885.09;0;0
1745305356.721079;4838.4;1906.35;0;0
1745305357.718933;4885.2;1931.23;0;0
1745305358.719007;4932;1955.58;0;0
1745305359.717170;4982.4;1980.02;0;0
1745305360.714943;5029.2;2002.45;0;0
1745305361.715070;5076;2026.04;0;0
1745305362.714546;5122.8;2049.76;0;0
1745305363.712938;5169.6;2072.49;0;0
1745305364.712584;5216.4;2094.89;0;0
1745305365.711093;5263.2;2119.68;0;0
1745305366.708391;5313.6;2144.08;0;0
1745305367.709776;5360.4;2167.24;0;0
1745305368.708380;5407.2;2190.35;0;0
1745305369.707590;5454;2214.17;0;0
1745305370.706872;5504.4;2237.98;0;0
1745305371.705588;5547.6;2260.02;0;0
1745305372.704906;5594.4;2283.04;0;0
1745305373.703877;5644.8;2307.23;0;0
1745305374.703323;5691.6;2330.18;0;0
1745305375.702464;5738.4;2354.52;0;0
1745305376.701026;5785.2;2377.8;0;0
1745305377.700743;5832;2401.17;0;0
1745305378.699887;5878.8;2425.3;0;0
1745305379.698800;5925.6;2448.33;0;0
1745305380.697464;5976;2473.23;0;0
1745305381.695785;6019.2;2494.21;0;0
1745305382.693763;6066;2516.73;0;0
1745305383.694211;6112.8;2538.88;0;0
1745305384.694255;6159.6;2562.25;0;0
1745305385.690940;6206.4;2586.68;0;0
1745305386.692191;6253.2;2607.87;0;0
1745305387.689083;6296.4;2628.51;0;0
1745305388.689184;6346.8;2652.37;0;0
