TIMESTAMP;CGROUP;LLC_MISSES;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1694607626.312880;#SYSTEM;25489;26394586;368259072;29369556992
1694607626.312880;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694607626.312880;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694607626.312880;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;45056
1694607626.312880;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;8772;608463;1740800;16384
1694607627.216380;#SYSTEM;6504213;11967765302;368357376;29372145664
1694607627.216380;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694607627.216380;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694607627.216380;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;45056
1694607627.216380;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;69055;1690472;1761280;16384
1694607628.440850;#SYSTEM;8546540;12147623643;406491136;29398327296
1694607628.440850;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694607628.440850;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694607628.440850;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;45056
1694607628.440850;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;59958;2684644;1798144;16384
1694607628.440850;/sys/fs/cgroup/system.slice/docker-95886728882a31104aaf1ac51fad9eab46a31616a14c49eaaf235dabfe7cc523.scope;187345;16029408;1048576;733184
1694607629.214425;#SYSTEM;12820184;11778027215;484339712;29453918208
1694607629.214425;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694607629.214425;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694607629.214425;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;45056
1694607629.214425;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;49220;1592590;1798144;16384
1694607629.214425;/sys/fs/cgroup/system.slice/docker-95886728882a31104aaf1ac51fad9eab46a31616a14c49eaaf235dabfe7cc523.scope;5078464;458992688;78094336;56025088
1694607630.432974;#SYSTEM;11016941;12153082816;502657024;29444501504
1694607630.432974;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694607630.432974;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694607630.432974;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;45056
1694607630.432974;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;45132;2614944;1822720;16384
1694607630.432974;/sys/fs/cgroup/system.slice/docker-95886728882a31104aaf1ac51fad9eab46a31616a14c49eaaf235dabfe7cc523.scope;666213;65385151;81838080;71114752
1694607630.432974;/sys/fs/cgroup/system.slice/docker-62f3d5bd0554def1eb94ae9a4e0bcca799d31b8d328553d6b97ee7fc0e5d9a16.scope;0;0;1798144;172032
1694607631.212037;#SYSTEM;16606646;11752336273;460853248;29446598656
1694607631.212037;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694607631.212037;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694607631.212037;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;45056
1694607631.212037;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;62459;1975332;1822720;16384
1694607631.212037;/sys/fs/cgroup/system.slice/docker-95886728882a31104aaf1ac51fad9eab46a31616a14c49eaaf235dabfe7cc523.scope;837059;48981233;84422656;71827456
1694607631.212037;/sys/fs/cgroup/system.slice/docker-62f3d5bd0554def1eb94ae9a4e0bcca799d31b8d328553d6b97ee7fc0e5d9a16.scope;52921;1418709;1822720;172032
1694607632.211965;#SYSTEM;5922999;11937414268;481263616;29469868032
1694607632.211965;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694607632.211965;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694607632.211965;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;45056
1694607632.211965;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;47535;1265831;1822720;16384
1694607632.211965;/sys/fs/cgroup/system.slice/docker-95886728882a31104aaf1ac51fad9eab46a31616a14c49eaaf235dabfe7cc523.scope;1427275;197965947;96546816;87195648
1694607632.211965;/sys/fs/cgroup/system.slice/docker-62f3d5bd0554def1eb94ae9a4e0bcca799d31b8d328553d6b97ee7fc0e5d9a16.scope;35103;864336;1822720;172032
1694607633.210185;#SYSTEM;1181800;11945537596;483434496;29484875776
1694607633.210185;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694607633.210185;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694607633.210185;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;45056
1694607633.210185;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;50432;1695230;1822720;16384
1694607633.210185;/sys/fs/cgroup/system.slice/docker-95886728882a31104aaf1ac51fad9eab46a31616a14c49eaaf235dabfe7cc523.scope;497031;162523499;98717696;90505216
1694607633.210185;/sys/fs/cgroup/system.slice/docker-62f3d5bd0554def1eb94ae9a4e0bcca799d31b8d328553d6b97ee7fc0e5d9a16.scope;30392;1356959;1822720;172032
1694607634.209879;#SYSTEM;945654;11950347045;483790848;29498306560
1694607634.209879;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694607634.209879;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694607634.209879;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;45056
1694607634.209879;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;18126;1068787;1822720;20480
1694607634.209879;/sys/fs/cgroup/system.slice/docker-95886728882a31104aaf1ac51fad9eab46a31616a14c49eaaf235dabfe7cc523.scope;312345;222035504;103092224;92233728
1694607634.209879;/sys/fs/cgroup/system.slice/docker-62f3d5bd0554def1eb94ae9a4e0bcca799d31b8d328553d6b97ee7fc0e5d9a16.scope;22750;1019683;1822720;172032
1694607635.208682;#SYSTEM;1152677;11940179056;491175936;29512261632
1694607635.208682;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694607635.208682;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694607635.208682;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;45056
1694607635.208682;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;17828;1443244;1822720;20480
1694607635.208682;/sys/fs/cgroup/system.slice/docker-95886728882a31104aaf1ac51fad9eab46a31616a14c49eaaf235dabfe7cc523.scope;691996;428818831;110469120;94523392
1694607635.208682;/sys/fs/cgroup/system.slice/docker-62f3d5bd0554def1eb94ae9a4e0bcca799d31b8d328553d6b97ee7fc0e5d9a16.scope;24239;1071841;1822720;172032
1694607636.207796;#SYSTEM;1484521;11925705639;499408896;29535031296
1694607636.207796;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694607636.207796;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694607636.207796;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;45056
1694607636.207796;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;16381;1259677;1822720;20480
1694607636.207796;/sys/fs/cgroup/system.slice/docker-95886728882a31104aaf1ac51fad9eab46a31616a14c49eaaf235dabfe7cc523.scope;783658;496257164;118624256;105594880
1694607636.207796;/sys/fs/cgroup/system.slice/docker-62f3d5bd0554def1eb94ae9a4e0bcca799d31b8d328553d6b97ee7fc0e5d9a16.scope;39744;1256714;1826816;172032
1694607637.207243;#SYSTEM;3779940;11940781549;501391360;29543718912
1694607637.207243;/sys/fs/cgroup/SocialNetworkAKKA/all-in-one;0;0;0;0
1694607637.207243;/sys/fs/cgroup/SocialNetworkAKKA/front;0;0;0;0
1694607637.207243;/sys/fs/cgroup/SocialNetworkAKKA/registry;0;0;0;45056
1694607637.207243;/sys/fs/cgroup/vjoule.slice/vjoule_service.service;17283;1193028;1822720;20480
1694607637.207243;/sys/fs/cgroup/system.slice/docker-95886728882a31104aaf1ac51fad9eab46a31616a14c49eaaf235dabfe7cc523.scope;837332;181131234;121995264;109961216
1694607637.207243;/sys/fs/cgroup/system.slice/docker-62f3d5bd0554def1eb94ae9a4e0bcca799d31b8d328553d6b97ee7fc0e5d9a16.scope;38207;1577518;1826816;172032
