TIMESTAMP;CGROUP;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1745305697.165751;#SYSTEM;729809339;3035598848;268177408
1745305697.165751;/sys/fs/cgroup/apps/app1;0;0;24576
1745305697.165751;/sys/fs/cgroup/apps/app2;0;0;36864
1745305697.165751;/sys/fs/cgroup/apps/app3;0;0;0
1745305697.165751;/sys/fs/cgroup/apps/app4;0;0;0
1745305697.165751;/sys/fs/cgroup/cache/cache1;0;0;0
1745305697.165751;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;377576;756125696;35614720
1745305697.165751;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;390530;695721984;311296
1745305697.165751;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;332662;695689216;212992
1745305697.165751;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;347340;696430592;212992
1745305698.163065;#SYSTEM;11956480130;3039371264;270942208
1745305698.163065;/sys/fs/cgroup/apps/app1;0;0;24576
1745305698.163065;/sys/fs/cgroup/apps/app2;0;0;36864
1745305698.163065;/sys/fs/cgroup/apps/app3;0;0;0
1745305698.163065;/sys/fs/cgroup/apps/app4;0;0;0
1745305698.163065;/sys/fs/cgroup/cache/cache1;0;0;0
1745305698.163065;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6517020;756125696;35614720
1745305698.163065;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6579738;695721984;311296
1745305698.163065;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;6828732;695689216;212992
1745305698.163065;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6617969;696430592;212992
1745305699.164835;#SYSTEM;12002243521;3077529600;288514048
1745305699.164835;/sys/fs/cgroup/apps/app1;0;0;24576
1745305699.164835;/sys/fs/cgroup/apps/app2;0;0;36864
1745305699.164835;/sys/fs/cgroup/apps/app3;0;0;0
1745305699.164835;/sys/fs/cgroup/apps/app4;0;0;0
1745305699.164835;/sys/fs/cgroup/cache/cache1;0;0;0
1745305699.164835;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;7258452;756125696;35614720
1745305699.164835;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6408647;695721984;311296
1745305699.164835;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;6924983;695689216;212992
1745305699.164835;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6654757;696430592;212992
1745305700.162989;#SYSTEM;11954687489;3079999488;291704832
1745305700.162989;/sys/fs/cgroup/apps/app1;0;0;24576
1745305700.162989;/sys/fs/cgroup/apps/app2;0;0;36864
1745305700.162989;/sys/fs/cgroup/apps/app3;0;0;0
