TIMESTAMP;PDU;CPU;RAM;GPU
1745306539.795226;3.6;1.93935;0;0
1745306540.791855;21.6;4.90334;0;0
1745306541.792377;46.8;9.10609;0;0
1745306542.790424;64.8;11.6695;0;0
1745306543.791263;82.8;14.6186;0;0
1745306544.789501;104.4;18.1658;0;0
1745306545.788736;126;20.7109;0;0
1745306546.785897;144;23.7695;0;0
1745306547.787671;165.6;27.3015;0;0
1745306548.785714;183.6;29.6649;0;0
1745306549.785249;205.2;32.6492;0;0
1745306550.784011;226.8;36.4384;0;0
1745306551.783177;244.8;38.7093;0;0
1745306552.782862;266.4;41.8059;0;0
1745306553.788027;288;44.9664;0;0
1745306554.780956;306;47.8532;0;0
1745306555.781819;327.6;50.919;0;0
1745306556.778700;349.2;53.8851;0;0
1745306557.780023;367.2;56.5302;0;0
1745306558.778633;385.2;58.8502;0;0
1745306559.778905;406.8;61.7928;0;0
1745306560.777238;428.4;64.7691;0;0
1745306561.777828;442.8;66.9421;0;0
1745306562.774850;464.4;69.988;0;0
1745306563.776019;486;72.7629;0;0
1745306564.773977;504;74.9357;0;0
1745306565.773625;522;77.8105;0;0
1745306566.772154;543.6;80.6478;0;0
1745306567.772629;561.6;83.0221;0;0
1745306568.769492;579.6;85.5594;0;0
1745306569.771378;601.2;88.6244;0;0
1745306570.768859;622.8;91.9189;0;0
1745306571.784313;644.4;95.1647;0;0
1745306572.767729;662.4;98.1383;0;0
1745306573.784614;684;101.204;0;0
1745306574.765938;705.6;104.145;0;0
1745306575.765874;727.2;107.731;0;0
1745306576.764170;748.8;110.729;0;0
1745306577.764457;766.8;113.677;0;0
1745306578.762526;788.4;116.838;0;0
1745306579.761963;810;120.242;0;0
1745306580.775403;831.6;123.264;0;0
1745306581.761490;849.6;126.105;0;0
1745306582.759691;871.2;129.061;0;0
1745306583.758266;892.8;132.095;0;0
1745306584.758530;914.4;135.602;0;0
1745306585.758588;932.4;138.582;0;0
1745306586.756547;954;141.721;0;0
1745306587.755523;975.6;144.997;0;0
1745306588.766629;997.2;148.131;0;0
1745306589.754468;1015.2;151.063;0;0
1745306590.753006;1036.8;154.154;0;0
1745306591.752795;1058.4;157.136;0;0
1745306592.750768;1080;160.788;0;0
1745306593.752291;1101.6;163.833;0;0
1745306594.750380;1119.6;166.844;0;0
1745306595.749540;1141.2;170.124;0;0
1745306596.751596;1162.8;173.405;0;0
1745306597.769740;1184.4;176.431;0;0
1745306598.747593;1202.4;180.571;0;0
1745306599.749433;1224;183.594;0;0
1745306600.745834;1245.6;186.558;0;0
1745306601.744711;1267.2;190.075;0;0
1745306602.743843;1285.2;193.086;0;0
1745306603.743801;1306.8;196.022;0;0
1745306604.745988;1324.8;198.063;0;0
1745306605.742127;1342.8;200.113;0;0
1745306606.741440;1360.8;202.129;0;0
1745306607.743432;1378.8;204.153;0;0
1745306608.740603;1396.8;206.165;0;0
1745306609.740386;1414.8;208.205;0;0
1745306610.738870;1432.8;210.213;0;0
1745306611.739554;1450.8;212.215;0;0
1745306612.738201;1468.8;214.242;0;0
1745306613.737500;1501.2;229.605;0;0
1745306614.736645;1551.6;254.525;0;0
1745306615.735620;1602;279.444;0;0
1745306616.734333;1656;304.362;0;0
1745306617.734006;1706.4;329.282;0;0
1745306618.732789;1756.8;354.195;0;0
1745306619.732135;1807.2;379.116;0;0
1745306620.731498;1857.6;404.033;0;0
1745306621.730212;1908;428.951;0;0
1745306622.729850;1962;453.894;0;0
1745306623.727965;2012.4;478.811;0;0
1745306624.728362;2062.8;503.755;0;0
1745306625.726453;2113.2;528.647;0;0
1745306626.725730;2163.6;553.564;0;0
1745306627.725814;2214;578.507;0;0
1745306628.723631;2264.4;603.399;0;0
1745306629.723541;2314.8;628.342;0;0
1745306630.719731;2365.2;653.18;0;0
1745306631.721913;2419.2;678.177;0;0
1745306632.720731;2469.6;703.094;0;0
1745306633.720341;2520;728.023;0;0
1745306634.719560;2570.4;752.939;0;0
1745306635.717233;2620.8;777.833;0;0
1745306636.716707;2671.2;802.752;0;0
1745306637.715353;2721.6;827.665;0;0
1745306638.715052;2772;852.607;0;0
1745306639.713271;2822.4;877.499;0;0
1745306640.712638;2872.8;902.415;0;0
1745306641.710822;2923.2;927.303;0;0
1745306642.711778;2973.6;952.273;0;0
1745306643.709194;3024;977.143;0;0
1745306644.708843;3074.4;1002.09;0;0
1745306645.709019;3124.8;1027.04;0;0
1745306646.707033;3175.2;1051.91;0;0
1745306647.706927;3225.6;1076.85;0;0
1745306648.704894;3276;1101.25;0;0
1745306649.703923;3326.4;1126.18;0;0
1745306650.702781;3376.8;1150.94;0;0
1745306651.702249;3427.2;1175.83;0;0
1745306652.700968;3477.6;1200.69;0;0
1745306653.698181;3528;1225.54;0;0
1745306654.698586;3574.8;1250.44;0;0
1745306655.696276;3625.2;1275.34;0;0
1745306656.696416;3675.6;1300.28;0;0
1745306657.694781;3726;1324.21;0;0
1745306658.694893;3776.4;1349.15;0;0
1745306659.694245;3826.8;1374.09;0;0
1745306660.692610;3877.2;1398.96;0;0
1745306661.691132;3927.6;1423.9;0;0
1745306662.690469;3978;1448.82;0;0
1745306663.690494;4028.4;1473.77;0;0
1745306664.688684;4078.8;1498.66;0;0
1745306665.687562;4129.2;1523.58;0;0
1745306666.687254;4179.6;1548.51;0;0
1745306667.686571;4230;1573.41;0;0
1745306668.684234;4280.4;1598.26;0;0
1745306669.683296;4330.8;1623.06;0;0
1745306670.682977;4381.2;1648.01;0;0
1745306671.682206;4431.6;1672.92;0;0
1745306672.680880;4482;1697.84;0;0
1745306673.679670;4532.4;1722.75;0;0
1745306674.679971;4582.8;1747.69;0;0
1745306675.678230;4633.2;1772.58;0;0
1745306676.677265;4683.6;1797.49;0;0
1745306677.675801;4730.4;1821.78;0;0
1745306678.675400;4780.8;1846.55;0;0
1745306679.674619;4831.2;1871.47;0;0
1745306680.673549;4881.6;1896.37;0;0
1745306681.673002;4932;1920.62;0;0
1745306682.671160;4978.8;1944.97;0;0
1745306683.670924;5029.2;1969.91;0;0
1745306684.669280;5079.6;1994.79;0;0
1745306685.669124;5130;2019.72;0;0
1745306686.668044;5180.4;2043.44;0;0
1745306687.667802;5227.2;2068.38;0;0
1745306688.665920;5277.6;2093;0;0
1745306689.666505;5328;2117.98;0;0
1745306690.664025;5378.4;2142.85;0;0
1745306691.664190;5428.8;2167.78;0;0
1745306692.662161;5479.2;2192.67;0;0
1745306693.663374;5529.6;2217.28;0;0
1745306694.660977;5580;2242.17;0;0
1745306695.661832;5630.4;2267.14;0;0
1745306696.659731;5680.8;2292.03;0;0
1745306697.658635;5727.6;2315.62;0;0
1745306698.658058;5778;2340.52;0;0
1745306699.656882;5824.8;2365.38;0;0
1745306700.655941;5875.2;2390.29;0;0
1745306701.655819;5925.6;2415.22;0;0
1745306702.652783;5976;2440.09;0;0
1745306703.652945;6026.4;2465.03;0;0
1745306704.653530;6076.8;2490;0;0
1745306705.651167;6127.2;2514.84;0;0
1745306706.650171;6177.6;2539.77;0;0
1745306707.651544;6224.4;2564.74;0;0
1745306708.651199;6271.2;2589.69;0;0
1745306709.650878;6321.6;2614.59;0;0
1745306710.650528;6372;2639.27;0;0
1745306711.648985;6418.8;2664.17;0;0
1745306712.647894;6469.2;2689.08;0;0
1745306713.646540;6519.6;2713.99;0;0
1745306714.645994;6570;2738.91;0;0
1745306715.645366;6620.4;2763.82;0;0
1745306716.643940;6670.8;2788.73;0;0
1745306717.643034;6721.2;2813.64;0;0
1745306718.642520;6771.6;2838.58;0;0
1745306719.641633;6818.4;2862.41;0;0
1745306720.640437;6868.8;2887.33;0;0
1745306721.639613;6919.2;2912.24;0;0
1745306722.638727;6969.6;2937.16;0;0
1745306723.638723;7016.4;2962.08;0;0
1745306724.636137;7066.8;2986.78;0;0
1745306725.637122;7117.2;3011.81;0;0
1745306726.634891;7167.6;3036.69;0;0
1745306727.635019;7218;3061.37;0;0
1745306728.632752;7268.4;3086.26;0;0
1745306729.632223;7318.8;3111.21;0;0
1745306730.631557;7369.2;3136.13;0;0
1745306731.630889;7419.6;3161.05;0;0
1745306732.628977;7470;3185.95;0;0
1745306733.628226;7516.8;3210.88;0;0
1745306734.628282;7567.2;3235.77;0;0
1745306735.626647;7617.6;3260.28;0;0
1745306736.627113;7668;3284.92;0;0
1745306737.624655;7718.4;3309.81;0;0
1745306738.623512;7768.8;3334.7;0;0
1745306739.624098;7819.2;3359.65;0;0
1745306740.621957;7866;3383.88;0;0
1745306741.621120;7916.4;3408.88;0;0
1745306742.620199;7966.8;3433.79;0;0
1745306743.619306;8017.2;3458.71;0;0
1745306744.619116;8067.6;3483.62;0;0
1745306745.619533;8114.4;3507.33;0;0
1745306746.617432;8164.8;3532.22;0;0
1745306747.617780;8215.2;3557.17;0;0
1745306748.615579;8265.6;3582.04;0;0
1745306749.615647;8312.4;3606.98;0;0
1745306750.611717;8362.8;3631.8;0;0
1745306751.611896;8413.2;3656.74;0;0
1745306752.609861;8463.6;3681.48;0;0
1745306753.609864;8510.4;3705.21;0;0
1745306754.609996;8560.8;3730.16;0;0
1745306755.607191;8611.2;3755.02;0;0
1745306756.608478;8661.6;3779.98;0;0
1745306757.605517;8708.4;3803.92;0;0
1745306758.605048;8758.8;3828.84;0;0
1745306759.604560;8809.2;3853.76;0;0
1745306760.603558;8859.6;3878.68;0;0
1745306761.602775;8910;3903.6;0;0
1745306762.598899;8960.4;3928.47;0;0
1745306763.597522;9007.2;3953.26;0;0
1745306764.597990;9057.6;3978.12;0;0
1745306765.596960;9108;4003.02;0;0
1745306766.596108;9158.4;4027.93;0;0
1745306767.595164;9208.8;4052.59;0;0
1745306768.592925;9259.2;4077.47;0;0
1745306769.594086;9306;4102.43;0;0
1745306770.591289;9356.4;4127.28;0;0
1745306771.592434;9406.8;4152.26;0;0
