TIMESTAMP;CGROUP;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1745306539.795226;#SYSTEM;751913410;3035705344;271687680
1745306539.795226;/sys/fs/cgroup/apps/app1;0;0;8192
1745306539.795226;/sys/fs/cgroup/apps/app2;0;0;0
1745306539.795226;/sys/fs/cgroup/apps/app3;0;0;0
1745306539.795226;/sys/fs/cgroup/apps/app4;0;0;4096
1745306539.795226;/sys/fs/cgroup/cache/cache1;0;0;0
1745306539.795226;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;786242;756187136;35614720
1745306539.795226;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;795929;695771136;311296
1745306539.795226;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;788806;695721984;212992
1745306539.795226;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;909161;696446976;212992
1745306540.791855;#SYSTEM;11946499413;3038687232;274014208
1745306540.791855;/sys/fs/cgroup/apps/app1;0;0;8192
1745306540.791855;/sys/fs/cgroup/apps/app2;0;0;0
1745306540.791855;/sys/fs/cgroup/apps/app3;0;0;0
1745306540.791855;/sys/fs/cgroup/apps/app4;0;0;4096
1745306540.791855;/sys/fs/cgroup/cache/cache1;0;0;0
1745306540.791855;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6853786;756187136;35614720
1745306540.791855;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6489766;695771136;311296
1745306540.791855;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;6771634;695721984;212992
1745306540.791855;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6972560;696446976;212992
1745306541.792377;#SYSTEM;11988163839;3077988352;291995648
1745306541.792377;/sys/fs/cgroup/apps/app1;0;0;8192
1745306541.792377;/sys/fs/cgroup/apps/app2;0;0;0
1745306541.792377;/sys/fs/cgroup/apps/app3;0;0;0
1745306541.792377;/sys/fs/cgroup/apps/app4;0;0;4096
1745306541.792377;/sys/fs/cgroup/cache/cache1;0;0;0
1745306541.792377;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;7179516;756187136;35614720
1745306541.792377;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6865279;695771136;311296
1745306541.792377;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7003350;695721984;212992
1745306541.792377;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6844028;696446976;212992
1745306542.790424;#SYSTEM;11952661607;3080388608;295051264
1745306542.790424;/sys/fs/cgroup/apps/app1;0;0;8192
1745306542.790424;/sys/fs/cgroup/apps/app2;0;0;0
1745306542.790424;/sys/fs/cgroup/apps/app3;0;0;0
1745306542.790424;/sys/fs/cgroup/apps/app4;0;0;4096
1745306542.790424;/sys/fs/cgroup/cache/cache1;0;0;0
1745306542.790424;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;9277232;756187136;35762176
1745306542.790424;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;8090348;695771136;311296
1745306542.790424;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7801786;695721984;212992
1745306542.790424;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;7958829;696446976;212992
1745306543.791263;#SYSTEM;11984213325;3081601024;295186432
1745306543.791263;/sys/fs/cgroup/apps/app1;0;0;8192
1745306543.791263;/sys/fs/cgroup/apps/app2;0;0;0
1745306543.791263;/sys/fs/cgroup/apps/app3;0;0;0
1745306543.791263;/sys/fs/cgroup/apps/app4;0;0;4096
1745306543.791263;/sys/fs/cgroup/cache/cache1;0;0;0
1745306543.791263;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;7328108;756187136;35762176
1745306543.791263;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;7089449;695771136;311296
1745306543.791263;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7274451;695721984;212992
1745306543.791263;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;7138452;696446976;212992
1745306544.789501;#SYSTEM;11957869118;3067478016;295198720
1745306544.789501;/sys/fs/cgroup/apps/app1;0;0;8192
1745306544.789501;/sys/fs/cgroup/apps/app2;0;0;0
1745306544.789501;/sys/fs/cgroup/apps/app3;0;0;0
1745306544.789501;/sys/fs/cgroup/apps/app4;0;0;4096
1745306544.789501;/sys/fs/cgroup/cache/cache1;0;0;0
1745306544.789501;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6900902;756187136;35762176
1745306544.789501;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;7211316;695771136;311296
1745306544.789501;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;6883216;695721984;212992
1745306544.789501;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6998300;696446976;212992
1745306545.788736;#SYSTEM;11978961801;3033268224;295358464
1745306545.788736;/sys/fs/cgroup/apps/app1;0;0;8192
1745306545.788736;/sys/fs/cgroup/apps/app2;0;0;0
1745306545.788736;/sys/fs/cgroup/apps/app3;0;0;0
1745306545.788736;/sys/fs/cgroup/apps/app4;0;0;4096
1745306545.788736;/sys/fs/cgroup/cache/cache1;0;0;0
1745306545.788736;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;7848282;756187136;35762176
1745306545.788736;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;9296402;695771136;450560
1745306545.788736;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7781574;695721984;212992
1745306545.788736;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;7910878;696446976;212992
1745306546.785897;#SYSTEM;11949703535;3034243072;295362560
1745306546.785897;/sys/fs/cgroup/apps/app1;0;0;8192
1745306546.785897;/sys/fs/cgroup/apps/app2;0;0;0
1745306546.785897;/sys/fs/cgroup/apps/app3;0;0;0
1745306546.785897;/sys/fs/cgroup/apps/app4;0;0;4096
1745306546.785897;/sys/fs/cgroup/cache/cache1;0;0;0
1745306546.785897;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6752929;756187136;35762176
1745306546.785897;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6700882;695771136;450560
1745306546.785897;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;6493482;695721984;212992
1745306546.785897;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6578872;696446976;212992
1745306547.787671;#SYSTEM;12001699962;3031105536;295370752
1745306547.787671;/sys/fs/cgroup/apps/app1;0;0;8192
1745306547.787671;/sys/fs/cgroup/apps/app2;0;0;0
1745306547.787671;/sys/fs/cgroup/apps/app3;0;0;0
1745306547.787671;/sys/fs/cgroup/apps/app4;0;0;4096
1745306547.787671;/sys/fs/cgroup/cache/cache1;0;0;0
1745306547.787671;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6831481;756187136;35762176
1745306547.787671;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6859531;695771136;450560
1745306547.787671;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;6800759;695721984;212992
1745306547.787671;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6474966;696446976;212992
1745306548.785714;#SYSTEM;11957297628;3033038848;295399424
1745306548.785714;/sys/fs/cgroup/apps/app1;0;0;8192
1745306548.785714;/sys/fs/cgroup/apps/app2;0;0;0
1745306548.785714;/sys/fs/cgroup/apps/app3;0;0;0
1745306548.785714;/sys/fs/cgroup/apps/app4;0;0;4096
1745306548.785714;/sys/fs/cgroup/cache/cache1;0;0;0
1745306548.785714;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;8520139;756187136;35762176
1745306548.785714;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;7747016;695771136;450560
1745306548.785714;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7964374;695721984;212992
1745306548.785714;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;9718626;696446976;221184
1745306549.785249;#SYSTEM;11969727184;3033358336;295407616
1745306549.785249;/sys/fs/cgroup/apps/app1;0;0;8192
1745306549.785249;/sys/fs/cgroup/apps/app2;0;0;0
1745306549.785249;/sys/fs/cgroup/apps/app3;0;0;0
1745306549.785249;/sys/fs/cgroup/apps/app4;0;0;4096
1745306549.785249;/sys/fs/cgroup/cache/cache1;0;0;0
1745306549.785249;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;7392364;756187136;35762176
1745306549.785249;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;7180763;695771136;450560
1745306549.785249;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7235596;695721984;212992
1745306549.785249;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6782702;696446976;221184
1745306550.784011;#SYSTEM;11970031371;3031691264;295419904
1745306550.784011;/sys/fs/cgroup/apps/app1;0;0;8192
1745306550.784011;/sys/fs/cgroup/apps/app2;0;0;0
1745306550.784011;/sys/fs/cgroup/apps/app3;0;0;0
1745306550.784011;/sys/fs/cgroup/apps/app4;0;0;4096
1745306550.784011;/sys/fs/cgroup/cache/cache1;0;0;0
1745306550.784011;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6667159;756187136;35762176
1745306550.784011;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6692480;695771136;450560
1745306550.784011;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;6648353;695721984;212992
1745306550.784011;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6741241;696446976;221184
1745306551.783177;#SYSTEM;11981378564;3034161152;295432192
1745306551.783177;/sys/fs/cgroup/apps/app1;0;0;8192
1745306551.783177;/sys/fs/cgroup/apps/app2;0;0;0
1745306551.783177;/sys/fs/cgroup/apps/app3;0;0;0
1745306551.783177;/sys/fs/cgroup/apps/app4;0;0;4096
1745306551.783177;/sys/fs/cgroup/cache/cache1;0;0;0
1745306551.783177;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;8488419;756187136;35762176
1745306551.783177;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;8384994;695771136;450560
1745306551.783177;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;8207926;695721984;212992
1745306551.783177;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;8221699;696446976;221184
1745306552.782862;#SYSTEM;11967368920;3033927680;296103936
1745306552.782862;/sys/fs/cgroup/apps/app1;0;0;8192
1745306552.782862;/sys/fs/cgroup/apps/app2;0;0;0
1745306552.782862;/sys/fs/cgroup/apps/app3;0;0;0
1745306552.782862;/sys/fs/cgroup/apps/app4;0;0;4096
1745306552.782862;/sys/fs/cgroup/cache/cache1;0;0;0
1745306552.782862;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6968328;756187136;35762176
1745306552.782862;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6927128;695771136;450560
1745306552.782862;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;8974098;695721984;290816
1745306552.782862;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6869763;696446976;221184
1745306553.788027;#SYSTEM;12038582574;3033935872;358707200
1745306553.788027;/sys/fs/cgroup/apps/app1;0;0;8192
1745306553.788027;/sys/fs/cgroup/apps/app2;0;0;0
1745306553.788027;/sys/fs/cgroup/apps/app3;0;0;0
1745306553.788027;/sys/fs/cgroup/apps/app4;0;0;4096
1745306553.788027;/sys/fs/cgroup/cache/cache1;0;0;0
1745306553.788027;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6645050;756187136;35762176
