HITS;MISSES;MEMORY
113;1;4.58
93;0;4.31
109;0;4.35
112;0;4.31
121;0;4.39
94;0;4.39
118;2;4.42
86;3;4.34
110;2;4.3
131;3;4.46
138;0;4.42
106;0;4.5
96;0;4.42
125;0;4.54
99;0;4.35
104;0;4.42
95;1;4.31
89;3;4.39
123;4;4.46
108;2;4.39
100;0;4.5
108;0;4.39
85;0;4.39
98;0;4.23
97;0;4.31
119;0;4.39
96;0;4.39
104;0;4.19
118;0;4.27
109;0;4.42
113;0;4.27
118;0;4.27
104;0;4.35
97;0;4.62
106;0;4.42
108;0;4.42
110;0;4.27
104;0;4.39
96;0;4.35
105;0;4.27
95;0;4.54
103;1;4.5
116;0;4.54
84;0;4.35
80;0;4.11
82;0;4.15
79;0;4.27
43;2;3.95
22;0;3.33
4;0;2.93
6;0;2.93
6;0;3.08
0;0;2.81
0;0;2.79
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.77
30;2;3.59
57;7;4.33
67;0;4.37
57;0;4.29
66;0;4.4
58;0;4.01
71;0;4.16
69;0;4.01
71;0;4.13
65;0;4.01
82;5;4.21
87;5;3.91
94;0;4.18
87;0;4.18
96;0;4.45
100;0;4.44
90;0;4.25
85;0;4.21
98;0;4.12
93;0;4.36
88;4;4.4
117;5;4.48
95;1;4.41
122;0;4.56
105;0;4.01
99;0;4.33
92;0;4.17
79;0;3.97
95;1;4.13
96;0;4.25
100;2;4.37
90;5;4.26
111;3;4.34
121;0;4.46
94;0;4.38
120;0;4.38
117;0;4.54
86;0;4.26
105;0;4.38
93;0;4.15
94;0;4.3
93;0;4.5
101;0;4.46
91;1;4.15
98;0;4.42
106;2;4.42
101;1;4.34
97;0;4.34
99;0;4.22
109;0;4.26
107;0;4.18
101;0;4.5
124;0;4.46
96;0;4.19
125;0;4.54
103;0;4.38
101;0;4.46
116;0;4.38
114;0;4.38
106;0;4.46
92;1;4.46
94;6;4.45
99;1;4.37
117;1;4.38
121;0;4.39
119;0;4.39
93;0;4.35
99;0;4.39
103;0;4.58
94;0;4.31
97;3;4.46
94;5;4.5
106;2;4.39
81;0;4.35
109;0;4.54
106;0;4.27
107;0;4.46
111;0;4.62
96;0;4.54
118;0;4.42
83;2;4.46
120;7;4.46
105;1;4.39
127;0;4.58
98;0;4.46
114;0;4.46
112;0;4.46
97;0;4.5
116;0;4.58
112;0;4.58
98;3;4.46
95;3;4.5
108;2;4.62
122;1;4.58
104;1;4.62
122;0;4.58
132;0;4.66
122;0;4.66
113;0;4.54
110;0;4.62
129;0;4.35
109;0;4.58
130;0;4.66
139;0;4.58
108;1;4.7
127;0;4.62
130;1;4.66
88;0;4.62
88;0;4.54
75;0;4.46
92;0;4.54
95;0;4.54
106;0;4.54
92;0;4.58
103;0;4.54
68;0;4.39
102;0;4.54
92;0;4.58
72;0;4.42
56;0;4.31
41;0;4.03
8;0;2.97
6;0;3.04
3;0;2.84
0;0;2.8
0;0;2.79
0;0;2.79
0;0;2.79
0;0;2.79
0;0;2.79
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
46;9;4.18
67;0;4.33
62;0;4.41
61;0;4.4
68;0;4.25
67;0;4.24
78;0;4.36
70;0;4.24
63;0;4.43
74;0;4.31
85;9;4.37
46;1;4.45
106;0;4.41
90;0;4.44
83;0;4.33
94;0;4.28
87;0;4.13
95;0;4.4
97;0;4.21
100;0;4.28
108;6;4.48
107;4;4.45
114;0;4.14
94;0;4.29
108;0;4.33
104;0;4.41
87;0;4.41
124;0;4.37
87;0;4.33
105;1;4.25
108;5;4.53
94;5;4.42
97;1;4.34
120;0;4.38
109;0;4.42
99;0;4.42
112;0;4.53
129;0;4.34
113;0;4.15
105;0;4.22
126;0;4.3
113;0;4.14
111;0;4.34
137;0;4.3
122;0;4.42
108;0;4.34
103;0;4.19
108;0;4.34
137;0;4.42
123;0;4.5
135;0;4.46
106;0;4.3
123;0;4.5
99;0;4.46
110;0;4.23
117;0;4.46
117;0;4.5
121;0;4.42
151;0;4.5
151;0;4.62
92;6;4.4
105;0;4.37
111;2;4.64
103;0;4.29
87;1;4.25
125;0;4.33
138;0;4.37
140;0;4.41
136;0;4.37
94;0;4.25
105;5;4.44
123;2;4.41
124;2;4.37
132;1;4.6
127;0;4.42
101;0;4.35
118;0;4.46
126;0;4.46
88;0;4.35
105;0;4.46
102;4;4.35
103;2;4.07
108;1;4.26
104;1;4.07
111;2;4.33
109;0;4.29
127;0;4.17
114;0;4.21
103;1;4.37
122;1;4.33
101;4;4.25
125;4;4.48
111;0;4.21
96;2;4.4
130;0;4.44
159;0;4.6
99;0;4.48
112;0;4.56
114;0;4.5
89;0;4.42
107;0;4.46
107;0;4.19
119;0;4.27
101;0;4.31
108;0;4.31
130;0;4.58
117;0;4.42
124;0;4.31
86;0;4.31
101;0;4.27
92;0;4.35
62;0;4.23
40;0;3.99
25;0;3.68
6;0;3.14
6;0;3.14
6;0;3.14
6;0;3.14
5;0;3.06
6;0;3.02
4;0;2.94
0;0;2.82
0;0;2.82
0;0;2.81
0;0;2.8
0;0;2.79
0;0;2.79
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
0;0;2.76
0;0;2.76
0;0;2.76
1358;2127;5.48
2133;2041;7.49
1249;1410;8.76
8865;1223;10.15
33647;1682;11.75
34705;1294;12.99
34614;1482;14.4
35083;957;15.32
35451;823;16.11
35542;881;16.96
17418;1370;18.54
6938;928;19.41
7972;723;20.15
16482;540;20.67
33722;538;21.2
36416;544;21.71
36170;349;22.05
35608;424;22.46
36468;359;22.8
36059;212;23.0
22040;711;23.71
12068;635;24.33
12089;296;24.62
14110;203;24.82
33335;186;25.01
35933;186;25.19
36466;198;25.38
36520;132;25.51
36278;117;25.62
36548;241;25.78
26788;421;26.25
14722;311;26.56
15915;214;26.73
23529;151;26.96
36422;93;27.01
36768;52;27.1
36087;43;27.14
36537;46;27.18
36470;62;27.23
36748;65;27.29
36105;9;27.3
36231;20;27.31
36576;49;27.35
36756;50;27.4
36706;33;27.39
36047;54;27.47
36808;25;27.49
36472;48;27.5
36743;45;27.54
36031;17;27.59
37310;14;27.6
35657;29;27.63
36604;16;27.64
36741;17;27.65
36677;6;27.65
36710;34;27.68
36341;16;27.69
36784;28;27.72
36205;33;27.75
36096;160;27.61
32772;1935;27.77
21839;1172;27.56
14458;1024;27.57
12128;1172;27.69
14134;1528;27.75
23012;1602;27.75
34110;1424;27.77
34708;986;27.76
36044;796;27.76
35400;804;27.77
26703;1105;27.77
18172;816;27.71
19287;609;27.72
16476;557;27.52
22362;564;27.39
31107;594;27.54
35747;315;27.42
36720;464;27.54
35961;313;27.56
36020;276;27.48
30660;530;27.46
19329;570;27.45
13981;352;27.42
16344;263;27.3
29839;191;27.19
35267;294;27.3
37484;157;27.27
36589;167;27.25
35930;176;27.26
36221;184;27.19
32991;390;27.15
21563;317;27.15
20601;230;27.18
16325;127;27.08
24918;159;27.15
33245;200;27.22
36126;65;27.19
36685;137;27.21
36487;62;27.21
36507;101;27.22
36274;139;27.25
36485;80;27.26
35762;59;27.26
36640;53;27.27
36048;27;27.26
37409;79;27.13
36584;63;27.19
36102;42;27.32
36088;101;27.31
36391;34;27.31
36226;66;27.38
36885;77;27.4
36050;43;27.41
36981;68;27.43
35859;60;27.44
37318;39;27.45
35892;35;27.47
36234;24;27.48
36954;36;27.48
35973;549;27.51
34901;1385;27.43
31460;714;27.3
25461;714;27.38
15709;643;27.35
24306;1811;27.45
22267;1247;27.38
27152;1345;27.38
35383;1183;27.38
35548;862;27.37
35709;807;27.35
31257;669;27.26
27547;832;27.26
28306;579;27.25
22615;487;27.15
23800;544;27.16
18883;586;27.1
33730;563;27.11
35897;481;27.1
35705;388;27.04
36180;360;27.1
31865;496;27.11
19838;547;27.09
16905;325;27.09
13085;319;27.03
19017;258;27.06
25635;187;27.04
36300;208;27.02
35739;215;27.02
34505;165;27.02
32586;116;27.0
29937;339;26.99
25265;160;26.96
21060;186;26.94
21184;134;26.91
25249;151;26.93
36219;108;26.91
34066;147;26.9
35159;152;26.9
16768;99;26.69
0;0;25.9
0;0;25.84
0;0;25.77
0;0;25.69
0;0;25.62
0;0;25.56
0;0;25.52
0;0;25.48
0;0;25.44
0;0;25.38
0;0;25.29
0;0;25.23
0;0;25.12
0;0;25.07
0;0;25.02
0;0;24.91
0;0;24.79
0;0;24.67
0;0;24.58
0;0;24.45
0;0;24.35
0;0;24.08
0;0;23.5
0;0;22.39
0;0;21.24
0;0;19.04
0;0;17.75
0;0;16.11
0;0;14.54
0;0;13.63
0;0;13.08
0;0;12.34
0;0;11.78
0;0;11.02
0;0;10.14
0;0;9.61
0;0;9.02
0;0;8.42
0;0;7.72
0;0;7.45
0;0;6.96
0;0;6.3
0;0;5.89
0;0;5.22
0;0;4.65
0;0;4.48
0;0;4.38
0;0;4.04
0;0;3.85
0;0;3.7
0;0;3.42
0;0;3.16
0;0;2.98
0;0;2.83
0;0;2.64
0;0;2.54
0;0;2.32
0;0;2.15
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;0.83
0;0;0.83
