HITS;MISSES;MEMORY
111;0;4.38
101;0;4.42
102;3;4.42
124;5;4.42
99;2;4.42
120;0;4.38
113;0;4.38
115;0;4.34
115;0;4.42
112;0;4.27
94;0;4.34
102;0;4.46
109;1;4.5
100;7;4.54
87;1;4.27
107;1;4.46
103;0;4.27
112;0;4.31
110;0;4.19
101;0;4.15
87;0;4.27
103;0;4.27
114;0;4.23
102;0;4.31
114;0;4.27
106;0;4.31
113;0;4.42
128;0;4.19
102;0;4.35
97;0;4.46
116;0;4.46
123;0;4.39
91;0;4.19
96;0;4.42
92;0;4.46
92;0;4.31
113;0;4.23
104;0;4.19
97;0;4.27
103;0;4.35
66;0;4.31
67;0;4.03
47;1;3.88
11;0;3.06
5;1;2.98
6;0;3.09
0;0;2.82
0;0;2.81
0;0;2.8
0;0;2.8
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.77
31;3;3.64
64;6;4.25
58;0;4.1
71;0;4.29
53;0;3.78
64;0;3.9
67;0;3.97
69;0;4.01
59;0;3.96
73;0;4.2
76;3;4.24
85;7;4.21
78;0;4.17
86;0;4.13
95;0;4.25
91;0;4.13
91;0;4.24
95;0;4.28
101;0;4.4
77;0;4.24
103;1;4.44
100;7;4.6
86;2;4.25
104;0;4.41
101;0;4.29
95;0;4.25
85;0;4.21
112;0;4.44
96;0;4.36
127;0;4.44
92;4;4.49
114;3;4.41
87;2;4.46
93;1;4.46
112;0;4.53
107;0;4.53
93;0;4.54
112;0;4.38
117;0;4.61
87;0;4.61
110;2;4.65
97;0;4.54
107;0;4.5
94;0;4.5
101;0;4.5
116;0;4.58
100;0;4.69
125;2;4.54
115;1;4.58
97;0;4.62
111;0;4.58
119;0;4.61
114;0;4.58
109;0;4.62
110;0;4.66
133;0;4.69
99;0;4.62
92;0;4.38
88;0;4.5
91;0;4.46
97;8;4.54
100;0;4.54
96;1;4.62
104;0;4.54
100;0;4.54
121;0;4.54
91;0;4.54
116;0;4.58
99;0;4.54
100;0;4.54
107;3;4.58
100;7;4.62
108;0;4.66
102;0;4.58
120;0;4.62
101;0;4.66
109;0;4.39
89;0;4.39
99;0;4.35
108;0;4.46
109;4;4.39
92;4;4.42
104;2;4.42
124;0;4.42
113;0;4.42
94;0;4.46
90;0;4.35
112;0;4.46
101;0;4.42
105;0;4.39
81;3;4.42
95;4;4.39
92;3;4.46
111;0;4.54
87;0;4.35
115;0;4.27
110;0;4.35
100;0;4.19
91;0;4.23
126;0;4.39
125;0;4.35
94;0;4.42
109;0;4.27
101;0;4.38
112;0;4.27
109;0;4.27
110;1;4.31
112;0;4.31
97;1;4.39
128;0;4.46
122;0;4.54
113;0;4.23
105;0;4.42
111;0;4.35
109;0;4.46
115;0;4.5
100;0;4.19
90;0;4.23
90;0;4.27
81;0;4.42
56;0;3.96
12;0;3.08
0;0;2.81
0;0;2.79
0;0;2.79
0;0;2.79
0;0;2.79
0;0;2.79
0;0;2.79
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.77
0;0;2.76
0;0;2.76
0;0;2.75
0;0;2.75
0;0;2.75
0;0;2.75
0;0;2.75
0;0;2.75
0;0;2.74
0;0;2.74
0;0;2.74
0;0;2.73
0;0;2.73
0;0;2.73
0;0;2.73
0;0;2.72
0;0;2.72
0;0;2.72
37;9;4.01
62;0;4.2
61;0;4.2
61;0;4.2
62;0;4.15
64;0;4.19
66;0;4.26
62;0;4.18
69;0;4.06
67;0;3.94
88;7;4.19
44;5;4.23
83;0;4.26
106;2;4.38
88;0;4.3
83;1;4.18
107;0;4.34
88;0;4.46
99;0;4.3
99;1;4.38
98;10;4.48
115;4;4.4
105;0;4.44
105;0;4.44
104;0;4.37
99;0;4.52
101;0;4.48
132;0;4.41
122;0;4.57
110;0;4.61
96;4;4.5
112;4;4.54
96;1;4.43
118;0;4.59
97;1;4.44
114;0;4.6
125;0;4.68
96;0;4.52
110;0;4.53
127;0;4.64
130;0;4.61
106;0;4.57
120;0;4.61
111;0;4.57
123;0;4.53
103;0;4.61
118;0;4.5
116;0;4.54
114;0;4.58
113;0;4.46
105;0;4.38
100;0;4.54
103;0;4.58
115;0;4.54
110;0;4.54
110;0;4.58
119;0;4.46
106;0;4.54
131;0;4.54
105;0;4.54
117;8;4.61
122;1;4.54
126;0;4.54
109;0;4.62
121;0;4.58
103;0;4.62
126;0;4.54
101;0;4.58
118;0;4.58
106;0;4.62
101;4;4.54
93;5;4.35
121;2;4.38
113;1;4.42
98;1;4.38
110;0;4.42
101;0;4.42
107;0;4.46
106;0;4.42
105;0;4.58
94;4;4.42
124;3;4.46
106;3;4.46
139;0;4.54
106;0;4.54
124;0;4.58
126;0;4.58
125;0;4.35
145;0;4.39
137;0;4.66
111;4;4.62
93;4;4.62
111;1;4.58
96;1;4.58
121;0;4.35
99;0;4.31
121;0;4.5
94;0;4.31
125;0;4.31
102;0;4.39
103;0;4.58
93;0;4.35
98;0;4.38
111;0;4.23
101;0;4.46
97;0;4.35
93;0;4.31
109;0;4.23
98;0;4.35
100;0;4.42
104;0;4.58
90;0;4.5
98;0;4.54
81;0;4.23
57;0;4.07
33;0;3.8
28;0;3.56
4;0;2.98
6;0;3.02
6;0;3.02
0;0;2.82
0;0;2.82
0;0;2.82
0;0;2.82
0;0;2.81
0;0;2.81
0;0;2.81
0;0;2.79
0;0;2.79
0;0;2.78
0;0;2.78
0;0;2.78
0;0;2.77
0;0;2.77
0;0;2.76
0;0;2.74
0;0;2.74
0;0;2.74
0;0;2.73
0;0;2.73
0;0;2.73
0;0;2.73
0;0;2.72
0;0;2.72
0;0;2.71
0;0;2.71
0;0;2.71
0;0;2.71
0;0;2.7
0;0;2.69
0;0;2.69
0;0;2.68
0;0;2.67
0;0;2.67
0;0;2.66
0;0;2.64
0;0;2.63
0;0;2.62
0;0;2.61
371;669;3.78
2062;2756;6.53
1299;1790;8.25
4002;1334;9.59
16981;1139;10.81
33655;1326;12.08
34358;1474;13.47
35100;929;14.34
34742;1155;15.29
35111;771;16.01
26562;1460;17.47
9499;1095;18.77
7595;866;19.48
12012;478;20.0
35827;408;20.0
36130;400;20.0
35386;575;20.0
36052;467;20.0
35872;538;20.0
36021;607;20.0
27901;1012;20.0
15103;1072;20.0
8972;815;20.0
14809;971;20.0
19658;949;19.93
20563;951;19.82
21889;1075;20.0
18905;607;20.0
28004;946;20.0
24503;1155;20.0
20031;1470;19.97
8465;1615;20.0
5714;1240;19.85
5613;1318;19.99
4420;1140;20.0
5723;1341;20.0
6711;1794;20.0
6513;1571;19.87
5860;1201;20.0
7051;1460;20.0
8314;1821;20.0
5956;1480;20.0
5360;1141;19.98
5693;1275;20.0
7220;1505;20.0
7125;1398;19.97
7276;1416;19.98
5714;1417;20.0
4775;1091;20.0
5931;1283;20.0
7662;1759;20.0
5309;1283;20.0
6054;1330;20.0
6153;1728;20.0
6197;1502;20.0
7599;1502;20.0
7043;1791;20.0
5756;1417;20.0
6295;1391;20.0
5398;1125;20.0
7241;1952;20.0
5337;1747;20.0
6091;2083;19.88
5105;1330;19.95
5196;1450;20.0
4049;1140;20.0
5483;1279;19.94
7171;1446;20.0
7225;1520;19.98
6004;1436;19.96
7801;1579;20.0
5737;1228;20.0
5823;1507;20.0
7963;1595;20.0
5320;1414;20.0
7249;1714;20.0
6202;1407;20.0
5869;1241;20.0
6553;1436;20.0
7809;1723;20.0
5696;1453;19.77
6303;1444;19.89
5812;1508;19.82
4261;940;19.82
6275;1486;20.0
5925;1287;19.82
4968;1504;19.83
6251;1585;19.98
6348;1496;19.87
5753;1519;19.88
4250;1135;20.0
5834;1267;20.0
5486;1425;20.0
6851;1519;19.89
8500;1535;20.0
6890;1320;20.0
6793;1307;20.0
6854;1301;20.0
6202;1309;19.94
7141;1358;20.0
9296;1520;20.0
8409;1465;20.0
6666;1552;20.0
6202;1178;20.0
6194;1121;19.98
7270;1366;20.0
6811;1441;20.0
6755;1345;19.98
9188;1624;20.0
4678;1248;20.0
6651;1244;20.0
6444;1233;20.0
6220;1392;20.0
5936;1510;20.0
8511;1695;20.0
5132;1315;20.0
6006;1503;20.0
6025;1557;20.0
5514;1373;20.0
7326;1571;20.0
7354;1650;20.0
6067;1810;20.0
7394;1405;20.0
7811;1351;20.0
11004;1829;20.0
6906;1230;20.0
6570;1220;20.0
6701;1401;20.0
8142;1342;20.0
7717;1060;20.0
9021;1480;20.0
8422;1431;20.0
6704;1571;20.0
6404;1473;20.0
11966;1087;20.0
7816;1004;20.0
7506;1491;20.0
6735;1280;20.0
7054;1222;20.0
9277;1229;20.0
8612;1259;20.0
7479;1361;20.0
5663;1253;20.0
9821;1227;20.0
7802;1191;20.0
7441;1121;20.0
6213;798;20.0
6956;1268;20.0
9341;1286;20.0
8603;1536;20.0
8482;1239;20.0
7135;1672;20.0
6403;1655;20.0
5412;1049;20.0
8094;1467;20.0
10302;1647;20.0
5790;1296;20.0
8447;1180;20.0
7832;1527;20.0
6997;1213;20.0
9113;1652;20.0
5906;1516;20.0
6741;1310;20.0
8736;1939;20.0
8707;1666;20.0
5290;1236;20.0
6792;1427;20.0
7289;1378;20.0
7840;1370;20.0
6910;1440;20.0
7408;1485;20.0
5268;1042;20.0
9134;1489;20.0
6026;1151;20.0
5444;1339;20.0
8382;1693;20.0
6675;1179;20.0
7237;1412;20.0
6850;1210;20.0
5812;1198;20.0
10388;1994;20.0
8073;1817;20.0
7554;1266;20.0
6058;1432;20.0
6125;1336;20.0
6839;1131;20.0
9364;1371;20.0
7694;1241;20.0
8568;1283;19.81
7307;1251;19.86
9796;1687;19.9
7707;1646;20.0
8412;1335;19.92
8228;1036;20.0
7070;976;19.98
8146;1130;20.0
12345;1270;20.0
8567;874;19.97
8689;657;19.84
7774;1298;19.89
6971;1266;19.93
5899;1079;20.0
9538;1249;20.0
8137;1112;19.92
9575;1284;20.0
10066;1080;20.0
8447;1091;19.77
13551;1370;19.92
8053;1076;19.82
7262;1354;19.82
10412;1270;19.9
8299;1480;20.0
6305;1524;19.8
7484;1221;19.92
8617;1359;19.84
9129;1261;19.89
7773;1229;19.91
6824;1804;20.0
8045;1397;20.0
7673;1249;20.0
7413;1269;19.92
7600;1275;19.93
8433;1532;20.0
4854;1182;20.0
8948;1624;20.0
6384;1122;19.81
7589;1235;20.0
7082;1372;20.0
7028;1476;20.0
5502;1525;20.0
6887;1548;20.0
5650;1467;20.0
5444;1243;20.0
6663;1348;20.0
5438;1288;20.0
5435;1364;20.0
7982;1820;20.0
6210;1839;20.0
4763;1229;20.0
4985;1558;20.0
5974;1633;20.0
5102;1168;20.0
6511;1561;20.0
5188;1454;20.0
4659;1018;20.0
8181;1604;19.88
7704;1565;19.94
6335;1425;19.94
6057;1361;19.99
5614;1523;19.94
7070;1512;19.95
6060;1320;19.95
9400;1645;19.95
6387;1239;20.0
9453;1362;20.0
6074;1233;20.0
7301;1564;20.0
7747;1683;20.0
6378;1478;20.0
7612;1547;20.0
8526;1472;20.0
7481;1420;20.0
6938;1179;20.0
8631;1835;20.0
6066;1275;19.82
7799;1577;19.82
8720;1648;19.83
7903;1662;19.83
5849;1436;19.85
6592;1243;19.82
6736;1529;20.0
7275;1236;20.0
6679;1095;20.0
10060;1883;20.0
7895;1459;20.0
9880;1405;20.0
6920;1236;20.0
8522;1471;20.0
7041;965;19.86
7136;1465;20.0
6855;1303;20.0
8141;1166;19.87
9625;1580;19.98
8566;1134;20.0
9857;1631;19.95
7030;1299;19.96
6497;1230;19.94
8417;1351;20.0
8488;1539;20.0
7549;1419;20.0
7837;1403;20.0
7480;1507;20.0
8691;1522;20.0
6734;1192;20.0
8434;1468;19.99
8684;1187;20.0
7572;1227;20.0
6249;1383;20.0
7660;1609;20.0
8091;1558;20.0
7776;1582;20.0
7249;1155;20.0
6743;1293;20.0
7825;1686;20.0
6091;1299;20.0
5713;1079;20.0
7546;1695;20.0
6699;1552;20.0
7433;1509;20.0
5682;1376;20.0
5710;1460;20.0
6609;1190;20.0
6001;1341;20.0
6810;1627;20.0
6910;1637;20.0
5531;1357;20.0
7551;1396;20.0
6839;1465;20.0
6142;1659;20.0
6021;1242;20.0
5541;1279;20.0
6372;1588;20.0
7608;1357;20.0
7385;1411;20.0
6213;1645;20.0
7939;1179;20.0
6492;1328;20.0
8224;1554;20.0
6883;1518;20.0
4889;1024;20.0
6391;1241;20.0
7654;1361;20.0
8312;1404;20.0
5013;990;20.0
5631;1367;20.0
7114;1310;20.0
5738;1287;20.0
5117;1265;20.0
4614;1082;20.0
5474;1147;20.0
8144;1425;20.0
7706;1332;20.0
7025;1491;20.0
7827;1572;20.0
6935;1367;20.0
5245;1192;20.0
5761;1490;20.0
5043;1507;20.0
4562;1224;20.0
6807;1462;20.0
7073;1563;20.0
6591;1507;20.0
5963;1134;20.0
8952;1657;20.0
4967;1196;20.0
5552;1153;20.0
5747;1212;20.0
7699;1526;20.0
7734;2000;20.0
6269;1422;20.0
7512;1267;20.0
6152;1422;20.0
4986;1047;20.0
5718;1077;20.0
8304;1776;20.0
8722;1593;20.0
7188;1339;20.0
7137;1658;20.0
6727;1314;20.0
7482;1370;19.84
6300;1411;19.94
7340;1525;19.94
5266;1343;19.94
7709;1515;19.99
7446;1552;19.95
7116;1380;20.0
7146;1652;19.95
6335;1307;20.0
8836;1419;20.0
8020;1508;20.0
9894;1082;19.98
7585;1506;20.0
8271;1293;20.0
7731;1315;20.0
6302;1116;20.0
8255;1295;20.0
7733;1534;20.0
8834;1213;20.0
8913;1402;20.0
9470;1516;19.82
9507;1163;19.86
8627;1170;19.85
10476;1574;19.82
9366;1468;20.0
11163;1082;19.94
15182;1522;20.0
10266;957;20.0
12767;1290;20.0
8663;992;19.93
10473;1178;20.0
11746;1124;20.0
10400;1281;20.0
13270;1646;20.0
11525;1479;20.0
10648;1361;20.0
10328;1358;19.85
11010;1317;19.91
11470;1197;19.9
15074;1156;19.99
17145;1399;20.0
15483;1319;20.0
13490;1014;19.67
13017;1230;19.9
13484;1098;20.0
13537;1254;20.0
11690;1017;20.0
11714;1040;19.96
12542;1480;20.0
12173;1408;20.0
9694;928;20.0
11760;1241;20.0
13442;1172;20.0
15576;1343;20.0
17575;1200;20.0
16527;1171;20.0
20080;1400;20.0
15444;1187;20.0
15474;1144;20.0
16283;1130;20.0
19208;1068;20.0
20314;789;20.0
20205;1177;20.0
23526;807;20.0
30563;891;20.0
21771;795;20.0
25497;971;20.0
30796;1005;19.81
27306;697;19.9
31062;957;19.91
32676;602;20.0
33150;420;20.0
35515;630;20.0
35449;706;20.0
34881;566;20.0
32157;521;20.0
12834;278;19.78
0;0;19.12
0;0;19.12
0;0;19.11
0;0;19.11
0;0;19.1
0;0;19.09
0;0;19.09
0;0;19.08
0;0;19.08
0;0;19.07
0;0;19.05
0;0;19.04
0;0;19.03
0;0;19.01
0;0;19.0
0;0;18.97
0;0;18.94
0;0;18.93
0;0;18.91
0;0;18.88
0;0;18.85
0;0;18.79
0;0;18.75
0;0;18.62
0;0;18.57
0;0;18.46
0;0;18.35
0;0;18.22
0;0;18.11
0;0;17.82
0;0;17.5
0;0;17.07
0;0;16.05
0;0;15.14
0;0;14.91
0;0;14.74
0;0;14.47
0;0;14.03
0;0;13.67
0;0;13.37
0;0;12.52
0;0;11.86
0;0;11.07
0;0;10.81
0;0;10.49
0;0;9.81
0;0;9.14
0;0;8.65
0;0;8.38
0;0;8.06
0;0;7.08
0;0;6.48
0;0;5.9
0;0;5.04
0;0;4.23
0;0;3.68
0;0;3.02
0;0;2.4
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;2.03
0;0;0.83
0;0;0.83
0;0;0.83
