HITS;MISSES;MEMORY
43;86;9.85
33;66;9.89
38;76;9.84
35;70;9.93
29;58;9.83
25;50;10.0
12;24;9.84
4;8;9.78
0;0;9.76
0;0;9.76
0;0;9.74
0;0;9.73
0;0;9.71
0;0;9.68
0;0;9.65
0;0;9.63
0;0;9.58
0;0;9.55
0;0;9.52
0;0;9.45
0;0;9.41
0;0;9.37
0;0;9.3
0;0;9.23
0;0;9.12
0;0;9.05
0;11;9.18
20;59;8.98
21;42;9.02
22;44;8.8
27;55;9.1
26;51;8.89
28;56;9.01
26;52;8.89
25;50;8.84
30;60;8.7
22;56;8.51
28;77;8.63
38;73;8.57
38;76;8.67
32;65;8.72
34;67;8.53
34;68;8.49
32;64;8.34
32;64;8.33
40;78;8.34
27;68;8.3
35;88;8.38
39;78;8.3
36;72;8.23
45;90;8.39
36;72;8.25
39;78;7.89
43;86;7.96
40;81;8.01
35;69;8.18
32;76;8.25
35;82;8.15
37;77;8.23
41;85;8.22
46;92;8.23
41;82;8.21
38;76;8.22
47;94;8.18
42;84;8.19
38;77;8.58
41;81;8.61
43;86;8.66
37;74;8.89
49;98;9.0
43;86;9.16
37;74;9.23
43;86;9.52
41;82;9.46
44;88;9.71
44;88;9.82
45;91;9.94
38;75;9.75
42;84;9.98
42;84;9.96
39;78;9.93
45;91;9.99
37;76;9.99
44;85;9.99
39;78;10.0
45;91;10.0
36;80;9.87
33;81;10.0
44;91;10.0
47;94;9.98
36;72;10.0
35;70;10.0
44;88;9.97
37;74;10.0
44;88;10.0
36;72;9.87
32;80;9.99
48;110;9.79
44;88;9.9
41;82;9.84
39;78;9.94
41;82;9.88
40;80;9.94
48;96;9.94
48;96;9.94
46;93;9.97
39;98;9.95
43;92;9.89
43;89;9.95
37;74;10.01
48;96;9.84
48;96;9.97
44;88;10.0
44;88;9.99
37;74;10.0
44;88;9.94
31;74;10.0
35;80;10.0
34;73;9.94
34;71;10.0
42;84;9.9
47;94;9.96
40;80;9.96
37;74;10.0
36;72;10.0
40;80;10.0
39;78;9.84
24;48;9.82
32;64;9.85
15;30;9.72
11;22;9.85
6;12;9.79
2;4;9.73
2;4;9.72
2;5;9.79
1;1;9.69
0;0;9.66
0;0;9.62
0;0;9.6
0;0;9.58
0;0;9.53
0;0;9.5
0;0;9.46
0;0;9.43
0;0;9.38
0;0;9.34
0;0;9.27
0;0;9.2
0;0;9.16
0;0;9.12
0;0;8.99
0;0;8.84
0;0;8.75
0;0;8.63
0;0;8.56
0;30;8.67
21;42;8.35
20;40;8.39
25;50;8.07
29;60;8.19
21;40;7.91
25;50;8.05
25;51;7.88
26;51;7.75
15;30;7.42
17;49;7.23
34;83;7.43
40;80;7.42
34;68;7.4
32;65;7.35
33;65;7.21
44;88;7.31
38;76;7.24
36;73;7.24
40;80;7.3
28;76;7.31
41;88;7.18
39;81;7.34
39;78;7.24
33;66;7.14
39;78;7.26
38;76;6.93
39;78;7.11
47;94;7.17
34;68;7.1
36;84;7.09
38;91;7.1
41;85;7.15
44;88;7.29
39;78;7.36
43;86;7.35
35;70;7.5
47;97;7.8
48;96;8.16
40;77;8.2
38;76;8.36
37;74;8.51
43;86;8.74
43;86;8.88
32;64;8.94
43;86;9.25
37;75;9.47
44;87;9.56
44;88;9.84
40;80;10.0
40;80;9.84
46;92;10.0
37;74;9.92
35;70;9.84
38;76;9.7
46;93;9.94
46;92;9.94
47;93;9.79
45;90;9.93
45;90;9.95
40;95;10.0
39;84;9.92
43;95;9.83
37;74;9.91
45;93;10.0
41;79;9.91
41;82;10.0
37;74;9.86
42;85;10.0
43;85;9.98
39;93;9.95
43;98;10.0
38;79;10.0
44;88;10.0
33;66;9.94
43;86;10.0
39;78;9.96
46;94;10.0
41;81;9.84
47;93;9.9
37;83;9.86
28;74;9.97
40;83;9.94
41;82;9.86
39;78;9.9
39;78;9.9
43;86;9.85
40;80;9.95
49;98;9.94
33;66;9.85
38;95;10.0
41;87;9.84
44;91;9.9
44;91;9.97
45;90;9.98
47;94;9.91
37;76;10.0
40;78;9.99
35;72;9.98
36;70;10.0
35;70;9.86
36;73;9.94
26;51;9.85
16;32;9.83
12;24;9.86
3;6;9.79
2;4;9.78
3;6;9.85
1;2;9.74
0;0;9.68
0;0;9.66
0;0;9.61
0;0;9.58
0;0;9.57
0;0;9.56
0;0;9.52
0;0;9.47
0;0;9.44
0;0;9.35
0;0;9.31
0;0;9.26
0;0;9.2
0;0;9.13
0;0;9.08
0;0;9.03
0;0;8.93
0;0;8.81
0;0;8.59
0;0;8.41
0;0;8.3
0;0;7.97
0;0;7.86
0;0;7.56
0;0;7.32
0;0;7.15
0;0;6.88
0;0;6.63
0;0;6.52
0;0;6.23
0;36;7.16
13;107;9.53
6;59;10.0
125;51;10.0
629;62;10.0
710;60;9.97
711;52;9.96
715;51;9.99
710;57;9.98
675;57;9.99
438;123;9.96
77;101;9.99
38;83;9.98
35;87;9.99
64;89;9.96
26;88;9.95
54;92;9.96
62;93;9.94
53;88;9.96
53;75;9.99
47;119;10.0
22;105;10.0
8;86;9.98
9;85;9.9
15;92;9.97
18;88;9.93
28;105;9.99
18;90;9.95
9;84;9.96
17;69;9.97
15;112;9.99
13;118;9.98
5;91;9.95
8;114;9.95
6;79;9.91
7;96;9.99
11;92;10.0
9;105;10.0
8;91;9.96
7;94;9.99
10;83;9.99
3;89;9.96
6;94;9.95
12;102;9.98
4;106;9.94
6;103;10.0
7;96;9.96
6;87;9.97
2;82;9.99
6;89;9.98
6;92;9.98
4;93;9.96
6;82;9.94
4;87;9.98
16;83;9.97
10;113;9.99
3;90;9.99
11;96;9.97
7;80;9.97
14;91;9.96
2;87;9.95
10;106;10.0
6;79;9.95
6;113;9.99
13;93;9.98
3;99;9.99
8;86;9.97
17;90;9.96
3;89;9.99
9;113;9.98
7;84;9.96
12;91;10.0
10;100;9.96
12;93;9.88
3;104;9.96
7;96;9.95
2;95;9.97
10;84;9.96
1;104;9.96
4;79;9.93
10;83;9.95
3;115;9.96
10;94;9.96
5;91;9.96
8;81;9.99
4;89;10.0
5;91;9.99
3;90;10.0
10;106;9.99
3;104;9.95
6;86;10.0
7;95;10.0
1;85;9.96
10;87;9.97
7;94;9.97
15;88;9.96
6;98;9.97
10;91;9.98
0;77;10.0
8;96;9.99
2;104;10.0
1;89;9.98
5;107;9.97
5;81;9.96
5;102;9.99
3;78;9.91
12;88;9.9
2;105;9.98
1;90;9.89
6;100;9.84
6;104;9.97
3;98;9.99
16;97;9.96
6;87;9.97
8;95;9.96
4;84;9.94
2;82;10.0
8;97;9.97
6;96;9.95
12;96;10.0
10;90;9.99
3;102;10.0
1;93;9.98
0;107;9.96
3;84;9.97
9;98;9.97
11;97;9.99
17;82;9.97
9;88;9.95
8;91;9.96
11;95;9.97
6;93;9.97
11;93;9.97
4;97;9.96
14;101;9.96
4;86;9.91
8;100;9.97
6;92;10.0
7;105;9.97
6;87;10.0
2;83;9.91
3;80;10.0
7;93;9.98
2;87;9.91
8;96;10.0
10;104;9.96
11;99;9.95
10;96;9.92
8;100;9.98
11;84;10.0
8;85;9.97
4;87;9.98
5;91;9.98
9;88;9.97
9;103;9.98
15;94;9.94
5;112;9.98
8;111;9.97
11;85;9.96
7;82;9.98
8;80;9.96
7;93;9.96
10;83;9.96
16;91;9.98
4;85;9.97
11;98;9.97
17;110;9.96
6;96;9.95
7;98;9.96
2;86;9.9
7;79;9.93
8;94;9.98
13;99;9.97
15;102;9.91
12;108;10.0
3;82;9.97
9;103;9.98
1;98;10.0
1;87;9.98
4;98;9.93
3;98;9.99
2;89;9.95
9;96;9.96
5;97;9.96
3;88;9.97
7;77;9.97
4;80;9.97
9;88;10.0
11;85;9.99
4;94;9.97
10;105;9.99
8;111;9.99
5;77;9.96
1;87;9.95
2;101;9.97
8;83;9.9
4;96;9.87
7;73;9.96
5;91;10.0
9;112;9.95
6;87;10.0
7;92;9.96
9;89;9.95
7;96;10.0
9;96;9.96
10;78;9.82
3;95;9.98
3;91;9.94
10;95;9.99
12;92;9.96
1;91;9.96
14;112;9.98
7;95;9.98
7;99;9.99
5;86;9.94
6;91;9.99
2;85;9.96
2;92;9.97
9;82;9.99
12;95;10.0
2;92;9.99
8;101;9.97
13;101;9.98
11;111;9.97
8;94;9.99
11;92;9.99
7;96;9.95
3;78;9.95
7;102;9.97
0;88;9.99
4;86;9.98
3;115;10.0
10;96;9.97
12;90;9.99
6;105;9.96
13;98;9.97
9;88;9.97
11;83;9.96
6;91;10.0
2;80;9.98
7;99;9.96
8;113;9.99
7;77;10.0
1;96;10.0
3;83;9.96
7;105;9.98
2;97;9.98
9;89;9.97
12;88;9.95
5;81;10.0
6;88;9.99
12;89;9.98
10;89;9.97
8;108;9.99
10;103;9.95
14;106;9.97
9;92;9.91
6;99;9.93
2;88;9.96
6;86;9.99
4;92;9.96
9;90;9.98
5;92;9.96
3;93;9.98
2;100;10.0
8;109;10.0
7;98;10.0
5;86;9.99
0;75;9.93
11;101;9.99
2;107;9.98
9;96;9.99
12;88;9.95
5;112;9.98
7;116;9.97
6;86;9.96
5;80;9.96
2;82;9.96
11;85;10.0
1;88;9.97
7;91;9.97
2;103;9.97
11;116;9.96
7;113;9.99
7;98;9.98
2;84;9.96
14;104;9.96
3;87;9.97
11;77;9.87
8;94;9.97
2;84;9.99
8;93;9.94
10;101;10.0
6;89;9.85
6;97;9.99
2;73;9.95
5;95;9.96
6;89;9.99
7;92;9.99
3;96;9.99
5;94;9.98
7;103;10.0
8;102;9.99
4;96;9.97
7;83;9.97
0;93;9.98
5;99;9.95
8;95;9.95
7;97;9.99
2;82;9.99
11;83;9.99
8;96;9.96
5;113;9.88
0;104;9.99
2;96;9.96
6;108;9.98
5;93;9.96
5;100;10.0
4;75;9.9
6;79;9.94
3;98;9.98
2;90;9.96
6;97;9.97
14;117;9.98
8;93;9.96
6;94;9.99
7;87;9.96
4;98;9.95
8;98;10.0
9;95;9.96
4;94;9.97
2;103;9.98
3;99;9.96
9;79;9.91
6;88;10.0
4;93;10.0
2;93;10.0
9;86;9.91
8;96;9.97
9;95;9.98
12;87;10.0
6;94;9.97
11;103;9.98
8;112;9.99
9;80;9.98
16;110;10.0
6;90;9.94
5;75;9.96
4;95;9.99
14;88;9.96
14;100;9.97
5;97;9.99
7;82;9.98
8;102;10.0
6;91;9.93
3;101;10.0
4;89;9.97
11;77;9.97
3;108;9.99
12;92;9.97
8;98;9.96
12;101;9.96
7;94;9.95
4;83;9.99
4;83;9.99
8;89;9.99
6;98;9.99
3;85;9.97
8;110;10.0
7;92;9.98
9;94;9.98
10;86;9.95
8;91;9.98
7;82;9.99
4;91;9.99
9;93;9.99
4;90;9.93
2;86;9.96
3;88;9.97
7;90;9.98
5;94;9.96
4;106;9.96
4;87;9.97
5;102;9.96
10;97;9.96
7;93;9.95
2;88;9.98
3;94;9.97
6;101;9.99
6;73;9.97
6;98;9.98
4;96;9.95
6;104;9.97
10;102;9.98
10;110;9.98
9;93;9.98
2;81;9.99
6;83;9.96
9;102;9.99
10;102;9.95
4;78;10.0
11;92;9.99
1;95;9.95
3;110;9.91
0;88;9.89
5;81;9.95
10;91;9.98
10;101;9.99
10;94;9.91
16;95;10.0
9;101;9.93
6;101;9.99
9;94;9.92
4;83;9.95
13;90;9.96
4;92;9.96
9;89;10.0
2;88;9.96
7;100;10.0
8;105;9.99
11;111;9.97
12;106;9.96
4;101;9.96
8;93;9.96
4;81;9.96
9;87;9.96
5;85;9.98
6;84;9.95
5;88;9.95
3;101;9.97
4;96;9.99
8;93;9.99
3;101;9.96
2;82;9.97
4;100;9.99
7;106;9.96
8;90;9.98
4;90;9.99
2;83;9.96
10;96;10.0
3;89;9.96
6;96;9.9
5;102;9.98
7;94;9.96
9;79;9.92
9;92;9.89
7;107;9.98
10;108;10.0
11;83;9.98
8;85;9.83
4;84;10.0
8;95;9.97
15;104;9.96
10;94;9.99
17;98;9.98
12;92;9.95
12;79;9.98
16;100;9.97
8;103;9.98
7;81;9.97
4;102;9.96
17;100;10.0
6;90;9.97
8;87;9.99
10;103;9.98
5;88;9.98
5;88;9.97
5;99;9.98
7;98;9.97
5;88;9.97
8;104;10.0
12;94;9.95
4;89;9.98
2;83;9.96
6;105;10.0
5;79;9.96
4;104;9.96
3;94;9.92
14;100;9.95
6;90;10.0
6;85;9.98
6;101;9.95
8;99;9.95
6;88;9.98
2;109;9.97
5;102;9.96
2;93;9.96
10;108;9.97
10;92;9.99
2;87;9.96
4;90;9.98
4;104;9.99
11;102;9.98
7;87;9.97
10;87;9.99
0;111;9.99
10;112;9.96
10;93;9.95
7;87;9.97
8;94;9.96
3;83;9.95
6;70;9.98
7;99;9.99
1;87;9.98
9;111;10.0
9;102;9.97
2;103;9.95
5;95;9.99
6;74;9.99
4;90;10.0
2;87;9.98
7;112;9.99
3;94;9.98
10;91;10.0
3;87;9.99
5;85;9.98
5;102;9.97
1;107;10.0
2;104;9.98
8;88;9.95
5;90;9.97
7;78;9.96
14;89;10.0
8;100;9.97
23;90;9.96
4;94;9.99
9;90;9.93
3;113;9.86
13;96;9.96
14;95;9.99
7;95;9.98
7;89;9.92
7;109;9.95
5;92;10.0
9;91;9.94
2;93;9.98
4;81;9.97
6;97;10.0
6;105;9.97
7;89;9.97
6;89;9.98
7;96;9.98
0;77;10.0
4;101;9.95
2;75;9.98
1;105;9.97
1;100;9.97
3;80;9.98
6;106;9.98
5;107;9.99
6;100;10.0
13;88;9.97
7;92;9.98
10;97;9.97
9;94;9.94
3;80;10.0
3;103;9.96
6;93;9.92
2;94;9.96
4;93;9.99
4;106;9.96
4;89;9.98
4;89;9.96
1;93;9.96
13;89;9.96
0;96;9.97
9;80;9.99
1;96;9.92
3;103;9.95
5;98;9.96
12;96;9.96
11;78;9.98
0;84;10.0
17;114;9.99
5;105;9.98
4;102;10.0
12;85;9.98
2;80;9.98
5;83;9.98
2;88;9.97
5;89;9.98
10;92;10.0
11;84;9.99
10;93;10.0
9;122;9.98
9;105;9.96
11;101;9.99
8;91;9.92
7;90;9.88
8;82;9.97
5;90;9.93
4;89;9.98
8;103;9.97
9;99;9.99
13;85;9.98
7;104;9.95
10;100;9.99
7;78;9.99
7;83;9.96
4;89;9.97
5;87;9.96
4;95;9.98
4;91;9.95
7;123;9.96
4;105;9.97
3;85;9.98
4;76;9.99
9;100;9.95
6;92;10.0
8;103;9.94
2;109;9.98
4;89;9.98
7;83;9.99
6;97;9.97
0;91;9.95
6;81;9.98
4;72;9.84
6;95;9.98
6;93;9.99
8;94;10.0
2;120;9.95
6;105;9.99
1;101;10.0
2;81;9.94
7;93;9.95
2;100;9.83
2;102;9.98
8;86;9.96
6;93;9.95
8;102;9.98
6;99;9.99
3;103;9.96
3;103;9.99
15;81;9.91
14;90;9.96
9;109;9.98
9;77;9.97
11;96;9.99
7;86;9.97
2;95;10.0
5;86;9.96
5;93;9.98
2;112;9.96
5;92;9.98
2;92;9.97
0;102;9.99
6;89;9.97
6;79;10.0
5;107;9.96
12;85;9.97
3;81;9.97
7;92;9.99
9;85;9.99
5;79;9.95
7;79;9.95
5;111;9.98
7;95;9.99
8;104;9.98
2;85;9.99
7;98;9.97
9;87;9.99
2;87;9.99
5;104;9.96
6;88;9.97
17;92;9.96
7;107;9.96
18;89;9.96
12;95;9.97
2;105;9.98
5;91;9.96
20;94;9.97
10;95;9.98
10;87;9.96
9;102;9.99
11;86;9.95
2;87;9.96
5;90;9.98
6;109;9.98
4;102;9.97
13;87;9.86
5;95;9.88
4;89;9.96
1;106;9.99
7;92;10.0
2;63;9.93
2;107;9.94
10;100;9.98
8;84;10.0
6;96;9.96
5;98;10.0
5;84;9.99
10;95;9.98
9;98;9.96
5;84;9.96
14;98;9.98
7;86;9.96
8;94;9.98
4;105;9.96
6;100;9.99
4;98;9.97
8;88;9.98
5;80;9.97
2;82;9.96
10;119;9.97
0;72;9.92
9;88;9.96
11;97;9.95
10;112;9.98
4;87;9.95
8;92;10.0
3;88;9.96
11;100;9.98
5;90;9.99
4;94;9.84
7;82;9.95
1;98;9.95
6;92;9.98
7;82;9.99
7;87;9.99
9;95;10.0
5;104;9.96
8;110;9.99
3;89;9.99
11;99;10.0
9;89;9.9
1;108;9.98
4;99;9.98
6;91;10.0
10;83;9.96
14;72;9.99
10;104;9.96
18;84;9.98
6;107;9.97
13;107;9.97
4;84;9.97
9;93;9.96
8;92;9.99
3;90;9.98
8;101;9.99
8;99;9.96
11;85;9.83
10;93;9.96
10;91;10.0
8;88;9.98
7;88;9.89
3;93;9.88
9;102;9.96
8;91;9.95
0;92;9.93
3;96;9.99
5;92;9.95
4;98;9.97
9;94;9.95
9;88;9.99
6;91;9.97
11;91;10.0
8;101;10.0
7;91;9.96
4;92;9.99
11;110;9.92
5;101;9.98
6;106;9.97
5;92;9.97
11;88;9.96
4;88;9.96
2;97;10.0
2;96;9.99
10;104;9.99
1;84;9.94
8;96;9.94
4;95;9.94
9;91;9.95
12;90;9.95
9;93;9.95
10;87;9.94
13;115;9.98
8;91;10.0
9;77;9.95
16;105;9.95
7;105;9.96
3;85;9.99
7;100;9.99
12;86;9.98
20;97;9.96
7;82;10.0
9;96;9.99
13;100;9.95
8;93;9.89
14;106;9.96
7;87;9.95
12;93;9.95
4;97;9.95
3;112;9.95
6;90;9.96
3;85;9.95
13;86;10.0
12;104;9.98
19;94;9.96
9;101;9.92
6;92;9.92
3;79;9.95
13;78;9.96
0;108;9.91
7;100;9.99
9;95;9.99
5;99;9.95
11;98;9.98
3;69;9.94
19;96;9.98
7;84;9.96
13;100;9.95
10;88;9.99
4;100;9.97
8;109;9.99
3;95;9.97
10;85;9.99
10;94;9.94
4;92;9.97
7;108;9.96
8;95;10.0
9;91;9.97
9;95;9.94
2;96;9.99
6;98;9.99
10;87;10.0
4;82;9.96
8;111;9.95
4;94;9.96
13;99;9.97
6;86;9.99
9;99;9.96
7;106;9.98
6;89;9.96
4;113;9.99
4;104;9.95
11;96;9.96
3;89;9.99
6;76;9.99
28;85;9.95
8;103;9.95
16;87;9.96
8;78;9.99
10;85;9.97
13;108;9.96
3;95;9.97
3;105;9.96
2;111;9.97
0;91;9.98
10;99;9.96
4;71;9.96
5;96;9.99
14;109;9.96
5;97;9.98
12;92;9.99
13;111;9.96
7;88;9.96
23;91;9.98
16;100;9.95
5;96;9.98
12;84;9.99
12;88;10.0
10;118;9.98
14;95;9.99
12;92;9.98
6;78;9.94
2;87;9.96
5;107;10.0
2;107;9.98
2;89;9.9
8;97;9.99
7;91;9.99
9;103;10.0
5;86;9.96
7;90;9.97
9;116;9.96
9;84;9.94
10;98;9.95
7;98;9.96
8;93;9.97
12;97;9.95
19;94;9.99
7;92;9.97
16;103;9.96
11;88;9.95
10;88;9.97
7;95;9.99
3;102;9.97
13;112;9.95
4;106;9.96
14;94;10.0
10;91;9.99
13;110;10.0
13;76;9.97
11;80;9.99
26;103;9.89
30;90;9.99
33;97;9.96
54;92;9.99
40;77;9.99
40;101;9.97
35;83;9.98
39;90;10.0
71;103;9.86
87;108;9.96
127;73;9.94
215;84;9.91
329;59;9.99
118;24;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.55
0;0;9.46
0;0;9.45
0;0;9.26
0;0;9.26
0;0;9.26
0;0;9.25
0;0;9.16
0;0;8.62
0;0;8.1
0;0;7.75
