TIMESTAMP;CGROUP;PERF_COUNT_SW_CPU_CLOCK;MEMORY_ANON;MEMORY_FILE
1744720621.398252;#SYSTEM;752506681;3050106880;320798720
1744720621.398252;/sys/fs/cgroup/apps/app1;0;0;0
1744720621.398252;/sys/fs/cgroup/apps/app2;0;0;0
1744720621.398252;/sys/fs/cgroup/apps/app3;0;0;0
1744720621.398252;/sys/fs/cgroup/apps/app4;0;0;90112
1744720621.398252;/sys/fs/cgroup/cache/cache1;0;0;0
1744720621.398252;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;347530;756080640;35614720
1744720621.398252;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;554687;695713792;311296
1744720621.398252;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;404028;695586816;212992
1744720621.398252;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;409797;696401920;212992
1744720622.396398;#SYSTEM;11957395294;3071287296;329674752
1744720622.396398;/sys/fs/cgroup/apps/app1;0;0;0
1744720622.396398;/sys/fs/cgroup/apps/app2;0;0;0
1744720622.396398;/sys/fs/cgroup/apps/app3;0;0;0
1744720622.396398;/sys/fs/cgroup/apps/app4;0;0;90112
1744720622.396398;/sys/fs/cgroup/cache/cache1;0;0;0
1744720622.396398;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6295766;756080640;35614720
1744720622.396398;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6022753;695713792;311296
1744720622.396398;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;6181989;695586816;212992
1744720622.396398;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;5821144;696401920;212992
1744720623.395614;#SYSTEM;11971107254;3093757952;340865024
1744720623.395614;/sys/fs/cgroup/apps/app1;0;0;0
1744720623.395614;/sys/fs/cgroup/apps/app2;0;0;0
1744720623.395614;/sys/fs/cgroup/apps/app3;0;0;0
1744720623.395614;/sys/fs/cgroup/apps/app4;0;0;90112
1744720623.395614;/sys/fs/cgroup/cache/cache1;0;0;0
1744720623.395614;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;7744666;756080640;35614720
1744720623.395614;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;7695323;695713792;311296
1744720623.395614;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7435231;695586816;212992
1744720623.395614;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;7739306;696401920;212992
1744720624.398490;#SYSTEM;12009911631;3097399296;343900160
1744720624.398490;/sys/fs/cgroup/apps/app1;0;0;0
1744720624.398490;/sys/fs/cgroup/apps/app2;0;0;0
1744720624.398490;/sys/fs/cgroup/apps/app3;0;0;0
1744720624.398490;/sys/fs/cgroup/apps/app4;0;0;90112
1744720624.398490;/sys/fs/cgroup/cache/cache1;0;0;0
1744720624.398490;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;8267082;756080640;35762176
1744720624.398490;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6791567;695713792;311296
1744720624.398490;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;7011200;695586816;212992
1744720624.398490;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6800064;696401920;212992
1744720625.395932;#SYSTEM;11951364495;3120660480;343912448
1744720625.395932;/sys/fs/cgroup/apps/app1;0;0;0
1744720625.395932;/sys/fs/cgroup/apps/app2;0;0;0
1744720625.395932;/sys/fs/cgroup/apps/app3;0;0;0
1744720625.395932;/sys/fs/cgroup/apps/app4;0;0;90112
1744720625.395932;/sys/fs/cgroup/cache/cache1;0;0;0
1744720625.395932;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;6842740;756080640;35762176
1744720625.395932;/sys/fs/cgroup/system.slice/docker-7cf7223cefcf9366d5b0fd38adff1a107f7c2edb693d2449ebbbc15f98fd8868.scope;6683095;695713792;311296
1744720625.395932;/sys/fs/cgroup/system.slice/docker-a143a8c26af0fd0b670e6ee5bd4169ece60d12539058d4d04d474426184749e1.scope;6651074;695586816;212992
1744720625.395932;/sys/fs/cgroup/system.slice/docker-e70e7be90e00021faf79642a39b3f3ef76e6dad9944bc1d4b63cfa5abe70004b.scope;6620318;696401920;212992
1744720626.395584;#SYSTEM;11979417398;3046760448;343908352
1744720626.395584;/sys/fs/cgroup/apps/app1;0;0;0
1744720626.395584;/sys/fs/cgroup/apps/app2;0;0;0
1744720626.395584;/sys/fs/cgroup/apps/app3;0;0;0
1744720626.395584;/sys/fs/cgroup/apps/app4;0;0;90112
1744720626.395584;/sys/fs/cgroup/cache/cache1;0;0;0
1744720626.395584;/sys/fs/cgroup/system.slice/docker-0859663b97bfb0782872d1a5d393bd044511b24038b281a500989b8140002635.scope;8367089;756080640;35762176
